Profile Name,Date,Data,Star
Taylor S,"Reviewed in the United States on April 2, 2024","I purchased this Apple Watch refurbished with an “Excellent” quality rating. When it arrived it has some white scratches along the aluminum casing. The screen also had some light scratches but was mostly not noticeable unless you really looked. Not a big deal I decided to look past those issues, even though I paid for an “Excellent” quality refurbished device.
Upon turning the watch on I notice it glitched out a lot when I touched the screen. I figured it was cause I wasn’t wearing it and was at a weird angle so my touches weren’t registering right.
I let it charge as it was on 3% out of the box and it took 4 hours to charge to 50%. It came with the old generation charger (USB not USB-C) as well without a box if you’re curious.
When it finally charged I put it on and set it up. I immediately noticed the screen was not responsive and when it was it was incredibly glitchy. It would tap characters multiple times or just not respond at all. This is consistent every time I go to use the watch.
I reached out to Amazon who referred me to the seller to see if they could offer a replacement. They did not. They refused to assist me guiding me to return the device through Amazon and get my money back.
After coordinating with Amazon they agreed a return is the best solution and offered me a promo credit on my next purchase for the inconvenience and the sellers inability to resolve the problem.
I also activated this device within my phone plan prior to confirming it was fully functional, but this is not anyone’s fault but my own. I’ll call that a personal loss. Just some advice to anyone purchasing an Apple Watch with intentions to activate it within their plan, test drive the watch a bit first. I’m now out $50 and have a useless line on my phone plan that I cannot use until I purchase a new Apple Watch from a different seller.",1.0 out of 5 stars
1MurrietaMom,"Reviewed in the United States on July 15, 2024",The watch functioned well but developed air bubbles all around the watch face. Then I compared my watch to my sister's and the watch face appeared to be bulkier than hers and looked strange next to it so I believe the watch face had been refurbished unsuccessfully. I decided to return it but the only way to return it was by UPS pickup the next business day. There is no pickup window given so it can be literally any time during the next business day. There was no attempt to pick up on the next day and I saw no evidence of any attempt on my home security cameras. I called UPS the following day and they said they couldn't help me without a reference number and all I was given was Amazon's RMA. I called Amazon and was told that UPS had picked up the package the day before. I assured them I still have the box and I have no idea what they say they say they picked up. The rep said there was not a way for me to drop it off at a UPS store and instead created another next business day pickup. So now I need to stick around my home waiting for another day or risk putting an expensive watch on my porch where it could possibly be stolen. Seems like they are deliberately making it difficult to return. Disappointing return policy Amazon.,1.0 out of 5 stars
Yomeida,"Reviewed in the United States on February 22, 2024","I just got this in today at 12:15 p.m Eastern time. Was excited to receive it because I knew what it was since I was waiting for my Apple Watch with anticipation. Y’all, I open the package and all I see is a dingy box, I’ll admit the description did say it may or may not come in its original packaging, ok that’s cool. But what about the product it’s self? Look the pictures don’t lie. The watch was just thrown in ziplock bags and shipped out. The watch itself is all dirty. Whoever sent it didn’t even care enough to clean the outside of it. Where the bands go you can see how crusty it is, where the glass of the face of the watch is you can see a thin white line of something and the face of the watch was smudge with fingerprints. Y’all don’t know how excited I was to receive this watch. As a matter of fact this was my Christmas gift but the first one we order was too small, then the second one we ordered just suddenly never turned back on and now this junk. I didn’t even bother to connect it to my phone there’s no need to connect it with all the filth. I get that it’s refurbished but dang y’all don’t have to be that filthy.",1.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on December 24, 2023","I recently purchased the Series 8 watch in 45mm and, unfortunately, my experience was far from satisfactory. From the moment I opened the package, red flags started popping up. The watch face and band were carelessly packaged in separate, cheap plastic bags, giving an immediate impression of low quality.
To add insult to injury, the watch charger included seemed to be an obvious knock-off, complete with a bread tie hastily wrapped around the cable. It was clear that corners were cut in the production of this accessory. The heart rate sensor, indicated by the green light on the watch, was inoperative right out of the box, rendering a key feature useless.
Moreover, the watch exhibited communication issues with my phone, making the device unreliable and setting were impossible to change. What's more concerning is that all of this loosely tossed into a box with no padding, leaving them susceptible to damage during shipping.
Given these issues, I promptly initiated a return for the product. Such a lack of attention to detail and quality control is unacceptable, and I cannot recommend this seller to others based on my experience. I hope they take these concerns seriously and work to improve the overall quality of their product.
Save yourself the disappointment and look for a more reliable option in the market.",1.0 out of 5 stars
Sandra J. Gordon,"Reviewed in the United States on July 21, 2024","I have COPD so was specifically buying an Apple Watch for the 0
O2 pulsox feature. Due to the law suit I went series 8. Under the features for this watch it specifically says it has the pulsox feature. When I get the watch it does not, has been removed via upgrades from Apple how ever this still says it has update: called Amazon product support about no cellular, they couldn’t help told me to call Apple, called Apple no help, called Verizon and verified that service was active. So now I’m out the $35 activation fee",1.0 out of 5 stars
abby stovall,"Reviewed in the United States on April 23, 2024","Add on Amazon said product was a GPS plus cellular. I bought refurbished Series 8 watch for my wife's birthday. We live in Thailand, but had it sent to me when I was back in CA in Feb. Brought it back & gave it to her for her birthday in April. She took it to our cellular provider today to have e-sim connected, only to find out it was only GPS, and her iPhone had to be within range. They asked her why it said T-Mobile. We do not have T-Mobile here. Obviously not completely refurbished. Not at all what I wanted. Now I'm here, halfway around the world & cannot get it returned in the required time. There was also a chip on the lens. Just what I wanted, a $300+ paperweight. Why don't you do the right thing & extend the return date & then refund my money? WTF! You refund me $32.18. Please explain!",1.0 out of 5 stars
Daniel Brennan,"Reviewed in the United States on July 25, 2024","I bought the watch in “good” refurbished condition. However, the watch speaker is so badly garbled that the voice is unintelligible, which makes answering calls on the watch virtually impossible unless you have headphones paired. Returning the watch is still an option, but I bought the watch on Prime Day when prices were lower. If I initiate a return, I’ll have to pay an additional $100 to get a replacement watch. I do not recommend this seller.",1.0 out of 5 stars
Cassie,"Reviewed in the United States on August 28, 2024","This was advertised as a refurbished Series 8 from Woot.com. It was actually a 6, so I returned it and ordered again…same thing! Be careful, check your watch as soon as you receive it. You can find the version on the back, and then in the about menu on the watch software.",1.0 out of 5 stars
Peter Jones,"Reviewed in the United States on March 12, 2024","This is my first experience getting an Amazon refurbished product. I have purchased many Apple refurbished products directly from Apple in the past. In every case that product was indistinguishable from a new product. However, this Amazon refurbished Apple Watch was very poor. Despite it being the highest quality of the refurbished choices there were multiple visible areas of damage on the body of the watch itself. most concerning, the display under the crystal was not centered and was shifted slightly to the right so that the entire display was not completely visible on the right side. This also made it so that touch targets off and it did not reliably respond to touch interactions. This was an absolutely unacceptable product and immediately required a return and a refund. Based on this experience I will never be purchasing an Amazon refurbished product in the future.",1.0 out of 5 stars
Joseph A. Gomez,"Reviewed in the United States on August 6, 2024","watch would not work when it arrived. It lit up but would not bind or interact with watch app on iphone.
Watch was returned and we are still waiting on a refund.
Sorry this can not be a more positive review but these things happen.
We just hope the vendor will not be hard nosed about our refund.",1.0 out of 5 stars
Jrlade83,"Reviewed in the United States on May 9, 2024","Was very excited to receive the watch. Upon opening noticed that multiple scratches around the watch and bezel. It looked like someone did a number trying to pry the old watch screen off. Also, there was some noticeable debris around one of the buttons. The included band was not an apple band nor was the charger and Apple charger. It was a standard USB and not a usb c fast charge cable, very disappointed in the product not being as described or in excellent condition. Item was returned immediately, probably won’t try to do this refurbished again.",1.0 out of 5 stars
reader101,"Reviewed in the United States on August 6, 2024","When I received it, it didn’t work. Had to ship back and wait for it to be received before refund being issued. You would think if you spent that money for a product it would work the charger would not work and when using a different charger the watch wouldn’t charge very disappointed!!!",1.0 out of 5 stars
Box was delivered EMPTY no Apple Watch Still no refund Careful ordering Apple Watches from Amazon,"Reviewed in the United States on July 12, 2024","Apple Watch was not in the box the box arrived EMPTY I called and explained and retype package the way I received it
Still 2 months later no refund
$250. Down the drain I will never order High value from Amazon again",1.0 out of 5 stars
Andrew Groeneweg,"Reviewed in the United States on July 28, 2024",This is supposed to be a used product in good condition but when I got the watch it would not even charge. And since the battery was completely dead when I got the watch it would not start up either. Very disappointing!!,1.0 out of 5 stars
Raul M,"Reviewed in the United States on August 25, 2024",Noticed touch screen was very unresponsive right out of box… later found glass beginning to peel back. Returned before return window closed…,1.0 out of 5 stars
robert ferrara,"Reviewed in the United States on August 16, 2024",Vary disappointing not to have all functions working as described in the info section. Returning Watch Vary important function that i needed.,1.0 out of 5 stars
Anthony,"Reviewed in the United States on April 10, 2024","Seriously, not sure if these are all BS reviews or what. But this thing doesn’t work. Won’t charge. Dead screen, and the wrist band doesn’t stay secured on the watch. Now I’ve gotta return it. Waste of time and money.
I’ll say this, it looks brand new. Came with everything it was supposed to come with. There’s not a scratch on it. But it just doesn’t work and the wrist band is messed up.
Save your time and just spend the extra money on a new one.",1.0 out of 5 stars
Leanne Bassett,"Reviewed in the United States on August 8, 2024",I think the Apple Watch I received was stolen because it prompted me to log in through a specific phone number/Apple ID just to reset it. Had to return immediately.,1.0 out of 5 stars
Shelby Sherrill,"Reviewed in the United States on April 15, 2024","First off, the watch was 100% dead when delivered and did not come with bands that fit. Secondly, it looks like there is dirt, bubbles and possibly even a pre-existing screen protector underneath the glass. The watch is dented and scratched as well. The greatest part of it all is, it was not even factory reset!! I had to log out of the previous owners Apple ID and reset the watch myself. I am extremely disappointed in the quality and condition of this Apple Watch and the fact that I paid over $250 for this “refurbished” item. Do better.",1.0 out of 5 stars
Jesus,"Reviewed in the United States on March 29, 2024","I spent 2.5 hours messing with this junk. When first received, it had zero battery. Red Flag. Couldn’t pair on 3 different iPhones. Would not allow me to reset/restart or turn off manually. Called Amazon, they assumed I couldn’t work the watch and pretty much was impossible for the seller to send a dud. Like always Amazon wants you to take the hit and wait 5-7 business days after they evaluate watch. Like money grows on trees these days. I bought a 9 from Target new for 80 bucks more.",1.0 out of 5 stars
Marianne Heaton,"Reviewed in the United States on June 12, 2024","Edit:
This description was misleading saying it has the blood oxygen. It is not an app. It does not come with this watch!
The watch is in great shape however the #1 reason I picked this from 100”s of others was the blood oxygen sensor.
In 2 separate sections in the description had the blood oxygen sensor listed. It didn’t come with it.",1.0 out of 5 stars
Josefina Claux,"Reviewed in the United States on August 29, 2024",La batería del Apple Watch solo dura un día. Hay que cargarlo diario,1.0 out of 5 stars
Mo,"Reviewed in the United States on July 27, 2024",They dont put in the description that the watch dosnt work if you have t-mobile i spent 300$ and cant even use the thing.,1.0 out of 5 stars
Sophia De Goes,"Reviewed in the United States on June 18, 2024","Well, disappointed with my first foray into refurbished tech. Watch looks great, but will not charge or turn on. Will try charging it overnight, but not feeling optimistic as after an hour, nada!",1.0 out of 5 stars
james Bean,"Reviewed in the United States on February 14, 2024","Received this item today and it won't hold a charge, plus the screen is not sensitive to the touch at all. This is not how a new refurbished item should work. The box that came with the watch was not a legitimate Apple box. It makes it look like it's a fake item (perhaps it is?) - The return process was difficult and inconvenient for customers. I had bought this for my girlfriend for Valentine's and I'm extremely upset right now. I do not recommend this seller. Thank you.",1.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on May 29, 2024","Waste of money and time. Seriously? If you're going to say it's professionally tested and work like new, than actually DO it. Spot under new screen, top of screen is jagged and there's a crack in it. You can tell the screen is not flush. Haptic feedback does not always work.",1.0 out of 5 stars
chad martin,"Reviewed in the United States on July 17, 2024",Only reason I bought a used one is because it said it has the oxygen meter.,1.0 out of 5 stars
Jordyn,"Reviewed in the United States on August 8, 2024",Won’t charge which is pretty important for an electronic watch. Don’t waste your money on this.,1.0 out of 5 stars
Cobia02,"Reviewed in the United States on October 17, 2023",Its not worth your money to buy used product sadly I found this out after purchasing an apple series 8 watch. Not worth the aggravation it will cause after realizing you paid cash for a trash.I have my reservation when I open the my Amazon delivery when I noted the apple watch was wrapped in crumpled paper and nothing else. But I trusted Amazon so I kept the apple watch. However it stopped working after 72 days. There's no exterior damaged but the watch is BROKE. Recourse of course was to send it for repair but THE FACT IS I ONLY HAVE THE APPLE WATCH LESS THAN 3 MONTHS AND ITS NOT WORKING RIGHT ANYMORE. GETTING IT REPAIRED IS NOT AN OPTION.I SHOULD HAVE AT LEAST 1 YEAR OF USE BEFORE IT BREAKDOWN. SO BUYER BEWARE !!,1.0 out of 5 stars
Juana R Alcantar,"Reviewed in the United States on May 28, 2024","I ordered an ""excellent"" product but within one week the glue of the screen was coming off after it being exposed to water, and then the expanding glue popping up caused the screen to slightly crack. I hope to be able to return this.",1.0 out of 5 stars
mel castro,"Reviewed in the United States on May 10, 2024",The watch was beautiful and we got it paired with the iPhone then something went wrong and it unpaired and wouldn’t pair up again and my mom just gave up on it. So it is not working at this time,1.0 out of 5 stars
Stacy Harward,"Reviewed in the United States on July 30, 2024",Watch would not charge or turn on. Still waiting for a refund.,1.0 out of 5 stars
J,"Reviewed in the United States on April 23, 2024",My watch stopped working after just a few moths and I was told there was nothing that could be done. Except I could repair it for the same price it cost for the same it was to buy it. If I could give 0 stars I would.,1.0 out of 5 stars
C,"Reviewed in the United States on July 30, 2024",Came with the strap broken and would not charge/turn on.,1.0 out of 5 stars
Jlovesj3,"Reviewed in the United States on October 9, 2023","I was very happy with the watch, it was working fine and while on my trip to Europe it stopped working, completely dead and wont turn on. It doesnt even turn on while connected to the computer. Since I was in Europe a while I came back and asked tor return the first time the app said return till the 7th of October. I then went back to the appa and now it said is past the return window, i calle customer service and they couldn’t explain. The seller said they couldn’t accept it back since is been 90 days. If i wouldve bough from apple i could’ve gone to any store in Europe but because it was amazon I couldn’t do anything.",1.0 out of 5 stars
Heather M,"Reviewed in the United States on May 7, 2024",I’m really disappointed! after I carefully read the description it- said compatible with iPhone 8 and up. I have a X so it should work. I have the most updated iOS and it will not connect. I will be returning.,1.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on March 21, 2024","The wristband and the Apple Watch did not match. The wristband is bigger than the watch, and there is no replacement option. So I had to return it even though I needed it right away.
Also, I purchased it in excellent condition, but there are many obvious scratches on the front and the back.",1.0 out of 5 stars
Fvw,"Reviewed in the United States on March 24, 2024","The product was not graded properly. Falsely advertised. It was graded as “excellent” which means at 12” away from you there should be no visible signs of scratches. There were scratches on the screen and all over the body. Yes they were all micro scratches. But they were clearly visible. Also, leftover grime underneath watch which leads me to believe very poor cleaning of the product. Very disappointed.",1.0 out of 5 stars
Manirul Islam Alamgir,"Reviewed in the United States on May 17, 2024",I bought this Apple Watch series 8 but it is connected with the previous owner. It’s not resetting and not connecting with my phone. How could they sell a product without verifying or resetting it from previous owner. Dammmnn,1.0 out of 5 stars
K. Owenby,"Reviewed in the United States on April 3, 2024","I purchased from this seller, it was listed as great condition just wasn’t in factory box. When I received my item it was completely smashed, then I was responsible for the 10.00 fee to return this defective item. Buyer beware!",1.0 out of 5 stars
Ohmaniam,"Reviewed in the United States on May 3, 2024","DO NOT ORDER ANY USED WATCHES FROM HERE! This is what you will get in return for $290.
It’s crap and the bezel has glue all around it and the bezel is broken!
It’s a shame that people gets scammed everyday as this!",1.0 out of 5 stars
David Chorley,"Reviewed in the United States on June 18, 2024",Bought this Apple watch and the battery would not last more than 8 hours,1.0 out of 5 stars
p_factory,"Reviewed in the United States on June 22, 2024",disappointed with quality. in picture and in reality too different. price don't justify the product at all,1.0 out of 5 stars
Billruss,"Reviewed in the United States on June 6, 2024","Product sucks, bought it to give to my son on his birthday, someone’s IPhone is still activated on it, a complete waste of time",1.0 out of 5 stars
Ryan M.,"Reviewed in the United States on May 14, 2024",Battery dead out of the box and would not accept a charge. Tried multiple chargers including the one that it came with. Returning and purchasing new from a different supplier.,1.0 out of 5 stars
Devon Ross,"Reviewed in the United States on May 29, 2024",The Apple Watch would charge server it back bought a new one that had someone else’s info and it couldn’t be deleted,1.0 out of 5 stars
anna Johnson,"Reviewed in the United States on April 13, 2024",I bought this watch and it would not read my steps my sleep. It did not record anything. Returned it. Waiting on my refund two weeks later. Amazon has been absolutely no help.,1.0 out of 5 stars
Sarah,"Reviewed in the United States on July 14, 2024",Good,1.0 out of 5 stars
leon,"Reviewed in the United States on March 12, 2024",Tried a phone from the renewed store garbage returned! Tried Apple Watch 8 garbage returning don’t buy anything from here both products where absolutely garbage not sure what there trying to pull!!!! Still waiting on refund 5 days after they received watch absolute scam.never refunded,1.0 out of 5 stars
marlene,"Reviewed in the United States on March 18, 2024",This item came with a band only the box that it was supposed to come in was open without the apple product just the band. I returned it almost 2 weeks ago and “it is still in route to be returned” still have not received a refund,1.0 out of 5 stars
Trace G,"Reviewed in the United States on May 7, 2024",This condition is Not excellent!!! Scratch’s on the screen and edges. No case No original box is 1 thing but No original band! Disappointed in the condition. No1 reach out to me yet!!!,1.0 out of 5 stars
Kiing Martinez,"Reviewed in the United States on April 16, 2024",I just received this device and the screen is all scratched up and the device won’t turn on left it charging for 4 hrs and it refuses to turn on.,1.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on March 29, 2024",Could not access the watch as it still had information of prior owner. Did not receive the promised $100.00 Amazon credit I was told I would receive for my trouble with this watch.,1.0 out of 5 stars
Nicole Smith,"Reviewed in the United States on March 6, 2024",I received this watch today. You had to have a passcode to open and the factory reset does not work. There is no live person you can speak with so I’m sending mine back. Instructions with passcode should be included.,1.0 out of 5 stars
Jeff H,"Reviewed in the United States on April 7, 2023","Product was supposed to be refurbished to like new and fully functional working order but when I received it, there was a third party charger supplied with it and it would not charge at all so I returned it immediately. I think the band was also third party as it did not go on the watch very well. For such a small savings over retail sale price of a new watch this was not worth the hassle. I was very disappointed with the claim of like new and working order, I would have a very hard time purchasing another refurbished electronic item from Amazon.",1.0 out of 5 stars
sahil,"Reviewed in the United States on January 30, 2024","It's a saying - if it's too good to be true it's probably is.
The watch had scruffs all over, fingerprints on the screen. Came in a ""ZIP- LOCK"" bag.
It had a cheap generic wrist band and scratches all over the body. Worst of all the description states - ""Excellent Condition"". Very disappointed.",1.0 out of 5 stars
The Dipster,"Reviewed in the United States on June 9, 2024",I’ve never purchased a refurbished item. That is in worse condition. An embarrassing mess.,1.0 out of 5 stars
Terrible product and misleading information,"Reviewed in the United States on December 30, 2023","I usually don’t purchased refurbished items but because this had good reviews and the item was described to be in “excellent“ condition I decided to pull the trigger. But when I got it in hand I was throughly disappointed. The whole watch was completely scratched when I received it, the pictures don’t even do it justice. I’m sure the watch itself works fine but the condition of it is something I couldn’t get past.",1.0 out of 5 stars
Carrie Cuellar,"Reviewed in the United States on January 31, 2024",How the heck do you send a dead Apple watch to a customer? COMPLETELY DEAD! It sat on the charger for over an hour. Nothing! Tried multiple chargers just to make sure NOTHING. Ridiculous. Please do not buy from them. Such a waste of my time.,1.0 out of 5 stars
Cristhiam Mahecha Romero,"Reviewed in the United States on January 8, 2024","On several occasions, I have purchased Remanufactured products, and they always arrived in the same condition as new or in excellent condition. However, this time, the watch seemed as if I had bought it second-hand and in poor condition. The strap arrived damaged, and the package was poorly packed. Honestly, this watch made me skeptical. It was a Christmas gift for my partner, and it was disappointing.",1.0 out of 5 stars
Melanie Esther,"Reviewed in the United States on January 17, 2024",The product is described as GPS and cellular but is actually not a cellular product. It is missing the red dot that indicates cellular and the package description only says that it’s GPS not cellular. I had to return it for a refund,1.0 out of 5 stars
Simon E,"Reviewed in the United States on November 12, 2023","Defective products
Scam. Do not purchase from this seller. Purposely sent a watch that was defective. I should have read their reviews prior to purchasing, because they obviously have a pattern of this and Amazon allows it to happen. Shame on you. Shame on Amazon. It seems that you keep resending faulty watches. If you can’t be an honest seller, get a new job. This is theft. At its finest. Sending a watch with a defective battery is not good business.",1.0 out of 5 stars
Magnus Garbla,"Reviewed in the United States on May 23, 2024","Battery is weak, have to charge this watch everyday",1.0 out of 5 stars
Amhedd Cervantes,"Reviewed in the United States on January 10, 2024","Estuvo 2 horas cargando y solo se calentaba, no prendia, estetica del apple watch de 9, los accesorios no son originales y se sienten de baja calidad, la bateria no creo que este en buenas condiciones, tal vez tuve mala suerte y una mala experiencia, espero me lo reemplacen por uno de mejor calidad",1.0 out of 5 stars
Emily,"Reviewed in the United States on December 25, 2023","Watch is advertised as GPS + cellular but is only GPS. Is in good condition and works great but was badly misadvertised, is not even the same watch as they picture. Also my starlight band is just a plain white band.",1.0 out of 5 stars
Alan P.,"Reviewed in the United States on April 1, 2024",Watch was still linked to previous owner and the charger did not work. Therefore unable to link to mine phone .,1.0 out of 5 stars
Reesiet,"Reviewed in the United States on February 18, 2024",I cannot change the bands. No way to slide the band out to remove. Not sure if the watch works because I cannot make contact with my wrist because the band is way too big.,1.0 out of 5 stars
K,"Reviewed in the United States on June 1, 2024",Won’t charge or turn on.,1.0 out of 5 stars
michelle blair,"Reviewed in the United States on December 4, 2023",I purchased this watch October 15th. It would not charge. I sent it back for a refund. I’m still waiting and it is now December 4th. They keep changing the date that I’m going to be refunded even though it clearly stated I would be refunded within 30 days. I will not buy again.,1.0 out of 5 stars
Hartlee Singleton,"Reviewed in the United States on June 10, 2024",It came broken.,1.0 out of 5 stars
Jennifer,"Reviewed in the United States on January 23, 2024",Don’t buy I’m returning it . Heart rate doesn’t work the lights don’t even come on at all and doesn’t call to my to my phone to find it. And Apps won’t install.,1.0 out of 5 stars
P. Miller,"Reviewed in the United States on April 3, 2024",The watch came and the watch face had glue remnants all around the edge. I returned it.,1.0 out of 5 stars
Kathy Austin,"Reviewed in the United States on November 23, 2023","Always heard if you buy refurbished with a rating of excellent, all is good. So disappointed as sons’s birthday is today only to open his watch before our Turkey Trot and it won’t charge. And over a month later have yet to receive credit after Amazon received item back. Come on Amazon, you can do better!",1.0 out of 5 stars
Kenneth Beaty,"Reviewed in the United States on April 16, 2024","it was broken at the nob on the side, would not function",1.0 out of 5 stars
Nathan Jacaway,"Reviewed in the United States on March 15, 2024",Bought this watch waited almost2 weeks for their slow shipping and can’t use its locked to previous owner.,1.0 out of 5 stars
Daniil,"Reviewed in the United States on May 21, 2024",Forgery,1.0 out of 5 stars
Jimini Kickit,"Reviewed in the United States on December 27, 2023",The previous owners icloud was still connected and rendered this pretty much useless. Was tough being it was a Christmas present. Very disappointing. I would imagine this should have been one of the first steps to receiving the phone prior to even refurbishing and then mailing out to a customer.,1.0 out of 5 stars
Pixierose1234,"Reviewed in the United States on November 14, 2023","Item description was too vague so i received a watch that did not sync with the ios on my iphone. I returned immediately the item, unused and it's taking forever to get a refund!😡😡😡😡please refund
my money! it's ridiculous that you take so long to issue refund for an unused item!",1.0 out of 5 stars
Howie Peebles,"Reviewed in the United States on November 9, 2023","The watch was in great condition, but had not been factory reset, so I had to return it. It could not be factory reset from home or returned, reset and sent back. Refund was the only option. Very disappointed. That is something that should have been checked before selling it.",1.0 out of 5 stars
A,"Reviewed in the United States on October 13, 2023","Save your money and buy a new one or one from a trusted refurbished company. These clearly are not refurbished well or even checked to make sure they work before they try and sell them. Mine will not pair, will not update, will not do anything pretty much except turn on and off (sometimes it won’t even do that)",1.0 out of 5 stars
Michelle,"Reviewed in the United States on February 7, 2024",Apple Watch wouldn’t hold a charge it was defective. A lot of money to get a bad product I won’t buy from this company again. Very unhappy.,1.0 out of 5 stars
Dave B,"Reviewed in the United States on March 14, 2024",Product does not pair or shut off. Could not get support.,1.0 out of 5 stars
nilda dela cruz,"Reviewed in the United States on February 16, 2024",Dislike because wasting my money and until now I can’t update.. it means not worth it and I can’t use it..,1.0 out of 5 stars
kevin,"Reviewed in the United States on November 30, 2023","This was a renewed product, and the description mentioned that it was coming on the original package and like new, however it has a lot of scratches and a generic band.",1.0 out of 5 stars
Rachel,"Reviewed in the United States on April 3, 2024",It won’t charge anymore. Can’t do anything with it.,1.0 out of 5 stars
Tami P.,"Reviewed in the United States on October 27, 2023",Could not pair because the watch I received still had all the data from the previous owner. Even had his messages and calls. Could not unpair from their phone w/o their phone or passcode so I could not pair it with my phone. Really inconvenient and disappointing.,1.0 out of 5 stars
Steve,"Reviewed in the United States on January 2, 2024","The band and charger are after market not original, should have been told on description, for the price it should have came with Apple accessories.",1.0 out of 5 stars
Isabella,"Reviewed in the United States on April 17, 2024","I received the box without the watch inside, just with the charger",1.0 out of 5 stars
Arthur G. Erwin,"Reviewed in the United States on January 8, 2024",Watch didn't pair to iphone14. Seller will not replace after 30 days. This was a Christmas gift. Downloaded most current firmware.,1.0 out of 5 stars
SONIA,"Reviewed in the United States on April 24, 2024",It came broken…screen unattached.,1.0 out of 5 stars
Stephanie,"Reviewed in the United States on October 21, 2023","I purchased this watch and unfortunately, didn’t set up until 3 days ago, because of medical issues with myself and nephew. Going through chemotherapy treatment The watch doesn’t keep a charge, and I am sure they knew this after inspection but sold it anyway. Do not waste your money.",1.0 out of 5 stars
Chris,"Reviewed in the United States on February 14, 2024",Was hoping for the best but when I received the watch the touchscreen did not work.,1.0 out of 5 stars
Don Jameson,"Reviewed in the United States on December 28, 2023",Phone arrived beat up with nicks in crown and around screen. Said was amazon refurbished. Works but is in bad shape.,1.0 out of 5 stars
Steve saenz,"Reviewed in the United States on June 6, 2023",First of the Watch actually came in really nice condition in fact I couldn’t see a scratch but unfortunately it did not come with a band…not a big deal since I was just glad the watch was in great condition then I let it charge …it never charged,1.0 out of 5 stars
Wendy D,"Reviewed in the United States on December 13, 2023","Arrived on time and product was in great condition, but it was GPS only, not cellular as described. Very dissappointed.",1.0 out of 5 stars
great book,"Reviewed in the United States on January 17, 2024","Watch was locked and unusable.
How did they refurbish a locked watch?hmmm",1.0 out of 5 stars
JJ Dancer,"Reviewed in the United States on July 11, 2023",Bought this watch in April of 2023 and 3 months later - days after the return window the watch will either not charge or when it does charge it will only hold a charge for a few hours. Very disappointed. Try to reach out to customer service and only response is return window is closed.,1.0 out of 5 stars
Charmaine DeMcCuttac,"Reviewed in the United States on March 14, 2024",The watch did not charge,1.0 out of 5 stars
Rick Illescas,"Reviewed in the United States on February 18, 2024","Bad product, the battery only lasts about 4 hours.",1.0 out of 5 stars
Sherry coryell,"Reviewed in the United States on October 6, 2023","This watch does not work. We’ve already turned it in once they could not find a problem with it. I bought a warranty with it, and I got nowhere with that the watch is not a good watch.",1.0 out of 5 stars
Max,"Reviewed in the United States on July 29, 2024","Received package after a shipping delay. Immediately upon opening the box I saw the watch had a massive scratch across the bottom, small scratches at the top, as well as a scratch on the side button. The bottom scratch is deep in the paint and visible from a full arms length away. Unfortunately have to return the item because it is entirely unacceptable.",2.0 out of 5 stars
Jenny,"Reviewed in the United States on June 16, 2024","The watch was advertised as being in excellent condition but arrived with many scratches that can be seen from three feet away. We will purchase a protective cover, but I would have expected the previous owner to have one. This is good condition in my opinion.",2.0 out of 5 stars
Judy R. West,"Reviewed in the United States on May 26, 2024",The charging pod is pretty much worthless. It is not the correct charger for this product. Apple Watch so far ok. But buyer beware- have your own alternative charger because the one that came with my “excellent” refurbished Series 8 rated watch is bogus.,2.0 out of 5 stars
Brady,"Reviewed in the United States on August 1, 2024",Doesn’t have oxymeter,2.0 out of 5 stars
Baker,"Reviewed in the United States on May 30, 2024","Functional came pretty beat up.
just spend the little bit extra and get a new one",2.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on May 19, 2024",Watch didn’t come in original box or with original band. Came with a knock off third party band,2.0 out of 5 stars
Kyle Hotaling,"Reviewed in the United States on March 24, 2024","Have always had a fit bit. Thought I would get on the bandwagon with an apple watch. Doesn't stay charged, difficult to charge when needed. DIslike the watch band, tried different ones. all in all, just hate it",2.0 out of 5 stars
sam flowers,"Reviewed in the United States on March 22, 2024",Product came scratched and cracked already. I fully understand buying a refurbished watch will do that but I am giving an open and honest review it does still work and I do wear daily.,2.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on December 27, 2023","Many health functions like EKG ARE not activated by Apple in many countries. Apple needs to state so on their site so people are aware of drawbacks before they buy the product. Apple should activate those functions for all countries because without those features, the product is not worth the money paid for.
Else product works well.",2.0 out of 5 stars
kendle3,"Reviewed in the United States on February 16, 2024",The watch is in great condition but the battery will only last about 24 hours. I thought I would go the refurbished route but now I’m not so sure.,2.0 out of 5 stars
Harold E Gipson,"Reviewed in the United States on October 8, 2023","Just purchased one and after two weeks, returning it. The battery has to be charged nearly every day. The charge on my Garmin GPS watch lasts up to two weeks and have basically the same features. The Apple Watch has a phone but we never used it for that purpose so I don’t know why it has to be recharged every day.",2.0 out of 5 stars
Steven Schaeffer,"Reviewed in the United States on November 25, 2023",I was really excited to get this watch. I’ve used it about a week and noticed it isn’t tracking anything fitness or motion related. Turns out the sensor on the back is busted and doesn’t work. Thank you Amazon for giving me a defective product,2.0 out of 5 stars
