Profile Name,Date,Data,Star
AverageJoe,"Reviewed in the United States on May 26, 2023","This dehumidifier did an amazing job at clearing moisture from spaces. Its noise level wasn't too bothersome. Ease of setup and operation made it enjoyable to work with. However, it ultimately had to go back for one reason and that is something that plagues any product like this. The amount of heat it puts out to do its job offsets the value it provides. Keep this away from where you regularly sit and relax.

Better yet talk to your HVAC repairman about putting a permanent setup into your primary duct work. They make units that will install directly above your coils and condition the air moisture as its leaving the main duct. That setup just requires you to do a season knob adjustment between winter and summer to change desired humidity levels.

Bottom line: If you're going to buy this and use it, keep it installed in your basement near the intake for your HVAC cold-air returns. At least that way it will condition the air your HVAC is cycling back out into the house. If you put this in a regular living space it will heat up that space.",4.0 out of 5 stars
Book Lover,"Reviewed in the United States on August 13, 2024","I am usually good about reading the reviews and should have done a better job on this one. The reviews are true. This ran like a champ for 11 months and was perfect for our basement. After 11 months, it quit working and showed an error code. It took me quite a while to figure out how to reach the company. I was on hold for 40 mins before speaking with someone. Then I had to jump through many hoops in order to get a replacement.

I was told the replacement would be sent and I would be provided with a tracking number. Two weeks later, I followed up on it and it had not been sent.

I just received the replacement, but I now know that it will only work for less than a year.",2.0 out of 5 stars
kat,"Reviewed in the United States on November 18, 2022","We purchased this unit because of good reviews from testing sites. We run a dehumidifier non stop in our RV in a coastal area with a lot of rain. Our first was a Keystone which worked great for 6 years, then started leaving water on the floor. Since it was not ranked as high we chose the Frigidaire.
First the Frigidaire doesn't have carry handles on the sides. We move it in and out of the RV or people moving it downstairs will find it slick to hold on. These are fairly big and heavy.
It has a hose attachment at the back. It warns to make sure it is tightly closed when not using a hose but we didn't. Water on the floor, but once tightly closed it is fine.
This unit does not pump warm air into the room as our other one did. Having warm air was nice in the RV but not needed in our house. This frigidaire fan pumps a lot of air but it is cool.
The air must be able to reach the back in order to take out the moisture. We always left our old one next to the cabinet to save on space, but noticed this one was not taking out the same amount of water overnight. It had to come out 12 inches into the room to work better.
We will see if it lasts as many years as the old one.",4.0 out of 5 stars
Janice M,"Reviewed in the United States on March 30, 2024","Seems like a good unit. Just be sure you don’t wait until the water bin is FULL because it’s very difficult to remove and carry without spilling water over the top!
Have not had it long enough to know if we can depend on it to be trouble-free long term and therefore a good investment.
So far so good.",4.0 out of 5 stars
Vicky,"Reviewed in the United States on July 5, 2023","I purchased mine in March 2022 and I don’t run it continuously but I use it in my Florida home which has high humidity. I typically run it twice a day. I will put it in a back hallway and run it and as the humidity drops it pulls it from the rest of the house and buy osmosis, lowers it across my house! If I have it in a room, like a bedroom and run it yes, it does increase the temperature but once I turn it off then the temperature levels out and I have less humidity so I’m more comfortable. I’ve had zero problems with it. I love that you can set a timer or a percentage of humidity that you want it to run out. Sometimes if I go to bed, I feel that’s a little humid. I will run it on a timer for an hour and a half And I then I’m comfortably sleeping. The noise is like a high fan noise which is why I have it in the back hallway. I’ve never had a problem with error codes or leaking etc. I came to buy a second one that I want to leave in my bedroom and I’m reading all these horrible reviews for 2023. I don’t know if people are running them continuously and they’re having problems. I’m not sure but now I’m hesitant to buy another one. Frigidaire what’s up with your 2023 models!?",3.0 out of 5 stars
no body,"Reviewed in the United States on May 26, 2023","purchased direct from Frigidaire.

The controls for this unit are somewhat restrictive. It starts on the Continuous function, during which you can't see the relative humidity display. The humidity control has a range of 35-60. You cannot go higher, and below 35 is Continuous mode. I set the speed to low. The fan is quite powerful.

The unit draws air through the back and blows it through its right, or your left. Can kind of be rotated if you don't like that. Being a refrigerant dehmidifier, it does generate quite a bit of heat.

I really liked the water storage tank. The handle makes it easy to carry, and it didn't feel heavy. There are a number of openings through which you can pour the water, but this also means that the tank can release water back into the atmosphere when the unit isn't in operation. The unit will flash the ""full"" light whenever the limit switch is open, including when you remove the tank, which is nice and annoying at the same time.

The tank holding compartment design is where it fails. There is a tank retaining clip and it is FRAGILE. I've only removed the tank about 4 times, and on that 4th time, I couldn't get the tank to ""snap"" in. The left side would pop out slightly, and it was ""loose"". Upon inspection, there was a shiny clip below the tank limit switch that seemed to have bent when I pushed the tank into it. I am not sure what its original form is, but it seemed like it was attached to the top of the cube part, and it had broken off when the tank was lifted(during removal). This caused the shiny piece to drop down, where before it was in a semi-horizontal triangle.

Fortunately, I was able to ""fix"" it. This involves manually bending the clip around until the top JUST rests on top of the cube, and the middle has to have enough bend to allow the bottom to clear the limit switch, shown in picture. If it does not clear the switch, the unit will not stop if it overflows. If you're unable to do this, I hypothesize that it'd be possible to put tape on the top of the cube and attach it to the end of the clip so that it normally rests in a horizontal position.",2.0 out of 5 stars
Sonnyjaco,"Reviewed in the United States on May 17, 2024","This is my second Frigidaire dehumidifier that I've purchased. The first one conked out after almost two years. Thankfully I had the service protection. Granted, they only refund the purchase price only, no tax refund. I received my newest one in late April and immediately set it up in our basement. I set the desired humidity at 40%. It worked great. That is until late last week. I noticed it was showing relative humidity at 50 even though I had it set at 40. Over two days the bucket stayed at 3/4's full. I emptied the bucket and proceeded to lower the humidity setting to 35. In a matter of 24 humidity stayed at 50 and the bucket was dry. Obviously it was defective so I sent it back to Amazon.",5.0 out of 5 stars
KTM,"Reviewed in the United States on April 30, 2023","I have two of the predecessor models of this unit. The older one has been running like a champ for years with no problems! We wanted another one for our bathroom so naturally we bought the same model. That one only lasted for a year and stopped working indicating a compressor problem.

This is a newer version of that same unit and so far so good but we haven't had it too long yet, so fingers crossed.

What I like about both the older and newer model is that the drier air blows out the top of the unit, giving better air circulation and keeping the moisture off the mirror, window and walls. Another nice feature is the timer function. You can simply press the timer to have it go off in 30 , 60 etc. min after you're done showering.

This model is harder to empty, there's really no smooth way to empty the container without splashing or dripping. They also moved the controls behind the fan vent so you have to reach across the air flow to press the buttons. not a big deal, just liked it better the old way.",4.0 out of 5 stars
JKD,"Reviewed in the United States on May 22, 2024","Purchased this 50pt dehumidifier June 2023 after our previous Frigidaire from 2017 stopped working. This unit worked fine through the summer through early December when it got cool and dry in the fall time and i turned it off for the season. I always assure that the unit is free from obstructions, the filter is cleaned routinely and when not in use, it is unplugged and covered (so no dust or bugs get into the vents. I recently turned it back on at the beginning of May 2024 and it will run for a bit then display an EC code. I've troubleshot what is indicated in the owners manual such as assuring the outlet voltage is proper and the basement temp is between 41 - 89F. When it does run it was pulling a little water from the air but now it does not seem to be at all. Thankfully there is just about a month left of the manufacturers warranty and hoping they send a new one. But ultimately if I'm spending $250 or more, i expect to get more than 5-6 months use out of a product. Frigidaire has provided us with many hard working appliances in the past, and many we still have in the house, but sadly this has really put a bad taste in my mouth about purchasing another Frigidaire dehumidifier in the future.

Edit: Now on a month of back and forth with them regarding my warranty replacement that was submitted May 22nd and approved May 29th. Told to watch for email stating that it was shipping and to contact them in 5 days if i saw nothing. Of course i got no contact from them in the week following. I've had to call and be on hold with them for hours on June 10th, June 17th and June 24th and its the same generic run around ""oh, yes, i see there isn't any updates on your account, let me put in a contact for you and get that going and yes, please give it another 7-10 days to receive an update on your account/replacement/shipping"". It is nonsense. Currently on hold with them for over an hour now. NEVER AGAIN will i buy another Frigidaire and I will make sure everyone i know hears of this as well. The breaking of the unit in less than a year is nonsense, but the unwillingness to actually follow through with their warranties is disgraceful. I will be putting in a complaint to the BBB or whoever else i can find to flag this companies practices.",1.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on July 20, 2021","While after a few hours, I managed to get the float device attached in the water collection bin, the biggest barrier was the plastic cover on the bin itself. It looks like it can be removed but I was afraid to force it out of fear of breaking or cracking it. If the float comes loose again I'm afraid of the hoops I have to jump through to reconnect it. If anyone has been able to remove this seemingly useless plastic covering please let me know. I will revise this review after I have had the opportunity to test its efficiency and the pump function. I have found customer service to be horrible and unresponsive.

Update July 22: I discovered from reading all customer questions that the plastic splash cover does come off and the procedure for doing so, although I haven’t tried to remove it yet. I was also able to figure out which hose opening to use with the pump, again by reading customer responses to questions, so thank you Amazon customers! As far as customer service goes, to clarify, I rate the helpfulness from the manufacturer a zero. One Amazon customer service rep did her best to help me but we kept missing connections. When I attempted to call again, a second rep was willing to help but while she was trying to contact the manufacturer while I waited on the line, a different rep picked the phone up which meant I would have to go through my whole spiel again. By this time I was so fed up I decided to forget the whole thing. Then I read all the customer q and a and finally got my answer. So Amazon's customer service was great in one respect and poor in another - if that makes any sense. I increased my rating of the product from a 3 to a 4 because it seems to be working as advertised.",4.0 out of 5 stars
CocoBunny,"Reviewed in the United States on September 4, 2024","This dehumidifier was purchased to replace an excellent dehumidifier that we had 12+ years. After reading many reviews, I went with this machine. It worked really great and was easy to take care of. The WiFi connect always worked and it alerted to remind me to clean the filter. However, we purchased this in June 2022 and today I noticed it making a horrible noise and blowing out hot air - even when turned off. Of course the product support for this machine ran out in June 2024. So with all this said, I would NOT recommend that you purchase this dehumidifier unless you want to spend even more money on a new one in 2 years. Extremely disappointing!",2.0 out of 5 stars
John Danilson,"Reviewed in the United States on July 26, 2022","Updated 5/2024
The pump has given up. It's out of warranty so the only recouse is an afer market pump which I will try. I'm downgrading this to two stars. My guess is the dehumdifier will go in another year or so. It seems all these units come from the same factory in China and all have limited life expectancies. I tried one of the commerical units and suspect it would hold up longer (3 to 5 year warranties) but it was way too noisy.

Original review 7/2022
Seems like a solid product and does the trick. I've had it running in our very damp basement (relative humidity was 76% before we started) for the past several days and we are now down to relative humidity of 40% according to our humidistat.

What I like:

1. the pump kicks in automatically when the bucket fills and sends it via a small hose where you want it. I don't know yet how much lift this pump can support but will be finding out as we direct this water outside via a basement window which will need a lift of about 8'.
2. the compressor stops when it reaches the set point. The fan stops shortly thereafter.
3. it is quiet enough but clearly it generates white noise which might be an issue in a bedroom.

Why not five stars:

1. the packaging is way too excessive. what a total waste. Too much styrofoam, plastic, and cardboard. Yes, I understand this comes from China but why wrap the power cord in a bunch of plastic, the instruction manual in plastic, and the whole thing in plastic and then surround it all by styrofoam and double thickenss cardboard. All of this held together with industrial tape!
2. There are two water outlets on the rear; one is for continuous draining and the other via the pump. I'd have preferred a single output and a garden hose attachement for both rather than the rather unimpressive 1/4"" plastic hose with a push fitting to the rear. time will tell how this stands up.

This is our second unit and we like the larger size and pump. It's worth the extra cost and has done a better job of drying out the room. We've exiled the smaller unit to the unfinished basement where I can drain it using a regular hose to a drain as it has no pump.

If I run into issues I will update this review. I have had a number of bad experiences with all the China manufactured dehumidifiers but this one does seem to have a better overall build quality. We shall see.",2.0 out of 5 stars
Jason,"Reviewed in the United States on October 28, 2023","I have an old small house in Florida that I've lived in for about 30 years. It gets humid inside the ~1400 sf of air conditioned space. I had an older version of this dehumidifier for years and it never quit. I decided to ""upgrade"" to a whole house dehumidifier that is connected to my A/C system so I got rid of the old portable dehumidifier. The whole house system cost me about $5000 by the time it was installed and it sucks!

I ended up getting one of these newer portable dehumidifiers and it works just as well as my old one but has the exact same problems that one did. Things I don't like about it: 1. It is loud. Louder than a refrigerator. Put it at least two rooms away from where you plan to sleep. 2. It takes up space (not tucked in a closet or attic like a dedicated unit would be). 3. It is messy to empty. I don't know why they don't make a better pouring spout for these things. Just dump it out quickly in a bathtub or outside to avoid a mess.",3.0 out of 5 stars
S. Colley,"Reviewed in the United States on September 4, 2023","I LOVE this dehumidifier. Everything about it exudes good design and quality.

It has straight forward, easy to use and understand controls. It has a convenient, hide-away handle for moving it up/down stairs. The front even has a nice red line that moves up and down with the level of the water in the reservoir, which also has a convenient carrying handle. And best of all - for me - is that it has a pump that can push the water through a small hose (which is supplied) to a higher draining location. I use mine in a cellar, and the drain is much higher than the floor, so and drain water has to go ""up hill"", as it were, and this unit does it easily. From the manual it's clear that one use case the maker envisioned was using the unit in a cellar or basement, and pumping water up to and out a ground level window.

While I can't provide an objective measure of such, it appears to rip humidity out of the air very quickly. If there is any downside at all, is that it is not silent. It's not loud per se, but it is audible. From five feet away, with the fan at the highest speed, it's just below 58 decibels, or a bit more quiet than a normal conversation. With the fan on the lowest speed that drops down to 52 decibels, or the level of a quiet refrigerator. And it's heavy, but I assume that's and outcome of being solidly built.

All in all I'm delighted with this dehumidifier, and recommend it without reservation.",5.0 out of 5 stars
UmpStu,"Reviewed in the United States on July 8, 2024","I bought this Frigidaire product in May 2023 as I had purchased a larger one of the same brand several years ago. That one worked perfectly for 4 seasons (these are only used for 4-5 months during the summer), then it failed.

This new product worked for 4.5 months and it was put away for the winter in my basement (no possibility of freeze). When I tried to use it in May 2024, it would not reduce the humidity. The fan ran but nothing else was working. I contacted Electrolux (the Frigidaire parent company) and was sent an electronic form which I filled out. On May 24, 2024, I received an email from Electrolux informing me I was eligible for a free replacement, and it further advised that if I hadn’t received a confirmation within 5 working days of the email, I should again call customer service.

4 Jun 2024 – Call #2 - I waited 10 days and then called. I was informed that my request was pending. I asked how it could be pending when I got an email response telling me it had been approved. The representative then put me on hold for about 10 minutes and came back and said that the shipping was pending but the replacement for my unit had been approved and that I should hear something when it was scheduled to ship.

25 Jun 2024 – Call #3 - After another 21 days had passed and I still had not been contacted I called again. I spoke with a different agent (foreign), who advised me she couldn’t find anything in the records regarding my claim other than a note from the prior agent I spoke with advising that he was requesting a shipping date of 3 June 2024. Only the “back office” had the information and initiated contact with customers so this agent was not able to email me with what the response to her request would be.

Stay away from this company and do a little research before you buy one to ensure it's not from the Electrolux parent company. The front-line customer service folks are great, but all the decision making is done higher up, and those folks are not reachable.",1.0 out of 5 stars
B. Hamlin,"Reviewed in the United States on November 1, 2023","It was recommended to me that a dehumidifier would be helpful in getting the ""old house"" smell out of our new property. I had used them before but didn't think this would be enough to be helpful with the overall smell. It was less than a week when we started to notice that the musty smell was going away.

The ""setup"" if you can call it that was incredibly easy. I took it out of the box and plugged it in. That was it. I ran a hose from the back of the unit to my sump and I was done. With that said, i read the instructions thoroughly to ensure I was doing as i should.

I will say this is pretty loud. We cannot hear it in the basement but you do hear it when you are down there. It doesn't drown out conversation but it is noticeable. The functions at the top are a breeze. You will need to ""reset"" it once in a while so that it can cycle through a clean out but really thats it.

This is an effective and user friendly unit. I am really pleased that this was the solution to our issue. You are able to see it working by seeing the reservoir fill or the water coming from the hose.

I'm very happy with this.",5.0 out of 5 stars
Joyce,"Reviewed in the United States on May 2, 2024","Hi all

I do not write many reviews. Others have mentioned quality issues (EC errors) in this unit appearing within short timeframe. I bought my unit in Aug 2023 to replace a work horse older model from 5 yrs!

It's now less than 1 year later with new unit and it has EC error. I live in Midwest so we don't need during winter. Mine was plugged in but never ran. Now spring is here and I need it.

Sadly I am the mercy of support. I've been waiting for 1 hour to chat with someone. Definitely unacceptable support.",3.0 out of 5 stars
Kelly Fernandez,"Reviewed in the United States on April 21, 2024","I bought this dehumidifier in March 2023. The unit worked amazingly well for 1 year. I mean honestly it worked very very well!

In the beginning of April 2024, my dehumidifier started to develop frost on the coils, and then it started to produce an error code ""EC."" The manual instructed me that this error code meant my dehumidifier needed to be repaired. I called customer service and they also told me that it needed to be repaired, and helped me schedule a repair appointment. The repair appointment cost me $100 since my dehumidifier was a few weeks outside of its covered warranty. When the repairman came, he said that he could not repair the device and then left within 5 minutes. I called Frigidaire customer service twice to get a refund for my appointment and they said they could not issue it since the repairman came already. Had I known the unit couldn't be repaired (i.e. if the manual and customer service didn't recommend me trying to get it repaired) I would have just bought a new dehumidifier from Frigidaire. But, due to their shit customer service, I bought a homelabs dehumidifier and I can tell you already that it's much quieter!

So basically, this dehumidifier works well but it there's a good chance it will break after a year or so (outside of its warranty). Also know that Frigidaire customer service is quite awful, and there are not a lot of resources on the web to repair this dehumidifier on your own. Best of luck!",2.0 out of 5 stars
WK,"Reviewed in the United States on September 9, 2023","I previously bought another dehumidifier because I didn't want to spend the money for a Frigidaire even though we had two Frigidaire dehumidifiers and they lasted 20 years (one recently stopped working). I made a huge mistake! The other model took a day and a half to fill the tank. I ended up returning the other one and broke down and spent the money for the Frigidaire. It's just as amazing as our 20-year-old dehumidifier with keeping our basement dry only better. Now they come with a pump option to have it drain into your wash basin (the hose is super long!) or wherever you what it to or you can use the garden hose option or empty the tank manually (for an average basement you would need to empty it twice). I have been using the pump option and it is unbelievable! You get what you pay for! In this case, it is well worth spending the money for peace of mind!!
The only con I have is that it doesn't have the added handle in the front of the tank to lift the bucket if you go with manually emptying it. Our old one has that. Not that we use it now, but it would be good for people who need to empty it manually. Makes it easier to pull out the bucket. The other issue some might find troublesome, it is not quiet. But is prefect for a basement.
Buy this model, you'll be very happy...trust me!",5.0 out of 5 stars
Leonardo Lady,"Reviewed in the United States on July 22, 2024",Great dehumidifier for our basement!! It runs continually to control the dampness in our basement. Have it set to pump out when the bucket fills. Great purchase!,5.0 out of 5 stars
Elevated Soul,"Reviewed in the United States on July 10, 2024","Purchased Model FFAD5033W10, 50 Pint in June 2022. It worked very good for 2 years. The directions state that it will run in temps of 41F to 84F. I went to use it in May 2024 and the coils kept on developing ice. It would then show an ""EC"" code. Research shows this code indicates an issue with the dehumidifier's sealed system. Additionally, freezing coils due to a lack of refrigerant. I have found this to be a known issue. Others have experienced this within 1 year. I read 1 person contacted corporate (their unit died right after warranty expired). The unit was not repairable and was offered 50% off a new unit. They paid $350 for theirs and did not think it would be smart to buy Frigidaire again just to have a new unit die in 1 year. I paid $255 and WILL NOT BUY FRIGIDAIRE again.",2.0 out of 5 stars
Dave Shepherd,"Reviewed in the United States on September 13, 2022","I play the double bass. I keep my two basses in a basement-level bedroom with the door closed. It's important to me that the temperature and humidity stay pretty steady. I aim for around 50% relative humidity.

This dehumidifier does an excellent job of controlling the relative humidity level in my bass room right around 50%. No matter what the humidity is in the rest of the house, with the door closed, my bass room stays between about 49% and 54% all the time.

The unit is quiet on the lowest setting. However, I do turn it off when I am actually practicing the bass. (The white noise level is just loud enough that I have a bit of trouble hearing fine details of the sound when it's running.)

One thing to be aware of is this: the unit does produce some heat. I have had to get used to practicing with the room temperature between about 79 and 81 degrees Fahrenheit (26-27 Celsius). It's not a problem for my basses, since the temperature is very steady. I hope that during the winter months that room temperature settles in closer to about 21-23 Celsius. It's not a problem as long as the temperature does not shift suddenly; and it doesn't with this unit.

[EDIT, October 14, 2022: Now that the outdoor temperatures are generally below 70F / 21C, I do not notice the unit heating up the room at all. It is still pulling moisture out of the air; I have to empty the bucket every couple of days or so.]

I am glad I bought the dehumidifier, and I'd buy another one in the future.

(For what it's worth, the first unit delivered by Amazon had a steady leak that resulted in a little puddle on the floor. Since I exchanged for a new unit, I have never had that problem at all.)",5.0 out of 5 stars
MDG,"Reviewed in the United States on September 18, 2023","This is my 4th basement dehumidifier. I had two GEs (each lasted 1.5 years) and then a Toshiba (which lasted 3 years and I would recommend--but home depot wasn't selling it anymore). This Fridgidaire unit does about the same job as the other ones (they definitely help a lot, but just know they all can't handle a space as big as they advertise). It is easy to operate and dump the water (there is a pump but I don't use it). The one major difference with this unit is it seems to always be running. My other units would turn off until the humidity went back up. This one keeps going and going--maybe it's the fan de-icing the coils. So if noise is an issue, or maybe cost of operation(?), this might not be the right choice for you.",4.0 out of 5 stars
William H.,"Reviewed in the United States on August 13, 2023","So far I've experimented between running it on the ""continuous"" setting & running it to maintain a 50% RH level using all 3 fan settings. In all cases it uses approx. 280W. The power consumption is so close with every trial I'm probably just going to set it to 50% & leave it (even changing the fan speed has almost no effect on power consumption). At 50%, it hasn't shut down yet but I'm hoping as the seasons change the outdoor humidity will decrease & it will not need to run full time. It will reach 50% or about (the display increments in 5% intervals), just not low enough to quit running.

At this point I love it but wish I'd bought the next larger size. I would try to exchange this one if I could but don't feel right sending it back since there's nothing wrong with it. I live in the southeast where its very humid much of the year & should have gotten this long ago. It seems well built & isn't so noisy that it bothers me. The ""full tank"" alarm isn't overly loud & if you don't hear it go off it doesn't sound again but you can tell since the unit stops running so there's no fan noise. The tank is very easy to remove, empty & reinstall.

I'm getting to be quite the Frigidaire ""fan-boy"" as I've purchased a cooktop & refrigerator of theirs within the past year & each have proven to be good purchases.",5.0 out of 5 stars
Rocky,"Reviewed in the United States on June 25, 2024","It worked great, until it didn’t. Same issue as reported by others. Two summers and then this month turned it on and it continually froze up. Filter was clean, temp not too low in the basement. Frustrating.",3.0 out of 5 stars
Sidney L. Johnson,"Reviewed in the United States on June 7, 2023","I bought this product from the Figidaire store on Amazon but upon requesting a replacement, Frigidaire would not consider Woot (an Amazon subsidiary) as an ""authorized reseller"" and refused to offer me a replacement when my Frigidaire FGAC5044W1 Dehumidifier, High Humidity 50 Pint Capacity with Wi-Fi Connected reported an ""EC"" error and no longer was operational after just one ""wet"" season. When I called Frigidaire, they said they had processed the replacement request and I would receive another unit in 10 business days and to call them if I didn't hear from them. I called and the rep said that he knew the issue was the fact that Frigidaire doesn't honor ""Woot"" as an authorized reseller and he would fix the problem and call me back after it was sent out but never did. When I spoke with multiple reps afterword including a supervisor they all refused to acknowledge that Woot is Amazon (they bought it in 2010) and refused to complete the replacement that they had processed earlier. One rep even pasted a script that I hadn't waited the 7-10 business days after I had already waited 18 business days since the initial ""processing"". Customer Service was among the worst I have ever experienced. Don't be fooled by this ""Frigidaire Store"". If Amazon decided to assign this product to their wholly owned subsidiary and you have a problem with your Frigidaire product you are toast in your invoice. You are toast. Its game over. Might as well just throw your Frigidaire product in the trash and save yourself six weeks of pure hell trying to get support. They will tease you with positive responses no doubt to ensure that they won't be dinged on a survey but at the end of the day you are left with an expensive paperweight. Last Frigidaire product (or any other Electrolux subsidiary) I will ever buy. The only way I would advise buying the product is if you add the maximum warranty choice to it. Given my experience in Frigidaire rejecting support from an unauthorized reseller, this warranty needs to be able to cover you no matter what Frigidaire does/says. I have no idea how these work so Caveat Emptor but it seems likely that your 3rd party warranty would likely work out despite Frigidaire giving you the cold shoulder if your invoice says ""Woot"". Considering how many EC error reports are out there within a relatively short period of time, the extra warranty would seem more worth it. Not that I would suggest throwing good money after bad but the 4+ year warranty offerings could solve a few problems (at least for the duration of your extended warranty). When it was working, I thought it was really nice so buy yourself a way to paint yourself out of the corner with a warranty if you really want this unit for a few years...",1.0 out of 5 stars
Steven,"Reviewed in the United States on July 1, 2021","I'm surprised how well this unit removes humidity from the air. Happy with the dehumidification performance. The unit is OK loud, it's about 47db on low but it's just fan noise mostly. The compressor is not overly loud. I wouldn't want to sleep next to it, but it does well in a large basement or room.

Some of the setting can only be access via the app, so make sure you setup the Wi-Fi and use the app. You can't control the ionizer, the blue indicator light, and the child lock without the app. That's dumb and I wish they put buttons on the unit for all the functions. The app works well once you get it setup, it can even turn on and off the dehumidifier besides changing all settings.

One issue I did have was being able to connect to my Wi-Fi. I'm not sure why but the unit did not like my Wi-Fi router, it took so many tries to connect. I had to try over 20 times before it finally worked. For some reason this only happens with some Wi-Fi Routers, it would hang up with the error message no IP assigned. When I tried a different router it worked so I just keep trying over and over again with my original router till it worked.

Also the handle to move the unit around is nice, this thing is heavy at 50lbs, you don't want a crappy handle with a 50lb dehumidifier.

Also don't forget to check for Energy Efficiency Credits or Rebates from your state or power company or etc. I was able to get a rebate on this unit.",4.0 out of 5 stars
Beaches,"Reviewed in the United States on February 21, 2024","I've placed this on top of a 4' high book case (a piece of the 'rug holder in place rubber type stuff' under each wheel) so that I could attach a hose to continuously drain. I have a floor drain (my washing machine drain already had another hose from my furnace so this hose wouldn't fit, huh, now as I'm writing this I could move the dehumidifier back to the floor!) I used a gutter leaf guard to hold the hose in place. The dehumidifier is on auto some 3 weeks now. It's doing a great job, not only the humidity but also somewhat as an air purifier. The wheels did work well on my cement floor. It's a little noisy, being in the basement I do hear it upstairs, now, the sump pump, it's really noisy! Not a deal breaker. The ability to use a hose to continuously drain was the deciding factor in choosing a dehumidifier, a good choice.",5.0 out of 5 stars
Meghan McD,"Reviewed in the United States on July 19, 2022","Updated Review (August 2022): The dehumidifier has not leaked since that first day and works well. This newer Frigidaire is not as effective and not as hardy as my old Frigidaire... but it's more quiet. I live in a one bedroom apartment, so not having to listen to how loud my old one was is making it ok that this fills up twice as slow, despite it being same cost and same size as my old one. So, I'm happy with it and am keeping it. :) I ended up giving it 3 stars but it really deserves almost 4... it's honestly probably still be4tter than a lot of dehumidifiers out there, just the decline in quality, how the bucket swings to and fro and feels like I would smash it if I accidentally tripped, compared to my hardy old Frigidare one, but it still costing over $200 is why I'm just giving it the 3.

Original Review (July 2022): I had my last Frigidaire dehumidifier for 4 years before giving it to my parents and buying myself a new one. I’ve had it plugged in about 8 hours and it’s left just as much water on the floor as it has collected in the bucket. The bucket doesn’t seem to be leaking, and neither is the drain outlet. This was HEAVY to drag from my landlady’s house up to my back house. lol. I’m so bummed I have to return it.",3.0 out of 5 stars
GaryJ,"Reviewed in the United States on May 29, 2024","Updated: August 23, 2024.
I gave up on getting my replacement for this product. To my amazement I received an email 10 days ago that my replacement was on it way. This week I actually received my replacement. It took over 5 months, but they sent it. So I reluctantly increased my score for this review to a 2. Not sure if they deserve that, since I waited almost half a year. But there you go......

I would give this company 0 stars if I could. Doesn't deserve 1 star.
My dehumidifier broke after less than 3 months.
I have spent hours on hold waiting for support. Last April 26th I finally received an email stating that they will replace it.
Well it is now May 29th and I am again sitting in their hold queue waiting for a status on my replacement.
I have not seen my replacement or any status on it.
I thought I would get better support from a company like Fridgeaire.
Save your money and don't waste 300 + Dollars like I did.",2.0 out of 5 stars
Lilithe,"Reviewed in the United States on August 6, 2022","My husband and I recently bought a new house that happened to be built in the 1940's. Lots of things were done differently back then and some things were not invented or commonly used yet, such as a vapor barrier for the foundation. As a result the partially finished basement felt gross. Despite being the coldest place in the house, the way your skin would almost feel wet just walking down there made it uninhabitable. I had never had a dehumidifier, but I thought this must be what they are for and did a ton of research to land on this model. The rooms in nearly the whole basement felt completely different after even a day and after a few days it was completely comfortable to hang out in. I was planning on using the basement for my office and I was worried that I wouldn't be able to use it, but this Dehumidifier not only fixed the office itself but even the larger den area outside the room.

Pros:
- Pulls an unimaginable amount of moisture out of the air, it honestly astonishes me how much water ends up in the bucket.
- Works for a surprisingly large amount of space (Nearly the entire basement for me)
- Design looks pleasing to the eye
- Easy UI and setup

Cons:
- Relatively loud
- Creates a lot of heat, my basement is no longer the coolest part of the house(worth it to me)
- While being able to hook up a hose is convenient, it will not drain into a utility sink. I am fairly sure it just isn't able to force it up the hose and just uses gravity. If you have a floor drain for it to go into this would not be a problem though.

All in all, I am very happy with my purchase and glad it solved my problem so quickly!",5.0 out of 5 stars
Abed Zantout,"Reviewed in the United States on December 31, 2023","This seems like a very nice unit. I have it set in our basement. IT HAS NOT RUN for a long time, I even tried the lower the humidity level to 30%, it still won't run. I can't believe that our basement has less than 30% humidity.
The only way I can force it to run is by turning it OFF and then back ON.
If someone has this same unit, I would appreciate some feedback.
Thank you.",4.0 out of 5 stars
Abraxas,"Reviewed in the United States on January 6, 2023","Ordered about 5 months ago and so far everything is going well, granted over winter it's not been running too often. When I first got it set up there was a *huge* improvement in the humidity level vs the old, cheap dehumidifier. It's run in a basement that now has a lot of aqauriums in it, so especially in the summer there's a lot of humidity to deal with.

It would be nice if the noise level was a bit lower, but it's not terrible and more often runs at a quieter volume. Only had a minor issue with rattling/excessive noise compared to it's normal max volume, but just repositioning it a tiny bit fixed the issue.

Only major disappointment is the wifi app, it's really not worth the extra money compared to the equivalent of this brand without. So if that's something you're debating like I initially had, just go eith the other one.
Would appreciate it far more if it clearly said what the *current* humidity level is at, not just the goal humidity. As well, I would really appreciate a history chart logging the actual humidity.",4.0 out of 5 stars
WJ,"Reviewed in the United States on August 26, 2024","This was a pretty good dehumidifier for the humidity during the August /Sept of 2022 and All of summer of 2023. In mid August of 2024 it quit with error code EC.
There was ice all over the back on the filter and a puddle on the floor as it was melting.
Apparently this EC code is an internal error not serviceable by a the purchaser and funny how this happens 2 days after I am out of warranty.
Sadly I am looking for a different brand for my next dehumidifier.",2.0 out of 5 stars
