Profile Name,Date,Data,Star
Anonymous,"7 months ago | Feb 2, 2024 5:21 PM",Good product easy to use and set up. Nice sound and quality,Rated 4 out of 5 stars
Zeee,"7 months ago | Feb 2, 2024 3:55 PM","Great sound, got two for my Apple TV setup. Definitely like it over a comparable sound bar setup",Rated 5 out of 5 stars
JeffA,"7 months ago | Feb 2, 2024 3:31 PM","The lastest edition of the HomePod not only provides excellent audio for a small speaker, it is a perfect pair with my Apple TV 4k.  It is easy to pair using airplay.",Rated 5 out of 5 stars
DeniseK,"7 months ago | Feb 1, 2024 11:57 PM",This was the best gift ever from my children.  Easy connection to my iPhone.  Amazing sound.,Rated 5 out of 5 stars
Nasasm,"7 months ago | Feb 1, 2024 5:21 PM","Easy setup, love can’t wait to buy another. The stereo pair sound amazing in our bedroom. The bass is punchy and HomeKit gives you and option to refuse the bass and also option for enhanced dialogue.",Rated 5 out of 5 stars
MatthewF,"7 months ago | Feb 1, 2024 10:26 AM","I bought 2 to connect to the latest AppleTV and have used them for about a year.  Overall, they work and sound great.  There are no issues with connections, and they play when they should.

The spatial audio is pretty impressive but does require walls on each side of you to bounce the sound waves.  I have noticed that the apple music encoded for ATMOS is noticeably quieter on these speakers.",Rated 4 out of 5 stars
Mattymoomoo,"7 months ago | Jan 30, 2024 4:42 PM","Gen 1- made for music lovers.
Gen 2- made for music subscribers.

All you need to know ^",Rated 3 out of 5 stars
Jason,"7 months ago | Jan 27, 2024 9:49 AM","Great speaker easy to use, sound quality is also good",Rated 5 out of 5 stars
RicardoV,"7 months ago | Jan 26, 2024 7:20 PM",Great speaker and it works with all my Apple products and makes it easier to listen to music faster.,Rated 5 out of 5 stars
BrianW,"7 months ago | Jan 26, 2024 3:43 PM","Wife loves it. Watch the Youtube video for set up, it's not quite like setting up a phone or airpods, but still easy.",Rated 5 out of 5 stars
TrueReview,"7 months ago | Jan 25, 2024 8:20 PM",Great bass for such a small speaker. I only bought one but thinking about another one.,Rated 5 out of 5 stars
BrianM,"7 months ago | Jan 25, 2024 4:26 PM","Not that crazy about SIRI, but I love the HomePod. It delivers the rich sound and smartphone functionality I need. And it looks great!",Rated 5 out of 5 stars
MoTechReviews,"7 months ago | Jan 23, 2024 8:12 AM","One is not enough! Get two , i hVe my apple tv linked to my Hdmi soundbar and also airplay on the sterio pair of homepod 2nd gen and the sound is insane !   The aoundbar is under the tv and i mounted the homeoods on the left and rignt of where we sit to watch TV.  It sounds amazing !",Rated 5 out of 5 stars
kgeaston,"7 months ago | Jan 22, 2024 6:59 AM","Great sound, attractive, and easy to use. Going to add the mini pods next.",Rated 5 out of 5 stars
user639544,"7 months ago | Jan 20, 2024 4:42 PM",I have had covered the house in homepod minis and decided I needed the full size. Couldn’t be happier with the sound difference with big homepod. Really fills the room and has much better bass.,Rated 5 out of 5 stars
AltonH,"7 months ago | Jan 20, 2024 1:21 PM",Great sound quality and the bass is powerful. Great to combo with Apple TV.,Rated 5 out of 5 stars
DonnaWilshef,"7 months ago | Jan 20, 2024 8:00 AM",Love by my purchase works great would recommend highly,Rated 5 out of 5 stars
LuisC,"7 months ago | Jan 19, 2024 5:02 PM",I was not sure about buying an open box but to save a few $$ I did it and it was an awesome buy came perfectly and I don’t regret it,Rated 5 out of 5 stars
JasonK,"7 months ago | Jan 18, 2024 2:06 PM","Great sound, easy to use and synch with your iphone. I dont like the size and weight, if buying again would go with the smaller homepod.",Rated 4 out of 5 stars
ChristanB,"7 months ago | Jan 16, 2024 8:44 PM",Best home speaker as long ad you are with team apple. Siri ecosystem is great and the best way to wake up is with your favorite song on your mind. Then asking siri to find your keys befor you go to work.,Rated 5 out of 5 stars
Barrowbubba,"7 months ago | Jan 16, 2024 10:05 AM",Great sound great for jamming out thinking about getting the mini also,Rated 5 out of 5 stars
ImPS,"7 months ago | Jan 14, 2024 1:36 PM",The audio is so great. It is wonderful with Apple TV box. Love the HomePod,Rated 5 out of 5 stars
JamesA,"7 months ago | Jan 13, 2024 1:29 PM","Set-up was very simple.  The sound is quite good for a small speaker, especially the bass.  Works great with Apple Home kit.",Rated 5 out of 5 stars
LataraS,"7 months ago | Jan 12, 2024 10:45 PM",Love it great for listening to music easy to work and use with all apple products,Rated 5 out of 5 stars
MarcoC,"7 months ago | Jan 12, 2024 6:08 PM",Is to easy to handle besides is small but powerful enough to reach the whole house,Rated 5 out of 5 stars
Anita,"7 months ago | Jan 12, 2024 6:02 PM",I purchased it for my friend. He like it very much. It was easy to set up and to use. Price is reasonable.,Rated 5 out of 5 stars
JasonY,"7 months ago | Jan 12, 2024 4:26 PM","This is my second HomePod and I love them both.
The price is a bit high, but the sound quality is phenomenal. The apple smart architecture is seamless for all my devises.",Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 12, 2024 4:05 PM",This is my 3rd Home Pod for my Apple Ecosystem and is an awesome product. I highly recommend this product and Best Buy Geek Squad.,Rated 5 out of 5 stars
Travis,"7 months ago | Jan 12, 2024 4:02 PM",This is our second HomePod which is being paired with our other for our tv speakers and what a great move that was. Great product.,Rated 5 out of 5 stars
AdamB,"7 months ago | Jan 12, 2024 3:47 PM",You canceled the order so never got it you guys suck,Rated 1 out of 5 stars
JasonH,"8 months ago | Jan 10, 2024 8:48 AM",I yse this speaker for an intercom in my house and also linking other speakers to it too.,Rated 5 out of 5 stars
DMS52,"8 months ago | Jan 7, 2024 11:03 AM",Great sound from a slightly smaller second generation HomePod with a smaller price tag! Same ease of installation.,Rated 5 out of 5 stars
Brad,"8 months ago | Jan 6, 2024 2:43 PM","Terrible experience with HomePod. It frequently loses connection even when sitting next to the router. De-syncs from other HomePods 12+ times per day, stops playing, and then starts randomly playing another playlist. Volume goes way up and then way down between songs. Laggy controls from iPhone even when using airplay. Just a terrible product, made even more frustrating by the high expectations Apple gives for things in their “ecosystem.” I bought Sonos speakers as replacements and have had zero issues. Should have gone with Sonos at the start.",Rated 2 out of 5 stars
Marshmallow,"8 months ago | Jan 6, 2024 6:43 AM",This Apple Home Pod is Awesome! The speaker sound system is great! My previous one broke after a few years so replaced it and couldn’t be happier with the quality. Can’t do without my Home Pod.,Rated 5 out of 5 stars
Valanda,"8 months ago | Jan 5, 2024 6:16 PM","These things are superb.  They are not audiophile quality, but they are next door to it.  If you like music, and are in the Apple paradigm at all, these are great.  If you don’t have a surround system to go with your Apple TV and can’t a serious upgrade to your tv sound, get two and be amazed as they also do stereo pairing and produce Dolby Atmos",Rated 5 out of 5 stars
MaximilienF,"8 months ago | Jan 5, 2024 6:06 PM",Sound is amazing and it works perfectly with my Apple TV,Rated 5 out of 5 stars
AmberB,"8 months ago | Jan 5, 2024 4:15 PM",We love it! Works great!!! Love best buy!!!!!!!!!!!,Rated 5 out of 5 stars
JacobP,"8 months ago | Jan 5, 2024 3:50 PM",The power this speaker has is amazing. The bass the speaker adds is perfect,Rated 5 out of 5 stars
StaceyT,"8 months ago | Jan 5, 2024 3:28 PM",I have been interested in this product for the past couple of years and recently decided to treat myself to an early Christmas Present. It was well worth the money spent as it is an excellent product with great sound.,Rated 5 out of 5 stars
Lara,"8 months ago | Jan 5, 2024 3:17 PM",Great sound great design connectivity sometimes is weak or needs resetting,Rated 4 out of 5 stars
Amac0027,"8 months ago | Jan 5, 2024 10:10 AM","First off the sound is amazing...that's where the good times end. It's the glitchiest device I've ever purchased even using it with an iPhone and Macbook pro. If you unplug it, be prepared to have to hard reset it every time. It barely connects to a MAC computer and when it does there's a 2-3 second lag time.",Rated 2 out of 5 stars
Bryant,"8 months ago | Jan 5, 2024 8:37 AM",The sound is very impresive and for movies is better,Rated 4 out of 5 stars
Eben,"8 months ago | Jan 2, 2024 10:18 PM",Great sound quality. I only own one and I believe you can turn your house into a cinema or club with 2 of them. Siri response is super great!,Rated 5 out of 5 stars
Theta,"8 months ago | Dec 31, 2023 2:06 PM",Outstanding. Love it. Very good for parties and HomeKit smart products!,Rated 5 out of 5 stars
Luis,"8 months ago | Dec 30, 2023 7:49 AM",Great sound. Just what I needed. Simple to connect and starting air playing,Rated 5 out of 5 stars
MichelleS,"8 months ago | Dec 29, 2023 6:10 PM","It’s an amazing home pod! It was easy to set up and it’s been easy to use. I just have to remember to put my phone down before saying Hey, Siri. lol The sound is amazing and depending on the volume we can hear it throughout the house. It was next to the Cats Christmas tree. By the way our cats have not attacked it or anything.",Rated 5 out of 5 stars
ReneB,"8 months ago | Dec 29, 2023 4:41 PM",Amazing sound so realistic sound comes from everywhere gets you involved and whatever you’re listening to,Rated 5 out of 5 stars
ThomasP,"8 months ago | Dec 29, 2023 4:40 PM",I bought two of these and use them as my TV sound system. The directional sound is almost surround sound.,Rated 5 out of 5 stars
ShelbyS,"8 months ago | Dec 29, 2023 4:19 PM",Excellent highly recommended shop at Best Buy great!!!,Rated 5 out of 5 stars
Mjd88,"8 months ago | Dec 29, 2023 3:13 PM",You won’t regret buying this if you like Apple. Incredible sound!,Rated 5 out of 5 stars
Clemdog,"8 months ago | Dec 27, 2023 7:37 PM",So much better than the original HomePod. Sounds wonderful,Rated 5 out of 5 stars
Bryanrd42,"8 months ago | Dec 27, 2023 5:45 PM",I like the homepods sound quality. I have it paired and use it mainly as a sound system for my TV. It also makes for a useful assistant.,Rated 4 out of 5 stars
SaraD,"8 months ago | Dec 26, 2023 11:13 PM",Just what I needed to bring the sound evenly through the room. Also works like an intercom with my other HomePods. And it connects to my thermostat.,Rated 5 out of 5 stars
Erick,"8 months ago | Dec 26, 2023 2:58 PM",Incredible sound combined with my mini its perfection,Rated 5 out of 5 stars
AJFarr,"8 months ago | Dec 26, 2023 11:16 AM","I really love the sound quality that comes from the Apple HomePods, they really deliver exceptional sound and bass. The setup was extremely simple and fast with great intergration into Apple’s ecosystem within the Home app. I really love the look/design of the units as well. The reason for 3 stars is due to a failure of Apple’s software capabilities. I really am disappointed that you cannot set up surround sound capability with more than one speaker set (you can group two HomePods OR two HomePod Mini’s). I had originally purchased two HomePods and two HomePod Mini’s to setup my home theater, and it was a horrible connection process and link to my tv. The unit is great when working with an Apple TV only, but if you want to connect to any external unit that is connected to your tv it loses quality and lack of surround sound makes it very dull. If Apple really wants to up their game in this space to create an audio experience, they need to expand connection capabilities to more than just the Apple TV units, and allow for spatial audio with surround sound support across multiple speaker units.",Rated 3 out of 5 stars
StevenS,"8 months ago | Dec 24, 2023 8:11 PM",The sound is really good.  Pairing with my iPhone was easy.  I am thinking about getting another to see if the sound is even better using stereo pair. Might push it up to 5 stars.,Rated 4 out of 5 stars
MBryson09,"8 months ago | Dec 24, 2023 1:53 PM",Setting up was a breeze and it works seamlessly with the AppleTV and the Homepod minis in the house.,Rated 5 out of 5 stars
BigE,"8 months ago | Dec 24, 2023 1:18 PM",pretty fire imo yk it really get the job i fw it heavy,Rated 5 out of 5 stars
Harry,"8 months ago | Dec 24, 2023 9:44 AM","Sound quality is unmatched for a speaker of this size and price.  They can be used throughout the house to project music and, if you purchase 2, they can even be used as deticated TV front speakers (directly competing with alternative soundbar + front speaker setups).  My only complaint is that Siri desperately needs help.  This is, for me, the most important limiting factor of the speaker, which perhaps would justify a lower price, closer to $250.",Rated 5 out of 5 stars
Andy,"8 months ago | Dec 23, 2023 6:29 PM",I’m glad Apple decided to bring this speaker back.,Rated 5 out of 5 stars
SalC,"8 months ago | Dec 23, 2023 2:39 PM","Excellent Quality, Great sound, very useful with the Home app, light switches and appliances around the house",Rated 5 out of 5 stars
Tommy,"8 months ago | Dec 23, 2023 2:12 PM","Great speaker, has great sound and the connectivity is amazing!",Rated 5 out of 5 stars
JoseC,"8 months ago | Dec 23, 2023 1:10 PM",Excellent product I love 100% recommend. The sound is perfect,Rated 5 out of 5 stars
Ramon,"8 months ago | Dec 23, 2023 11:37 AM","This is a Christmas present so I cannot review the performance yet.   However, the ease of purchasing it was quite easy.",Rated 5 out of 5 stars
Fofi,"8 months ago | Dec 22, 2023 10:16 PM",Bought this for my moms new house. Set up was easy and user friendly. She loves how she can just tap her phone and the music connects and plays.,Rated 5 out of 5 stars
BrandonL,"8 months ago | Dec 22, 2023 10:10 PM","Purchased this speaker to upgrade from the 1st generation because it finally gave out and this one is amazing! The sound is great, I love the ability to say hey siri to look up anything I need or play music. Love this new upgraded second generation!",Rated 5 out of 5 stars
ChrisP,"8 months ago | Dec 22, 2023 10:04 PM",Still in the box for Xmas. Gonna assume it’s awesome!,Rated 5 out of 5 stars
BoysMom4,"8 months ago | Dec 22, 2023 6:38 PM",I love this HomePod. The sound is great and having attached to Siri is an additional bonus.,Rated 5 out of 5 stars
AntonioR,"8 months ago | Dec 22, 2023 6:36 PM",Best speaker by far if your into apple much better then alexa would definatley recommend,Rated 5 out of 5 stars
GawainG,"8 months ago | Dec 22, 2023 5:25 PM","Perfect device for alarms, news. Weather, music. Just a overall perfect fit",Rated 5 out of 5 stars
JohnR,"8 months ago | Dec 22, 2023 5:18 PM",Pairing these via Bluetooth is phenomenal. Very small footprint in our living room and the sound is crystal clear! Love them.,Rated 5 out of 5 stars
bestlaptop,"8 months ago | Dec 22, 2023 4:50 PM","Best sound ever… i like all the apple products, there are a quality items!!",Rated 5 out of 5 stars
Dear12,"8 months ago | Dec 22, 2023 4:12 PM",Love music to hear in house yesssssssdsdddddddddrr,Rated 5 out of 5 stars
JehovahV,"8 months ago | Dec 22, 2023 4:03 PM",Perfect when paired as a home stereo sound perfect for gaming,Rated 5 out of 5 stars
JehovahV,"8 months ago | Dec 22, 2023 4:02 PM",Perfect when paired as a home stereo sound perfect for gaming,Rated 5 out of 5 stars
ColinO,"8 months ago | Dec 21, 2023 11:08 PM","This is the most seamless sound bar I have ever used for a smart tv or smart device. If you have an Apple TV it just……works. I mean, like right out of the box it wanted to setup and connect to my phone and Apple TV. It is fantastic.",Rated 5 out of 5 stars
HunterL,"8 months ago | Dec 21, 2023 8:13 PM","Great Sounds, Apple did it again awesome product!!!",Rated 5 out of 5 stars
Derek33,"8 months ago | Dec 19, 2023 11:36 PM","I really love this thing! I had a HomePod mini for about a year before this new second generation HomePod was released and I really loved the mini as well, but I just wish it had a better, more powerful sound (though it’s great for its price and size) and I missed out on the full size version before it was discontinued so I was excited when the second generation was announced and immediately got it upon release. I was definitely not disappointed. It, of course, can be used as a home hub and bridge for your home which allows you to control and automate all of your smart home devices and has built in Siri and all of the capabilities that come with it, but it’s also a really good wireless speaker. It has tons of neat technology ti ensure a proper, great sound with deep, rich bass response. It’s great for listening to music or podcasts. You can also pair two together to use for stereo sound, and it can also be used for your tv to replace the speakers in it if paired with another HomePod in stereo mode (an excellent alternative to soundbar or similar setup, especially for those with limited space or those who have their tv wall mounted and don’t have a stand underneath their tv and want to maintain a clean look) compared to other WiFi speakers of the size or price, this is far better-and you also get all the features of Siri as well as the ability to control your smartphone with this, which makes this an absolute bargain tbh.",Rated 5 out of 5 stars
PhizzlePop,"8 months ago | Dec 19, 2023 3:10 PM","The BASS!!! This thing sounds amazing, and I love how it connects to all my Apple devices seamlessly. I’ve been using it in my office for a couple of months and I am so very happy with it. People are constantly commenting on the ambience of my office.",Rated 5 out of 5 stars
MerrySa,"8 months ago | Dec 19, 2023 10:39 AM","Combined with the apple TV, the homepod is a delight. I definitely recommend.",Rated 5 out of 5 stars
JohnathanV,"8 months ago | Dec 18, 2023 10:21 PM",Absolutely an awesome speaker to add to the Apple ecosystem,Rated 5 out of 5 stars
MarceloB,"8 months ago | Dec 18, 2023 9:39 AM","First: it is not worth paying triple what the HomePod Mini costs. They do exactly the same
Second: It doesn't work well. It does not respond to Siri commands, it disconnects from HUE Philips several times a day. Wasted money",Rated 1 out of 5 stars
TheresaC,"8 months ago | Dec 17, 2023 12:27 PM",I use these speakers in my bedroom. They link to my TV easily and the sound quality is great. I have a Sonos Beam in my living room and these speakers beat it.,Rated 5 out of 5 stars
SatisfiedBuyer,"8 months ago | Dec 16, 2023 1:26 PM",Really full and rich sound for its compact size. Good integration with the Apple eco-system.,Rated 5 out of 5 stars
SamA,"8 months ago | Dec 15, 2023 7:12 PM",Apple’s second attempt with the Homepod has surprisingly drawn me in to purchase this item. The new Thermostat features as well as the updated firmware that allows Airplay is also a W. Siri is still lacking however but everything else makes up for it.,Rated 4 out of 5 stars
CaseyP,"8 months ago | Dec 15, 2023 6:29 PM","There may be better speakers out there in regard to sound quality, but this is so much more. I sync my music to play through my whole house with a few of these and my AppleTv’s. Life changing!",Rated 5 out of 5 stars
arjun,"8 months ago | Dec 15, 2023 4:56 PM","Love them. For heavy Apple users only !! For those that want tog o all in , these are the best speakers to tie your ecosystem together. I purchased the stereo pair myself , and use them as speakers for my TV(LG C1) and sound awesome. And have experimented using them in separate rooms to always have music playing. Worthwhile investment.",Rated 5 out of 5 stars
BryanA,"8 months ago | Dec 15, 2023 3:36 PM",Excellent sound and connects extremely well to my phone.,Rated 5 out of 5 stars
ZeroStarsIfICould,"8 months ago | Dec 13, 2023 7:46 PM","I currently own two first-gen HomePods, three minis, and now this new gen-two HomePod. This updated version definitely has the best sound from the HomePod line with added bass and clarity over the others, along with the new temperature sensors. Very satisfied with my purchase.",Rated 5 out of 5 stars
DKHWAY,"8 months ago | Dec 12, 2023 5:13 PM",One is good two is great! I hope Apple follow Sono and comes up with a home theater system,Rated 5 out of 5 stars
Ankit,"9 months ago | Dec 11, 2023 7:57 PM",Love the quality of the music. The price was a bit high but will be helpful if you have apple ecosystem around you!,Rated 3 out of 5 stars
DanielC,"9 months ago | Dec 10, 2023 1:44 PM",I really love the crisp sound and good bass with seamless integration with the apple Eco-system. It's a good purchase indeed,Rated 5 out of 5 stars
Akiibu,"9 months ago | Dec 9, 2023 7:50 AM","Very good speaker, works well with Siri. I probably will buy a second one and set them up as a stereo pair. It’s for my vacation home so it functions well for that purpose.",Rated 4 out of 5 stars
Jeopcon,"9 months ago | Dec 9, 2023 6:34 AM","Offers very balanced, high fidelity sound. Better than the Gen 1 product I used to have. The set up with an Apple product is very easy. Just hold your iOS product nearby and boom it’s paired. Just two criticisms; every once in a while AirPlay 2 does lose its connection but it’s easy to reconnect and then it works fine and it doesn’t play as loud as my Denton 150 speaker. Deign is classy looking and it’s well constructed.",Rated 4 out of 5 stars
1Macman,"9 months ago | Dec 8, 2023 8:23 PM","The HomePod 2nd Generation is amazing. The build quality is top notch, and the sound that it puts out, is incredible. Some say it may be overpriced, but I think it’s worth every penny.",Rated 5 out of 5 stars
AnthonyD,"9 months ago | Dec 8, 2023 3:27 PM",Excellent sound and connectivity to Apple Cloud functionality!,Rated 5 out of 5 stars
NicoleS,"9 months ago | Dec 8, 2023 3:26 PM","I love the HomePod it’s super clear and loud and I love the ability to customize, only cons is that it defaults to playing apple music and I have Spotify. The home pod also only connects to other home pods. It would be great if it could link up with the mini pods as well.",Rated 5 out of 5 stars
WhoDey,"9 months ago | Dec 8, 2023 12:07 AM",Great speaker which also really amps up my phone conversations. They hear me and vice versa across the room.,Rated 5 out of 5 stars
Jabber,"9 months ago | Dec 5, 2023 5:54 AM","Standard Apple, if you are in the ecosystem its seamless. I replaced some old Bose front/center channel speakers and theses work flawlessly with the ATV.",Rated 5 out of 5 stars
DavidA,"9 months ago | Dec 4, 2023 8:21 PM","Exceeds expectations, love this speaker as a replacement to my original HomePod. Sounds amazing, very satisfied",Rated 5 out of 5 stars
MacFam,"9 months ago | Dec 4, 2023 11:47 AM","This unit is on the expensive side in my opinion, but I do have to say, you get what you pay for. Excellent sound. Good clarity and tremendous bass!",Rated 5 out of 5 stars
Bibi,"9 months ago | Dec 4, 2023 12:22 AM","Honestly the sound blew my mind, the audio is crisp and clear and fills up the WHOLE room !!!",Rated 5 out of 5 stars
MattD,"9 months ago | Dec 3, 2023 5:16 PM",Loved everything about it hands down.better than google,Rated 5 out of 5 stars
Glover13,"9 months ago | Dec 3, 2023 6:46 AM","Its an amazing home entertainment feature! Sound quality and ability to rapidly connect to your phone is seamless, you can continue what you were listening too in the car and drop it on the homepod!",Rated 5 out of 5 stars
Eric,"9 months ago | Dec 2, 2023 7:46 PM","Great sounding speakers if you're deeply in the Apple ecosystem. After months looking into getting a soundbar, I decided to get 2 HomePod to set up with my Apple TV. A little troublesome to get to them work at first.  But once set up, they sound great. Using airplay via iPhone or MacBook is easy as well. I would recommend if you're deep in to Apple ecosystem.",Rated 5 out of 5 stars
miguelromerox,"9 months ago | Dec 2, 2023 7:26 PM",Waiting to buy another HomePod 2 and thus be able to have the pair and enjoy an unbeatable sound,Rated 5 out of 5 stars
HectorM,"9 months ago | Dec 2, 2023 4:29 PM",The one thing I really love is I’m connected to HONE POD with my phone and doesn’t stop playing my music as I’m taking a call.,Rated 5 out of 5 stars
BrianS,"9 months ago | Dec 1, 2023 6:17 PM","I initially tried using 2 home pod mini for my tv speakers but they did not work for my large vaulted ceiling room. The HomePod 2’s work well for my space. Are they perfect, no, but they were in my ecosystem and provide good enough sound compared to my tv speakers.",Rated 4 out of 5 stars
Robertlee,"9 months ago | Dec 1, 2023 4:50 PM",Excellent crystal clear sound out of the box with no tweaking…super easy setup.  I do agree though that these are better when paired with another for stereo sound.,Rated 5 out of 5 stars
ErnestY,"9 months ago | Dec 1, 2023 3:20 PM","I love this, the sound is awesome and it's surrounds the entire room. I can also hear it behind closed doors just what I was looking for.",Rated 5 out of 5 stars
Carlos,"9 months ago | Nov 30, 2023 12:45 PM","Best sounding speaker, we currently have it set up to apple tv and using it as a surround and sounds absolutely phenomenal highly recommend this",Rated 5 out of 5 stars
KevinT,"9 months ago | Nov 30, 2023 10:52 AM","love it, just press. play and go about your day turn on and off air",Rated 5 out of 5 stars
MarcelM,"9 months ago | Nov 28, 2023 9:22 PM",Great sound! Its very easy to use once set up with your iphone.,Rated 5 out of 5 stars
acjeffre,"9 months ago | Nov 27, 2023 12:54 PM",Great sound with apple tv 4k setup. I would recommend!,Rated 5 out of 5 stars
daniel,"9 months ago | Nov 27, 2023 12:31 AM",GREAT SOUND! Loud and Crisp! I even bought two and it’s didn’t disappoint either well worth the price.,Rated 5 out of 5 stars
MichaelS,"9 months ago | Nov 26, 2023 8:25 PM","I now have 3 HomePods Gen 2 in my house and they are incredible for what they are. If you are in the Apple ecosystem and want something that has incredible sound in a nice-looking package, these are for you. Yes, the price is not cheap, especially if you pair them for use with your Apple TV, which I did. However, you do get incredible sound that will make you wonder how they do it without a dedicated sub. If you like Apple products, you won't be disappointed with these, especially if you pair them. They truly fill the room. The only downsides I have found so far is that you can't change the EQ on them and they won't work with something you need to plug in, such as a turntable. I've found that the auto EQ works for almost everything I have used it for, including music and movies. For my money, they are as good or better than a Sonos or other soundbars, but maybe not as much as as more expensive systems dedicated for Atmos. But at that level, you're spending a lot more and getting something that doesn't look nearly as unobtrusive.",Rated 4 out of 5 stars
MorganW,"9 months ago | Nov 26, 2023 3:04 PM",Sounds great but weak on the intercom part but overall I would recommend it to friends and family,Rated 3 out of 5 stars
GustavoG,"9 months ago | Nov 26, 2023 9:15 AM","In this generation the sound is of excellent quality: deep bass, and super clear voice. The quality of the construction materials is noticeable. deserves 5 stars.",Rated 5 out of 5 stars
Monica,"9 months ago | Nov 24, 2023 5:22 PM",So loud and clear. I use it all the time. My neighbors think I have a huge commercial stereo.,Rated 5 out of 5 stars
RyanM,"9 months ago | Nov 24, 2023 3:43 PM","I’ve owned the HomePods for three weeks now. I bought two of them to replace my home theater stereo, bookshelf speakers and subwoofer. 

The dialogue clarity is incredible. I can hear clearly when the volume is quiet or loud. Awesome to not have to use closed captions. 

The music quality is good. My bookshelf speakers and subwoofer were better, but the lack of wires and freed up space made by switching to the home pods is more than worth the trade off.",Rated 5 out of 5 stars
Bhavesh,"9 months ago | Nov 24, 2023 3:02 PM","Product is amazing.. sound quality is exceptional 

If you planning to use with TV then Apple tv 4K is mandatory",Rated 5 out of 5 stars
bigdaddy,"9 months ago | Nov 24, 2023 2:53 PM","love this stand, great purchase would definitely buy again",Rated 5 out of 5 stars
AbbyL,"9 months ago | Nov 24, 2023 1:41 PM",This Apple home sure blasts my tunes!! Easy to use and Siri doesn’t hesitate to respond. Little tricky to connect to phones but otherwise great,Rated 5 out of 5 stars
Drunksethrogen,"9 months ago | Nov 24, 2023 9:40 AM","We were cautiously optimistic when we purchased this HomePod on the quality, pairing capability and overall functionality. Boy were we wrong. Came home, hooked it up seamlessly, connected it to all of our devices, turned it up and let it roar. The device instantly took the place of our Sony soundbar with ease. We are considering getting another one just for the full experience. Highly recommended for the quality and the overall classy vibe it sets off.",Rated 5 out of 5 stars
Stoopdude,"9 months ago | Nov 23, 2023 2:33 PM",Sounds amazing for its size. I am a audiophile have over 10k into a home theater. For a small office/ bedroom this has great sound and bass! Is perfect for certain use cases,Rated 5 out of 5 stars
Will,"9 months ago | Nov 23, 2023 12:19 AM",the rich sound the rich sound good product bye two,Rated 4 out of 5 stars
ChristianC,"9 months ago | Nov 19, 2023 9:38 PM","Great product I am so happy eith my home pod, i would recommend it",Rated 5 out of 5 stars
Fabian,"9 months ago | Nov 19, 2023 5:31 AM","Excelent, the best speaker of the market, good sound.",Rated 5 out of 5 stars
Jackson,"9 months ago | Nov 18, 2023 11:20 PM",Love the HomePod 2. Great sound and very easy to set up. I bought one and plan to get a second for stereo sound.,Rated 5 out of 5 stars
PureShootersCountFAST623,"9 months ago | Nov 17, 2023 11:13 PM","I have (2) of these on each side of my large screen, they are laying at an angle inside my entertainment ctr because they were too tall otherwiseand finding stands was 99.9% ridiculously impossible. These are so versatile plus, football!!, so they are perfect! These babies thump and I've never had better speakers for surround sound than these",Rated 5 out of 5 stars
watdueyeno,"9 months ago | Nov 17, 2023 7:53 PM",As expected! Nice! Easy to set up in a stereo pair!,Rated 5 out of 5 stars
Enrico,"9 months ago | Nov 17, 2023 4:41 PM",I enjoyed listening music with its superb sound. Excellent!,Rated 5 out of 5 stars
MarjorieC,"9 months ago | Nov 17, 2023 4:21 PM",sounds amazing  cannot get it to sync with apple  mac computer,Rated 5 out of 5 stars
MattD,"9 months ago | Nov 17, 2023 4:08 PM",The best smart speaker ever. Siri is awesome…………..,Rated 5 out of 5 stars
JoseC,"9 months ago | Nov 17, 2023 3:40 PM",Awesome product from apple really love the deep clear bass and sound,Rated 5 out of 5 stars
LauraW,"9 months ago | Nov 17, 2023 3:20 PM",Great speaker.  I bought this open box unit to add to my apple home system.  Very happy with the purchase!,Rated 5 out of 5 stars
RicardoV,"9 months ago | Nov 17, 2023 2:36 PM","Okay sound on the HomePod, I did notice that when connected to another HomePod they play at different speeds so one will play a few seconds before the other which sucks but other than that they’re very sleek and cool looking and super easy to install",Rated 4 out of 5 stars
DelvinC,"9 months ago | Nov 17, 2023 8:56 AM",The sound is superior. This product exceeded my expectations and thinking about buying another for an enhancement.,Rated 5 out of 5 stars
Lavinia,"9 months ago | Nov 16, 2023 7:31 PM","This sound quality is OK. I think it could definitely be louder. That is my main issue with it. Siri as the AI isn't that great, making it not really worth the value. An echo is honestly better in my opinion. there are more third-party accessories that can be used with echoes there's a wider array of echoes. I mainly just got this because I do have Apple Music and it makes it easier to listen to then it does on my echo. But the price isn't worth it..",Rated 3 out of 5 stars
LyleM,"9 months ago | Nov 15, 2023 11:19 PM","sonically, it delivers impressively rich bass depth for its size and can be paired with a second speaker for true stereo audio. While the second-gen HomePod isn't flawless, it's a well-designed product that earns our Editors' Choice award for Apple-first smart speakers",Rated 5 out of 5 stars
Samsung,"9 months ago | Nov 15, 2023 6:15 PM",Have two HomePods. They’re amazing as a stereo system. Works as an ARC through Apple tv,Rated 5 out of 5 stars
RichardG,"9 months ago | Nov 15, 2023 5:09 PM","Great sound, voice recognition works good, sounds good in any room I use it all the time with apple music, play in any room",Rated 5 out of 5 stars
