Profile Name,Date,Data,Star
TimothyS,"4 months ago | May 8, 2024 9:50 AM",Best Product in the World. More people need to get in on this.,Rated 5 out of 5 stars
Guss,"4 months ago | May 7, 2024 11:11 PM","Provides more consistent, sharper image and crisper sound when streaming.",Rated 5 out of 5 stars
Tiffany,"4 months ago | May 7, 2024 6:50 PM",It’s literally the best tv I’ve ever owned. Will definitely be replacing my tvs with these,Rated 5 out of 5 stars
JuanT,"4 months ago | May 7, 2024 6:33 PM","The Apple TV 4K is a sleek and powerful streaming device that delivers exceptional picture quality and a seamless user experience. Its integration with the Apple ecosystem allows for effortless syncing with other Apple devices, while the wide range of available apps and content ensures endless entertainment possibilities. The Siri remote offers convenient voice control, although its touchpad can be a bit sensitive at times. Overall, the Apple TV 4K is a top choice for those seeking a premium streaming experience.",Rated 5 out of 5 stars
Sherard,"4 months ago | May 7, 2024 3:23 PM",I bought this to take the burden off my TV of streaming and rendering content. 4K content looks phenomenal on this. I have it connected to a TCL 98” 4K TV,Rated 5 out of 5 stars
MargaretD,"4 months ago | May 7, 2024 3:12 PM",The Apple - TV 4K was easy to use and quality is great.,Rated 5 out of 5 stars
TylerT,"4 months ago | May 7, 2024 12:22 AM","I love this thing. Everything just works and I don't have to worry if my movies/shows aren't streaming right. It properly switches from sdr to hdr without a hitch and uses the correct framerate for what you're watching, which my chromecast 4k did not. As a bonus, playing games on it is great and my personal favorite to play is Warped Kart Racers.",Rated 5 out of 5 stars
elc7b6,"4 months ago | May 6, 2024 7:51 PM",This device is very easy to set up. Simply hold your phone near the device and will connect to your iPhone! A lot of storage and easy transition to this new generation unit.,Rated 5 out of 5 stars
MaxM,"4 months ago | May 5, 2024 10:14 PM","The great thing about this device, is the amount of storage you get! I love this and will never go back to our previous device!",Rated 5 out of 5 stars
CSAM,"4 months ago | May 5, 2024 8:53 PM","I recently purchased the Apple Remote from Best Buy, and I must say, it has transformed my home entertainment experience. Its sleek design seamlessly integrates with my Apple devices, providing effortless control over my Apple TV, MacBook, and even my iMac.

The setup process was a breeze; I simply paired it with my devices, and I was ready to go. The touch-sensitive surface is responsive and intuitive, allowing me to navigate through menus, adjust volume, and play/pause with precision.

One of the standout features is its range. I can comfortably control my Apple TV from across the room, eliminating the need to constantly reposition myself for better connectivity. Plus, its long-lasting battery life ensures uninterrupted usage for extended periods.

The minimalist design is another plus. It's small, lightweight, and fits comfortably in my hand. Plus, it's so stylish that I don't mind leaving it out on my coffee table for easy access.

Overall, the Apple Remote has exceeded my expectations in terms of performance, design, and convenience. If you're looking to streamline your home entertainment setup and enhance your Apple experience, I highly recommend adding the Apple Remote to your arsenal. It's a game-changer!",Rated 5 out of 5 stars
Christopher,"4 months ago | May 5, 2024 9:08 AM","A little glitchy when comparing to previous version. It desperately needs a software update(s). New remote is not much improvement over the old version,",Rated 3 out of 5 stars
Johnny,"4 months ago | May 4, 2024 8:53 PM","Cant believe I slept on this, seriously underrated and easy to use.",Rated 5 out of 5 stars
Sagar,"4 months ago | May 4, 2024 4:40 PM",Excellent product. Bought it as a gift for a friend and they loved it. No complaints.,Rated 5 out of 5 stars
Electrosoft,"4 months ago | May 4, 2024 12:37 PM","We added a newer TV to our bedroom so I moved the 2nd generation AppleTV 4k in there and picked up a 3rd generation for our living room. We went with the ethernet model since our place is hardwired everywhere.

Much smaller and the remote now uses USB-C versus lightning port which is nice.

Setup is a breeze once you already have a pre-existing AppleTV setup. It will ask if you want to use the same settings/apps and it will even configure it to look exactly the same and stay in sync at all times.

Newer model is definitely a bit faster in certain playback and a touch snappier on the interface.",Rated 5 out of 5 stars
StanislavM,"4 months ago | May 4, 2024 11:36 AM","Works good, smooth, easy to use, best option for home tv",Rated 5 out of 5 stars
Rickyrozay,"4 months ago | May 4, 2024 8:13 AM","This is an amazing device that lets you stream Disney Netflix, Crunchyroll, Hulu, ESPN, and live TV. I would highly suggest it",Rated 5 out of 5 stars
Scotty,"4 months ago | May 4, 2024 1:38 AM","I love my Apple TV, if you are in the Apple ecosystem this is a great product,",Rated 5 out of 5 stars
AaronT,"4 months ago | May 3, 2024 7:22 PM",Awesome Apple is the best I recommended to the world,Rated 5 out of 5 stars
AndrewK,"4 months ago | May 3, 2024 6:36 PM","Best product I ever bought, nothing was missing. Great customer service with what was instock",Rated 5 out of 5 stars
RachelM,"4 months ago | May 3, 2024 5:55 PM",RECOMMENDED BY BESTBUY STAFF AND EASY TO INSTALL-REMOTE IS VERY SENSITIVE TO THE TOUCH,Rated 5 out of 5 stars
DerekN,"4 months ago | May 3, 2024 5:49 PM",Definitely worth the purchase to ditch the laggy built-in TV software. Syncs well across other devices. Apple Music has some bugs but that will fix with software updates.,Rated 5 out of 5 stars
user594064,"4 months ago | May 3, 2024 4:58 PM","You can't beat the hardware in these. I've compared the video from streaming services on this and a 4K Roku and there is no comparison. Watching Constellation, Severance or other dark scenes were painfully compressed on the Roku but look fantastic on the AppleYV.",Rated 5 out of 5 stars
StephenG,"4 months ago | May 3, 2024 4:58 PM","I’m in the ecosystem, so I’ll put that out there. But the difference between using the Apple TV and the LG system are night and day. So fast so easy no lag. Wonderful!",Rated 5 out of 5 stars
user927301,"4 months ago | May 3, 2024 4:10 PM",Way better remote compared to the glass touch screen.,Rated 5 out of 5 stars
Felix777,"4 months ago | May 3, 2024 4:08 PM","We have several of these in our home. Easy and intuitive to use.
A must if you have cut the cord on cable!",Rated 5 out of 5 stars
Leelady,"4 months ago | May 3, 2024 3:55 PM","This is an upgrade over one of the first gen, non 4K 
Nice improvements
A+",Rated 5 out of 5 stars
Chicali,"4 months ago | May 3, 2024 3:46 PM","Small size make it perfect, for travel or office use. Works great.",Rated 5 out of 5 stars
Josf,"4 months ago | May 3, 2024 3:33 PM","Fast navigation between apps…if you use other Apple products , go for it…",Rated 5 out of 5 stars
KennethW,"4 months ago | May 3, 2024 3:23 PM",Great streaming device and had no problems with it so far. I switched from the NVidia Sheild and have not regretted it.,Rated 5 out of 5 stars
Rick,"4 months ago | May 3, 2024 3:20 PM","Love it, much better than the older model I had. I  would buy it again",Rated 5 out of 5 stars
CodieB,"4 months ago | May 3, 2024 3:20 PM",Great product to keep things simple for streaming.,Rated 4 out of 5 stars
Justin,"4 months ago | May 3, 2024 3:20 PM",I love this Apple TV. It is incredibly smooth when transitioning between apps and having the Ethernet connection is a must due to challenges with signal coverage in my residence. I highly recommend this if you need the best performance when watching applications with your tv.,Rated 5 out of 5 stars
RedBeardRmrz,"4 months ago | May 3, 2024 12:49 PM","This little black box solved our daily evening dilemma of trying to get our “smart” TV to play shows.  After finally getting kids to bed, all we wanted to do was try and catch a quick grownup show, but we would end up spending between 10-15min just trying to get a show started on any given streaming platform on our Sony Bravia 4k TV.  We’d often have to restart the TV just to get it to work, and we would end up just giving up sometimes because it was so buggy.

I finally gave in and picked up the Apple TV, and I don’t know why I didn’t do it sooner!  I know that sounds cheesy, but seriously, it completely changed our TV experience.  The UI is so fast and smooth; shows start up immediately now.  Also, you can calibrate the color, sound, frame rates, etc… through the Apple TV.  Now our TV looks better than it ever did with calibrated colors, and we have our sound bar and TV all running on the Apple TV remote.  This thing just works.

If you have “smart” TV that sucks, I would highly recommend picking up an Apple TV.",Rated 5 out of 5 stars
ReneeC,"4 months ago | May 3, 2024 9:30 AM",This new Apple TV works so well. I am able to stream everything I want!,Rated 5 out of 5 stars
HormoneMnstr,"4 months ago | May 2, 2024 12:29 PM",Apple TV 4K device is amazing being able to do FaceTime through your TV is really cool and you can watch something on a different device through any streaming app and it’ll continue where you left off on the Apple TV device ￼,Rated 5 out of 5 stars
heman,"4 months ago | May 1, 2024 7:04 PM",I was on the fence at first but i can say i absolutely love this thing. I dont think ill ever be able to go back. Being able to cast lectures from my ipad seemlessly has made school much easier.,Rated 5 out of 5 stars
Catlin10,"4 months ago | May 1, 2024 5:06 PM",Bought my kids these for Christmas best way to share movies when we buy them! Love them!,Rated 5 out of 5 stars
Peacegreatone,"4 months ago | May 1, 2024 4:34 AM","It a great product by apple, and if you in the apple ecosystem it’s a must have.",Rated 5 out of 5 stars
Anonymous,"4 months ago | Apr 30, 2024 1:37 PM",Incredible speed and super fast processor. So much better than any of the other alternatives.,Rated 5 out of 5 stars
Denard,"4 months ago | Apr 29, 2024 6:39 PM","I do like it for the most part. It shows a wonderful picture and I like the features. But one thing I’m starting to notice is that it’s starting to freeze up a lot. Because I’m been seeing this too often, I went ahead and purchased the AppleCare+ for it, but I think I’ll have issues with it within 3 years. I would recommend that for everyone as well.",Rated 3 out of 5 stars
Elwood,"4 months ago | Apr 28, 2024 9:55 PM","I Love It So Much I’ve Bought (3) Of 128GB Upgraded Version For My Media Center, Living Room, And My Master Bedroom. And Put The 64GB In My Son Bedroom That I Had Since 2017. The Quality And Clarity In The Picture Is Mind-Blowing. This Is By FarThe Best Streaming Devices Out There And Would Not I Recommend This For Everybody.",Rated 5 out of 5 stars
Firetomyblunt,"4 months ago | Apr 28, 2024 3:00 PM",Love the new Apple TV. Very fast and easy to navigate except the touchpad on the. Remote is a bit touchy.,Rated 5 out of 5 stars
Gurkan,"4 months ago | Apr 28, 2024 9:00 AM",Unbelievable fast and user friendly. You can feel the quality on every part of usage.,Rated 5 out of 5 stars
Trump,"4 months ago | Apr 28, 2024 12:40 AM","Nice operating system , looks good on my tv and is easy to use .",Rated 5 out of 5 stars
JohnS,"4 months ago | Apr 27, 2024 8:00 PM","Great device, works seamlessly.  Broadens our digital footprint.  Nice handheld device.",Rated 5 out of 5 stars
SeanQ,"4 months ago | Apr 27, 2024 3:07 PM",Perfect for the garage and just overall entertainment for Apple users,Rated 5 out of 5 stars
TonyK,"4 months ago | Apr 27, 2024 11:03 AM","eNot very intuitive as far as controls or going from between screens but once you get past that, it works fine. I still believe a Ruko is much easier to work and definitely much more affordable. Even if you buy the higher end unit.",Rated 4 out of 5 stars
Mike,"4 months ago | Apr 26, 2024 10:23 PM",Purchased for our travel trailer to take a little home on the road.,Rated 5 out of 5 stars
EnriqueV,"4 months ago | Apr 26, 2024 6:18 PM",It's good but it doesn't allow me to download internet applications and browse.,Rated 5 out of 5 stars
BoDilly73,"4 months ago | Apr 26, 2024 5:43 PM","I love all things Apple, this updated model I super! Easy to navigate and absolutely loving the new FT feature!",Rated 5 out of 5 stars
Spikey,"4 months ago | Apr 26, 2024 4:21 PM","I got a few Apple TVs. The Apple TV 4K 128GB is great. The processor speed and memory is way better than the smart TVs and provides higher quality video. My Samsung Smart failed to provide a good processor, storage, memory and caused my apps to fail. Samsung is loaded down with junk apps and ads. Now I formatted the Samsung smart TV to make it a dumb 4K TV with the much better Apple TV connected. I enjoy the games available with a PS5 controller on Apple Arcade. The FaceTime video works well. Something I wasn’t expecting was that I able to program the soundbar to the volume buttons and the theater projector power button to the remote mute button. Now I just need the one well designed remote to control the main functions of my theater room. 
There are many other great features as well with the HomeKit, Airplay, and much more. Great price for a great Apple product.",Rated 5 out of 5 stars
brown,"4 months ago | Apr 26, 2024 3:44 PM","This is just great for sharing pictures, as well as great TV movies etc. at a low cost per month !",Rated 5 out of 5 stars
JayT,"4 months ago | Apr 26, 2024 3:43 PM",Fantastic quality and reliability.  This was a major upgrade from my Firestick 4K which frequently crashed out of Apps.  No crashes with my Apple TV.  Love it !!!,Rated 5 out of 5 stars
BryanS,"4 months ago | Apr 26, 2024 3:33 PM",My NVIDIA Shield is slow and updates have stopped. I was looking for something simple and powerful to replace the Shield in my home theater. Don't need games but streaming all 4k media and the Apple TV 4k does it great.,Rated 5 out of 5 stars
VictorL,"4 months ago | Apr 26, 2024 3:29 PM",This item was the perfect item I could buy for my tv,Rated 5 out of 5 stars
Gerdo,"4 months ago | Apr 26, 2024 2:13 PM","I own a few different brands, using the apple tv makes for the same interface across the brands.",Rated 5 out of 5 stars
AmdB,"4 months ago | Apr 24, 2024 10:15 AM",I have never had any issues with my appleTV products. They work as expected and are easy to reset if anything goes wrong with network connectivity or the like.,Rated 5 out of 5 stars
Nice,"4 months ago | Apr 23, 2024 9:51 PM",Not what I expected from aple it keeps disconnecting and lags you could probably get 20 to a hour and then the sound goes off and it starts to lag awful product so far was going to replace to the store and what a surprise they only give you about 20 days to replace or return they now they have issues with this product,Rated 1 out of 5 stars
Rigo,"4 months ago | Apr 23, 2024 10:51 AM",Works perfectly within the apple ecosystem! Havent had any issues and since all my subscriptions are connected through apple i was already logged in during setup!,Rated 5 out of 5 stars
John,"4 months ago | Apr 22, 2024 7:02 PM","Overpriced for what it is. The remote control is horrible as every time your finger gets near it, it scrolls or clicks on something taking you out of what you're doing and away from what you want to do.

Rewinding on youtube isn't done with wheel but rather you have to click on the youtube buttons, very unintuitive.

I'd recommend the Shield Pro over this as it comes with a powerful games processor and if you want to stream games it's effectively lagless and it also has more USB inputs.",Rated 3 out of 5 stars
Tpitts,"4 months ago | Apr 22, 2024 6:50 PM",This is one of the best purchases Ive made for my viewing pleasure.,Rated 5 out of 5 stars
socceranoo,"4 months ago | Apr 22, 2024 5:25 PM",Seamless integration with mac book pro and iPhone.,Rated 5 out of 5 stars
JodiH,"4 months ago | Apr 21, 2024 3:19 PM",Great product easy to use and great picture.  Quality is terrific,Rated 4 out of 5 stars
amsPhD,"4 months ago | Apr 21, 2024 10:51 AM","Decades of user design and user experience research with remote control devices, and Apple ignored all of it.  While this model is an improvement over the previous model, the remote still SUCKS.  It is very difficult to navigate the Apple TV UI as well as other streaming services UIs.",Rated 4 out of 5 stars
Hector,"4 months ago | Apr 20, 2024 10:58 AM",I will buy a 2nd one soon as this is better than fire tv and never lags or has bugs. Surround sound features and great picture quality improving streaming services images.,Rated 5 out of 5 stars
Yellowfin,"4 months ago | Apr 20, 2024 9:48 AM","When I purchased the Apple TV box, it was for the sole purpose of adding streaming services.  I had no idea that it could do so much more.  We’ve slowly begun to add the many other features particularly the control of WiFi enabled household equipment and appliances.  If in doubt about the purchase, first check out the Apple TV website to get an idea of all the features.  At the very minimum, it’s cheaper than rent a cable box.  P.S.  since I’m a little weak on current technology, I had Geek Squad do the programming.  They did an outstanding job of ensuring that the Apple TV working with the new LG 77” TV remembers all of the email addresses and passwords for each of the streaming services.  They also provided the training to make sure we were able to use all of the functions of the Apple TV with ease.  Great buy! Great installation!",Rated 5 out of 5 stars
AlexM,"4 months ago | Apr 20, 2024 8:05 AM",My second Apple TV and I am very pleased with it and the person who assisted me in my purchase.,Rated 5 out of 5 stars
StevieE,"4 months ago | Apr 20, 2024 1:22 AM","It's good, I really do not like Apple but this was the best option for high quality streaming with a gig Ethernet port, there are things you will have to deal with though to make it better that are hidden, which is really stupid that Apple would do that but it is Apple so yea.",Rated 4 out of 5 stars
RobertH,"4 months ago | Apr 19, 2024 8:55 PM","Fast and easy purchase
Great customer service 

Thanks!",Rated 5 out of 5 stars
ClarissaF,"4 months ago | Apr 19, 2024 8:28 PM",Happy about this purchase. Wouldn’t change it if I could.,Rated 5 out of 5 stars
SirRavven,"4 months ago | Apr 19, 2024 7:53 PM",Very happy - cool technology - thank you very much fast easy sale,Rated 5 out of 5 stars
Medic401,"4 months ago | Apr 19, 2024 7:52 PM","After using Roku steaming for last few years I decided to try an Apple TV after having some frequent app crashes on Roku. Wow! I am impressed.  I use YouTubeTV, Max, Prime, and Apple+.  All work extremely fast with no crashes or odd behavior.   Of course, I expect perfection from Apple brand and given the price, this box doesn’t disappoint.",Rated 5 out of 5 stars
TechJedi,"4 months ago | Apr 19, 2024 6:32 PM","I've used all the major streaming players, but I love the consistent experience with AppleTV.  The player plus the AppleTV service makes it easy to keep up with what you're watching or finding something new.  Better than just global searching and much better than searching each app individually.",Rated 5 out of 5 stars
TheodorG,"4 months ago | Apr 19, 2024 6:11 PM","It does what it is supposed to. The remote is rather sensitive, so you don't always get what you think you are going to.",Rated 5 out of 5 stars
TylerS,"4 months ago | Apr 19, 2024 6:05 PM","Loved the last model, but guests didn’t really understand the touchpad on the remote. I understand that it could’ve bought the new model,
but I needed another unit anyway.",Rated 5 out of 5 stars
LarryB,"4 months ago | Apr 19, 2024 4:45 PM","A little different than my older model, but now that I’ve figured it out I like it much better!",Rated 5 out of 5 stars
LuisG,"4 months ago | Apr 19, 2024 4:44 PM",Good product fast setup easy to run very understandable to can unload apps,Rated 5 out of 5 stars
AGonz,"4 months ago | Apr 19, 2024 4:00 PM",Unmatched performance. I’ve tried every streaming device and there Is nothing better then Apple TV. Apps load instantly and you can quickly and fluently toggle between apps.,Rated 5 out of 5 stars
Patty,"4 months ago | Apr 19, 2024 3:34 PM",Easy to use and navigate for all streaming and it’s with Siri command,Rated 5 out of 5 stars
ErikH,"4 months ago | Apr 19, 2024 3:32 PM","Liking the Apple tv 4k with a couple minor issues.  Love the speed of the Apps and less buffering than on the TV.  The ease of use and combining of all my apps in one location is great.  The remote is nice to use, except the TouchPad is very sensitive. Thankfully you can reduce the sensitivity or off entirely.  The downsides I experienced is the Dolby Atmos settings through hdmi doesn't always work. It took playing with it to make it work and not be muted.  If it mutes, you will need to select 5.1 Dolby Digital.  Apple really needs to fix the Audio with Dolby Atmos. The second minor thing is going between videos on YouTube, the screen turns black says dolby vision and shows the video...why? It is kinda jarring Apple. Turn off Dolby Vision and it doesn't happen.  Overall though it is a good piece of equipment.  Do your research first before you buy to see the plus and minus.",Rated 4 out of 5 stars
BrianP,"4 months ago | Apr 19, 2024 3:32 PM",So far so good - thrilled with quality of sound and ease of use w/ new Apple Remote,Rated 5 out of 5 stars
Playwright,"4 months ago | Apr 19, 2024 3:27 PM",Easier to use than the older versions.  Love the upgrade.,Rated 5 out of 5 stars
Kris,"4 months ago | Apr 19, 2024 3:26 PM","Apple TV offers a seamless entertainment experience, combining a vast library of content with intuitive navigation. Its sleek interface ensures easy access to favorite shows, movies, and apps. With stunning visuals and convenient features like Siri integration, Apple TV elevates home entertainment to new heights, making it a must-have streaming device.",Rated 5 out of 5 stars
MiguelC,"4 months ago | Apr 19, 2024 3:26 PM","My favorite streaming device. Incredibly quick and responsive and future proof feeling. Certainly worth the money, especially if you're in the Apple ecosystem",Rated 5 out of 5 stars
Happy,"4 months ago | Apr 19, 2024 3:23 PM",Very easy to set up with Home Screen turned on!  Simply switched the new 4K Apple TV in for the older Apple TV using same cables and it configured itself with all the apps - you do have to know passwords though!,Rated 5 out of 5 stars
Elevate868,"4 months ago | Apr 19, 2024 3:22 PM",I transitioned from the apple tv 1st gen to this new gen and im not looking back. Best decision I made and ease of use with all my apple devices is seem less. I recommend the new Apple TV for all your entertainment pleasure.,Rated 5 out of 5 stars
FrancineW,"4 months ago | Apr 19, 2024 3:19 PM",I can get just about all the channels cable offers,Rated 5 out of 5 stars
Anonymous,"4 months ago | Apr 17, 2024 10:41 AM","I love the Apple TV. My last one was a first generation 4K, but the new generation is faster, less buggy, and provides incredible video quality. The new remote design is so much better as well. Very satisfied and would recommend!",Rated 5 out of 5 stars
Alexis,"4 months ago | Apr 16, 2024 7:26 PM",Fantastic smart tv by Apple. Incredibly convenient and fast to use.,Rated 5 out of 5 stars
HarrisonK,"4 months ago | Apr 16, 2024 3:27 PM",Great product! Great for using streaming apps and listening to music. Also great for loads more!,Rated 5 out of 5 stars
Jake,"4 months ago | Apr 16, 2024 2:49 PM","Love the appletv, mainly for casting from my iphone or laptop!",Rated 5 out of 5 stars
Ryan,"4 months ago | Apr 15, 2024 12:02 AM",Love this apple tv it makes my viewing of shows so much better,Rated 5 out of 5 stars
RobertD,"4 months ago | Apr 14, 2024 7:32 PM",There is sinply no better tv streaming product available on the market. This device is small and connects ridiculously easy to any other apple devices. In my fakily we all use apple products and this device makes casting and sharing so easy. It’s extremely easy to navigate the menus and to make changes to the settings. You can use nearby apple devices to type and you can use them for remote controls. I can take this device on road trips and pkug it into any tv with an hdmi connection. The new remote also has a fantastic mute button so you can mute things like commercials or things that youd prefer bot to talk over. This device is amazing.,Rated 5 out of 5 stars
CC1701,"4 months ago | Apr 13, 2024 8:52 PM",Love the little AppleTV. Works great for streaming! My favorite part is being able to AirPlay,Rated 5 out of 5 stars
Anonymous,"4 months ago | Apr 13, 2024 11:22 AM",Brilliant option if you are already bought into the Apple ecosystem. If you can use and set up an iPad then this is similar user experience so no learning needed. Great for adding a VPN,Rated 5 out of 5 stars
JimD,"4 months ago | Apr 13, 2024 10:06 AM",Bought the Fire Stick but went back to Apple and picked up  a newer Apple Box.  Works so fast! The bells and whistles are the best I feel.  JMO,Rated 5 out of 5 stars
doudard,"4 months ago | Apr 13, 2024 9:19 AM","On the advice of a trusted source we decided to purchase this 'gizmo', not knowing exactly what it does. The results are short of miraculous. We now have almost never any 'hang-ups' of communications, re-entering our WiFi password is a thing of the past (we had been re-entering the darn password several times a day!!) and the picture is very noticeably better, all this for a fraction of the cost of a new TV. We are absolutely over the moon.",Rated 5 out of 5 stars
WillyC,"4 months ago | Apr 13, 2024 8:41 AM","Many good things about this item, which you can review on YouTube. But Google update issues with Apple TV and you will see what I’m going through now. Having to deal with Customer Service in order to have the first update to go through is Not cool, for a brand new out-of-the-box item. I think I would recommend this item once this issue is fixed",Rated 3 out of 5 stars
JeffW,"4 months ago | Apr 13, 2024 8:19 AM",Yes this system rocks it's far better than Roku or the firestick,Rated 5 out of 5 stars
Anonymous,"4 months ago | Apr 12, 2024 10:19 PM","The Apple TV 128GB is a powerhouse in the streaming world, and it has quickly become the crown jewel of my entertainment system. The increased storage capacity allows me to download more apps and games than ever, ensuring I’m never at a loss for entertainment options.

The interface is as sleek and intuitive as you’d expect from Apple, making navigation a breeze—even for my technophobic relatives. The picture and sound quality are top-notch, transforming my living room into a mini-cinema that rivals the local theater.

AirPlay is a standout feature, seamlessly mirroring content from my other Apple devices. It’s perfect for impromptu photo slideshows or streaming a presentation in crystal clear definition.

But what truly sets the Apple TV 128GB apart is its integration within the Apple ecosystem. The synchronization with iCloud, Apple Music, and the App Store is flawless, creating a user experience that’s both unified and expansive.

In conclusion, if you’re looking for a streaming device that offers vast storage, superb performance, and elegant user interaction, the Apple TV 128GB is your best bet. It’s not just an entertainment device; it’s an enhancement to your digital lifestyle.",Rated 5 out of 5 stars
Jeff,"4 months ago | Apr 12, 2024 10:18 PM","Smooth function of digital programming, good function with internet",Rated 5 out of 5 stars
Smitty,"4 months ago | Apr 12, 2024 10:12 PM","Perfectly streamlined all of my streaming apps into a clean, clutter free space. Way better than WebOS",Rated 5 out of 5 stars
CrystalS,"4 months ago | Apr 12, 2024 9:22 PM",So easy to connect and upload all our apps we have subscriptions for. Love that it connects to our cell phones,Rated 5 out of 5 stars
FelipeH,"4 months ago | Apr 12, 2024 8:55 PM",So I’ve had the 1st generation then the 2nd generation and with each one I’ve upgraded I could totally tell the difference in picture quality! But man the new one is a whole different level. The picture quality is amazing! You totally notice the difference. And it’s the same tv! Even the sound! I don’t understand how but I now watch everything off my Apple TV!! And I only ordered it cause I was using my daughters 4K one and I needed my own so I bought the newer one and I still can’t believe the difference.  It will not disappoint you!! Love it!,Rated 5 out of 5 stars
Eely,"4 months ago | Apr 12, 2024 8:42 PM","Work very good  they work great a lot movies I like Netflix and  all the Chanel and all
The app",Rated 4 out of 5 stars
VenkatesanV,"4 months ago | Apr 12, 2024 8:31 PM","Upgrade your entertainment setup with the latest Apple TV 4K (3rd Gen). From its sleek design to its stunning picture quality and seamless integration, it's the perfect addition to any home theater.",Rated 5 out of 5 stars
Bharat,"4 months ago | Apr 12, 2024 5:31 PM",Excellent product.  The picture quality is so much better than my tvs native apps.,Rated 5 out of 5 stars
JoseR,"4 months ago | Apr 12, 2024 5:02 PM",Excellent device to have all your streaming apps in one place!!,Rated 5 out of 5 stars
PaulP,"4 months ago | Apr 12, 2024 5:01 PM","This is the Apple TV I was waiting for.  Fast A15 processor that loads apps quickly and is also powerful enough to smoothly run games from the App Store.  The remote is rechargeable through its USB-C port so you won’t have worry about buying batteries.  It has built in Bluetooth so you can connect wireless headsets, speakers, and controllers for PS5 or XBox to it.  Apple TV 4K also supports Spatial Audio, so if you have HomePods, AirPod Pro, or AirPods Max, you can take advantage of this feature.",Rated 5 out of 5 stars
SBetz,"4 months ago | Apr 12, 2024 4:36 PM",It works great. Had to buy HDMI cord to install separately.,Rated 4 out of 5 stars
OmarH,"4 months ago | Apr 12, 2024 4:29 PM",Dolby Vision and Dolby Atmos really give you a better experience overall. It's really easy to use and setup,Rated 5 out of 5 stars
MariaPIZ,"4 months ago | Apr 12, 2024 4:04 PM",User friendly + compact + reasonably priced + APPLE values your business,Rated 5 out of 5 stars
DrDon,"4 months ago | Apr 12, 2024 4:03 PM",Item was returned; more complicated than Einstein's Theory of Relatively.,Rated 2 out of 5 stars
JoeyB,"4 months ago | Apr 12, 2024 3:59 PM",Love this Apple TV 4K compared to the Roku or Firestick,Rated 5 out of 5 stars
WilliamD,"4 months ago | Apr 12, 2024 3:44 PM",I love my new Apple TV 4K. It's the 3rd I've owned,Rated 5 out of 5 stars
LanceL,"4 months ago | Apr 12, 2024 3:37 PM",Two weeks to return an item.  Use amazon is way better.  Waiting in line for 1/2 hour in the store.  Not again.,Rated 1 out of 5 stars
RobertM,"4 months ago | Apr 12, 2024 3:25 PM",Love the product and works very well!!  Best Buy help was great!!,Rated 4 out of 5 stars
Adarsh,"4 months ago | Apr 12, 2024 3:10 PM",Over all good experience. Have it in my media room and I watch all streamed stuff on projected screen . So far no issues at all with quality and navigation experience,Rated 5 out of 5 stars
Jason,"5 months ago | Apr 10, 2024 6:12 PM","Upgraded from the 2nd generation, I prefer this remote to the previous glass remote model",Rated 4 out of 5 stars
Dankmemes98,"5 months ago | Apr 10, 2024 11:10 AM","The Apple TV 4K offers an immersive viewing experience with stunning picture quality and seamless integration with the Apple ecosystem. Its powerful processor ensures smooth streaming and gaming, while the intuitive tvOS interface makes navigation a breeze (especially with no adds!!!). With support for HDR and Dolby Vision, every detail pops with vibrant colors and lifelike contrast. Plus, the addition of Apple's Siri voice assistant enhances convenience, allowing for easy content search and control with just your voice. Overall, the Apple TV 4K is a wonderful choice for anyone looking to elevate their home entertainment setup.",Rated 5 out of 5 stars
Wendy,"5 months ago | Apr 10, 2024 9:49 AM",Wonderful product runs all applications fast no problem at all with the product.,Rated 5 out of 5 stars
YouCanCallMeAl,"5 months ago | Apr 9, 2024 6:41 PM","Moving to a new place, and had to add another Apple TV to the stable.  The extra memory on this one makes it notably faster and more efficient than the other.   Great upgrade!",Rated 5 out of 5 stars
JCKL78,"5 months ago | Apr 9, 2024 4:27 PM",Our old AppleTv went capoot so we had to buy a new one. This works well!,Rated 5 out of 5 stars
JessicaC,"5 months ago | Apr 9, 2024 4:42 AM",Amazing Amazing Amazing Apple TV Amazing Amazing Apple TV,Rated 5 out of 5 stars
RalphS,"5 months ago | Apr 8, 2024 2:34 PM",Works Great with WiFi. I bought Spectrum’s AppleTV remote for $12 to replace Apple’s remote which I do not like at all,Rated 5 out of 5 stars
Loud,"5 months ago | Apr 8, 2024 10:52 AM","Great for streaming any and everything I want. It looks great thank you d3vicx. Yes, this is 100% real, crazy right?",Rated 5 out of 5 stars
buythebest,"5 months ago | Apr 8, 2024 9:19 AM","If you are thinking on cutting the cable for TV, this unit will help you make that decision, easy setup and lots of app's to add. This is a fantastic unit!",Rated 5 out of 5 stars
