Profile Name,Date,Data,Star
mitch,"7 months ago | Jan 26, 2024 10:10 PM",Got it free as a bonus. Works well. Very useful in the household.,Rated 5 out of 5 stars
bladerunner52,"7 months ago | Jan 26, 2024 7:27 PM",My wife loves the dot. She uses it for music when she is cooking or reading. My son likes to use it for questions of curiosity he has. It also tells us when we get deliveries.,Rated 5 out of 5 stars
JenniferC,"7 months ago | Jan 26, 2024 5:51 PM",I love my alexa. Bought this one for the kitchen. I enjoy my kitchen duties so much more now,Rated 5 out of 5 stars
Photos,"7 months ago | Jan 26, 2024 4:48 PM",Since purchased have not used yet.  But plan to in the future for more features on the TV.,Rated 3 out of 5 stars
Cdydms91,"7 months ago | Jan 26, 2024 3:57 PM","It works, i dont know what more to expect then it does what its intended",Rated 4 out of 5 stars
Tim25,"7 months ago | Jan 26, 2024 3:46 PM",This is very easy to use and there is fun games to play besides the other obvious functions,Rated 5 out of 5 stars
Lola,"7 months ago | Jan 25, 2024 4:01 PM",It works perfectly and the size is quite functional,Rated 4 out of 5 stars
EllemcristinaF,"7 months ago | Jan 24, 2024 8:15 AM","Good, very easy to use.
Excellent, facility’s, quality",Rated 5 out of 5 stars
Carol,"7 months ago | Jan 22, 2024 2:41 PM",Bought this for my stepdaughter for her birthday and she uses it everyday. She loves to play music on it and she check the weather on it every day to help her pick out her outfit for highschool.,Rated 5 out of 5 stars
Kora,"7 months ago | Jan 21, 2024 2:03 PM","i love my alexa, i've had it almost for a year and it still works perfectly",Rated 5 out of 5 stars
BryanM,"7 months ago | Jan 21, 2024 6:23 AM","Small, practical and efficient. really smart and easy to use.",Rated 5 out of 5 stars
Sbanks08,"7 months ago | Jan 21, 2024 4:56 AM",I love having Alexa close by! I can always ask her to remind me to go something or add stuff to my shopping list!,Rated 5 out of 5 stars
ConnieN,"7 months ago | Jan 20, 2024 1:23 PM",It was a gift and they loved it for listening to music,Rated 5 out of 5 stars
TammyF,"7 months ago | Jan 20, 2024 9:12 AM",We received this as a free gift with purchase. My husband likes to be able to ask Alexa questions.,Rated 5 out of 5 stars
TimG,"7 months ago | Jan 20, 2024 6:52 AM",We only buy our electronics from BB due to the value and price. You can save a few dollars and get last years model at another store.  Then when you have an issue you have to deal with someone who knows nothing. At BB the staff are alway willing to go above and bey to help. The staff help alone is worth what couple dollars you may save. BB always for all our electronics,Rated 5 out of 5 stars
jacob,"7 months ago | Jan 20, 2024 3:38 AM",Like the Amazon Alexis. I like the way that Amazon alexia works.,Rated 5 out of 5 stars
Zanem2,"7 months ago | Jan 19, 2024 10:35 PM",Don't like amazon. Gave the device the hammer.    J,Rated 1 out of 5 stars
PedroR,"7 months ago | Jan 19, 2024 9:27 PM","Great product, awesome technology, great help at home",Rated 5 out of 5 stars
Trish,"7 months ago | Jan 19, 2024 9:05 PM","Had this for over a year now. The grands love it and asks silly questions. It helps me keep track of time as I get ready to go somewhere. 
Pretty cool!",Rated 4 out of 5 stars
MIKEY,"7 months ago | Jan 19, 2024 8:10 PM",a bit outta date but its the situation it was a freebe with other purchase soooo,Rated 3 out of 5 stars
Sleeps,"7 months ago | Jan 19, 2024 4:39 PM",I find myself asking questions throughout the day.  It is great for info and serves as an educational device.,Rated 5 out of 5 stars
VROWNERS,"7 months ago | Jan 19, 2024 4:36 PM","Great for in the kitchen. Less spying. Good for timers, weather, podcasts, and music in the kitchen.",Rated 5 out of 5 stars
jchubbs,"7 months ago | Jan 19, 2024 3:54 PM",Great little speaker. Our granddaughter loved it. Very easy to use.,Rated 5 out of 5 stars
Scot,"7 months ago | Jan 19, 2024 3:41 PM",We have echo and Alexa throughout our house. We love being able to listen to what each of us choose in our respective areas.,Rated 5 out of 5 stars
Eka17,"7 months ago | Jan 19, 2024 3:17 PM",Great assistant speaker.  Easy to set up and easy to use.,Rated 5 out of 5 stars
Juan,"7 months ago | Jan 18, 2024 10:00 AM",Great Alexa it’s worth the price if your thinking of buying an alexa,Rated 5 out of 5 stars
Zercues,"7 months ago | Jan 17, 2024 2:53 PM","Bought it for a white elephant gift, the person that got it enjoys it.",Rated 5 out of 5 stars
Tinkerer,"7 months ago | Jan 16, 2024 8:12 AM","This is a step up from the original model in looks, feel and sound.  It's not really used to listen to music regularly but works as needed and sounds better than the original.   The newer spherical models are a further improvement in sound quality. I like the aux./analog 3.5mm output to connect to external amp/speakers or older audio equipment.",Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 14, 2024 5:38 PM",I love our Echo Dot.  We play music on it and use it as a speaker to talk between the bedrooms in our house.  I like it much better than it's competitor.,Rated 5 out of 5 stars
Phil,"7 months ago | Jan 14, 2024 4:21 PM",That is for my mom. She absolutely loves it now she feels safe in any part of her house.,Rated 5 out of 5 stars
Dave,"7 months ago | Jan 14, 2024 3:20 PM","Great addition for the kitchen, we use it for music.",Rated 5 out of 5 stars
JeniB,"7 months ago | Jan 13, 2024 9:21 PM",This item works as desired. Adds fun to the mundane-,Rated 5 out of 5 stars
AnaisP,"7 months ago | Jan 12, 2024 6:27 PM","Alexa always improving my life, making everything more practical and easier",Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 12, 2024 4:14 PM","Great product and price. Best Buy’s team is the best. Customer service is amazing, every time.",Rated 5 out of 5 stars
Callie,"7 months ago | Jan 12, 2024 3:52 PM","I love my Alexa ! It is so wonderful to find out weather , temp , I mostly use mine to listen to the old country music.",Rated 5 out of 5 stars
Akeeme,"7 months ago | Jan 12, 2024 3:43 PM",Basic accessory. Very well made and easily connects.,Rated 5 out of 5 stars
JohanS,"7 months ago | Jan 12, 2024 3:40 PM","I love Alexa, an excellent purchase, my nephews love Alexa",Rated 5 out of 5 stars
Gloglo,"7 months ago | Jan 12, 2024 1:14 PM",I love Alexa I have a few of them at home for my kids to be able to use for whatever. I love how they can call me even when iam not home,Rated 5 out of 5 stars
Jacky,"7 months ago | Jan 12, 2024 8:24 AM",I love it I can easily call Alexa and put music and my alarm,Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 11, 2024 6:06 PM",Sometimes it doesn't understand what you are saying. I have to repeat myself several times. I mea but it was free.,Rated 3 out of 5 stars
JoshwonF,"8 months ago | Jan 11, 2024 12:41 PM",Love love love love love love love my alexa get one today,Rated 5 out of 5 stars
AngeleaA,"8 months ago | Jan 10, 2024 9:05 PM",Love love love! You have to own one of these they are the best!,Rated 5 out of 5 stars
Vern,"8 months ago | Jan 10, 2024 4:02 PM",works just fine  answers all my questions  it also let me know if someone is at my door,Rated 5 out of 5 stars
ShaylaC,"8 months ago | Jan 9, 2024 12:27 PM",Best think I’ve ever bought! Plays best music and I even took one to Mexico and works wonderful!,Rated 5 out of 5 stars
Mikyg,"8 months ago | Jan 7, 2024 11:41 PM","amazing, works great, wish it had like a youtube music option",Rated 5 out of 5 stars
Taylor,"8 months ago | Jan 6, 2024 7:37 PM",Got this along with my new TV. Love my Alexa. Comes in handy for lots of things around the house.,Rated 5 out of 5 stars
ZakT,"8 months ago | Jan 6, 2024 4:56 PM",Love my alexa works perfectly thank u best buy thnx,Rated 5 out of 5 stars
VickicY,"8 months ago | Jan 6, 2024 1:59 PM",I already have 3 of these and love them so much that I bought more for my kids and grandkids rooms!! Thank you,Rated 5 out of 5 stars
Taylor1019,"8 months ago | Jan 6, 2024 10:20 AM","Love all of the Amazon echo products, nice for central way to use smart products",Rated 5 out of 5 stars
YolondaR,"8 months ago | Jan 6, 2024 7:27 AM",I dont know how i live without this device. The sound on it is PHENOMENAL. You can plug it up any where in the house. I purchased the Toshiba Fire TV 65inch and received this for free. I had already got the TV for a good deal. You Rock Bestbuy!!!!,Rated 5 out of 5 stars
ChristineN,"8 months ago | Jan 6, 2024 6:14 AM",Got them for my for my nicne and nefew they love them so much,Rated 5 out of 5 stars
ComputerBuyer4Me,"8 months ago | Jan 5, 2024 9:43 PM","It really works. Ask it any question, and it will provide the correct answer.",Rated 5 out of 5 stars
Customer,"8 months ago | Jan 5, 2024 9:00 PM","Omg, I love it. I called alexa all day. Turn on i. The morning for music. Easy to connect to labtop and other devices.",Rated 5 out of 5 stars
JimmyA,"8 months ago | Jan 5, 2024 6:46 PM",Very satisfied .;;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;,Rated 5 out of 5 stars
MarkR,"8 months ago | Jan 5, 2024 6:41 PM",Added this to system and now i have access and surround sound thoughout my home,Rated 5 out of 5 stars
jpool,"8 months ago | Jan 5, 2024 6:23 PM",Great device to use. Supports connectivity to other wireless devices such as lights and plugs.,Rated 5 out of 5 stars
FranciscoA,"8 months ago | Jan 5, 2024 4:50 PM","Great, Device, Excelente Sound, Lot of interactive apps, Help to convert my regular Home at Smart Home",Rated 5 out of 5 stars
Rizz,"8 months ago | Jan 5, 2024 3:33 PM","I didn't think I'd like this. But the sound quality really isn't too bad, I have 2 set up in a group on my main PC for watching YouTube videos. The fact that there is a music quiz game (from Alexa, not the speaker itself) makes for fun family games nights. The sound quality for music is really subjective, true audiophiles will want to go elsewhere, but for general music parties with my wife, it's good.",Rated 5 out of 5 stars
StephenR,"8 months ago | Jan 5, 2024 8:08 AM",Our youngest lives this thing. Don't use it much but it's good.,Rated 5 out of 5 stars
SNOWHO,"8 months ago | Jan 4, 2024 8:45 AM",Bought as Christmas presents for staff… they loved them!,Rated 5 out of 5 stars
Danni,"8 months ago | Jan 4, 2024 6:25 AM","Love my dot! I can do so much with it, even add my doorbell to it!",Rated 5 out of 5 stars
Gdolla,"8 months ago | Jan 3, 2024 11:31 PM",It was a Best Buy for me and my family…because I love to listening to my favorite music,Rated 5 out of 5 stars
Misha,"8 months ago | Jan 3, 2024 4:09 PM","Loves these, I purchased two for both my kids rooms. They really enjoy them.",Rated 5 out of 5 stars
PierreT,"8 months ago | Jan 3, 2024 11:58 AM","Good product, works really good, no problems with the connections WiFi",Rated 5 out of 5 stars
ZaraK,"8 months ago | Jan 2, 2024 5:39 PM",Love using this instead of my phone for everything,Rated 4 out of 5 stars
GloriaM,"8 months ago | Jan 1, 2024 12:41 PM",I dint know how to use it but is a great product. very helpful.,Rated 5 out of 5 stars
CCLB,"8 months ago | Dec 31, 2023 3:40 AM","We love all of them. We have multiple and use as a sound system, create grocery list and set reminders. We also listen to music and audio books.",Rated 5 out of 5 stars
FannieH,"8 months ago | Dec 30, 2023 7:12 PM","Love my Echo dot 
Alexa is very helpful, i enjoy have it.",Rated 5 out of 5 stars
RyanM,"8 months ago | Dec 30, 2023 12:12 PM","I loved using this for awhile, but eventually got a show and use that more now but still a value to get this one, music is pretty loud on it.",Rated 5 out of 5 stars
JediMan,"8 months ago | Dec 30, 2023 9:54 AM","We have loved adding this to our house! It is a great size, and has a lot to offer.",Rated 5 out of 5 stars
Super,"8 months ago | Dec 30, 2023 9:37 AM",Great Christmas gift and still working well. No complaints,Rated 5 out of 5 stars
DanielleT,"8 months ago | Dec 30, 2023 8:40 AM","My favorite part about the echo dot is I can sync them all to play the same music from my phone. I have one in every room and I can adjust the volume. It’s like having a wireless speaker system in my entire house. The sound is not overpowering so if you’re looking for something that will be super loud, this may not be the device for you, however, if you’re looking for subtle music to play, while entertaining, you will love this!",Rated 5 out of 5 stars
AntoinetteB,"8 months ago | Dec 30, 2023 5:10 AM",This echo dot is so convenient when I am in the shower. It is so sensitive to my voice even when I’m in the shower. I think it’s great and has good volume as well,Rated 5 out of 5 stars
Vance,"8 months ago | Dec 29, 2023 10:43 PM",Alexa speaker worked great. I own about four of these and I’ve never had a problem they all worked perfectly and this one was no exception.,Rated 5 out of 5 stars
MaryP,"8 months ago | Dec 29, 2023 10:23 PM","I like this item , easy set up and very useful. I am satisfy with this item.",Rated 4 out of 5 stars
CUSER,"8 months ago | Dec 29, 2023 9:42 PM","It's ok, buy trying to connect to my Alexa is not so simple as plug and play.  No idea why Alexa at times makes no sense.  I still have the Echo Dot never hooked up yet.",Rated 5 out of 5 stars
Julio,"8 months ago | Dec 29, 2023 8:34 PM",Good speaker for regular use. Sound quality is decent for the size.,Rated 4 out of 5 stars
KarenW,"8 months ago | Dec 29, 2023 7:18 PM","I use my Echo dot to play music, make purchases from Amazon, to set timers and operate my lamps/ smart bulbs.",Rated 5 out of 5 stars
eborges,"8 months ago | Dec 29, 2023 7:05 PM","A low cost item that is a game changer. I installed compatible switches and all my house lights are synced with Alexa. Also, she plays any music I request. I set up daily reminders. I can not remember how life was before this. LOL. Great buy!!!",Rated 5 out of 5 stars
AngelT,"8 months ago | Dec 29, 2023 6:31 PM","Great product, have using it for years now........",Rated 5 out of 5 stars
Erika,"8 months ago | Dec 29, 2023 5:34 PM",Gave this as a gift to my daughter and she loves it so much. The amount of things you can ask Alexa to do is AMAZING!,Rated 5 out of 5 stars
Xmasguru,"8 months ago | Dec 29, 2023 4:55 PM",This is great. Ask Alexa to sing you a rap or tell you a joke,Rated 5 out of 5 stars
AmgadM,"8 months ago | Dec 29, 2023 3:54 PM",Good eco dot I really like it it was going to be more better if it has more than one language,Rated 5 out of 5 stars
JayM,"8 months ago | Dec 29, 2023 3:51 PM",Nice! I haven't had any issues with the product.  Awesome,Rated 5 out of 5 stars
MayraR,"8 months ago | Dec 29, 2023 12:40 PM","I can’t not live without Alexa, Alexa is very helpful.",Rated 5 out of 5 stars
CKAY,"8 months ago | Dec 28, 2023 6:54 AM",Absolutely great product! Love to listen to music on it and my daughter loves to ask Alexa questions about her homework! Great addition to any home,Rated 5 out of 5 stars
Anonymous,"8 months ago | Dec 28, 2023 12:33 AM",Excellent product and very easy to use. Highly recommend,Rated 5 out of 5 stars
Jimjum,"8 months ago | Dec 27, 2023 10:15 PM",My best companionship with excellent sound qualities.,Rated 5 out of 5 stars
PetraT,"8 months ago | Dec 27, 2023 9:37 PM",Customer service and pick up was quick and easy friendly service and respectful team memebrs.,Rated 5 out of 5 stars
JosephK,"8 months ago | Dec 27, 2023 3:20 AM",It can hear you from far to take commands and does pretty good with listening. It makes life easier,Rated 5 out of 5 stars
Steve,"8 months ago | Dec 26, 2023 6:58 PM","Never thought we needed this until we got one. Use it on a daily basis for reminders, timers, making list for groceries etc.",Rated 5 out of 5 stars
AbdelM,"8 months ago | Dec 26, 2023 3:46 PM","Multiple functions, perfect for someone who is always busy.",Rated 4 out of 5 stars
EmmanuelF,"8 months ago | Dec 26, 2023 12:24 PM",Good volume and quality sound for the size of the product,Rated 5 out of 5 stars
Beety,"8 months ago | Dec 26, 2023 11:06 AM",Gave as gifts everybody loved them. Great for the price,Rated 5 out of 5 stars
Danger86,"8 months ago | Dec 25, 2023 6:00 PM",Over time I have used this more and more-especially for music and basic questions.,Rated 5 out of 5 stars
AlidaT,"8 months ago | Dec 24, 2023 10:19 PM",I love this! It works great! I have it in my living room and it’s awesome.,Rated 5 out of 5 stars
AhmedA,"8 months ago | Dec 24, 2023 9:41 AM",Best purchase. Connect to all my devices and easily.,Rated 5 out of 5 stars
LaurencettaS,"8 months ago | Dec 23, 2023 7:05 PM","I love my Echo Dot! I brought one and turned around and brought two more to add more to the sound in the house. I love when have so much in my hands and I arrive home to just ask Alexa to turn the lights on, it is an amazing feeling! I must be honest I wish the sound was louder but I guess I could have brought a different one if that was a requirement when I was looking.",Rated 4 out of 5 stars
RaulR,"8 months ago | Dec 23, 2023 2:16 PM","It was a perfect gift, excellent sound and compatibility with different devices",Rated 5 out of 5 stars
MundherL,"8 months ago | Dec 23, 2023 12:04 PM",Perfect device reading everything on music and answer question,Rated 5 out of 5 stars
FernandoD,"8 months ago | Dec 23, 2023 10:12 AM",Can never go wrong with an Alexa! Perfect gift for any person and any season!,Rated 5 out of 5 stars
dickie,"8 months ago | Dec 23, 2023 10:05 AM",Echo dots work and sound so good. It's so convenient and easy to find the weather.,Rated 5 out of 5 stars
SADcustomer,"8 months ago | Dec 23, 2023 5:43 AM",Sound is on point. Presentation can be moved anywhere in home. Easy connection,Rated 5 out of 5 stars
Fattyboombaddy,"8 months ago | Dec 23, 2023 2:53 AM","We love our Echo Dots spread around the house. The missus still has issues remembering it controls most of the lights in the house and does all kinds of cool stuff. I use it constantly though! I could probably afford to learn more of the features though. Phone App does leave a little to be desired, takes forever for it to load up. But I assume that's because its trying to communicate with the  Alexa devices in the house.",Rated 5 out of 5 stars
LorettaR,"8 months ago | Dec 22, 2023 11:38 PM","The Alexa smart speaker was a good buy, I own two, use them as our  early morning alarm system",Rated 5 out of 5 stars
AnthonyG,"8 months ago | Dec 22, 2023 10:24 PM",Works as intended. It’s functioning works well with Amazon voice,Rated 5 out of 5 stars
RachelA,"8 months ago | Dec 22, 2023 10:10 PM",Love it!! Was my first ever Alexa! Life is so much easier!,Rated 5 out of 5 stars
RebeccaB,"8 months ago | Dec 22, 2023 7:29 PM",I rarely use it I just don’t need it everyday however it has had great recommendations,Rated 4 out of 5 stars
CarolP,"8 months ago | Dec 22, 2023 7:15 PM",Love my Amazon. Very good at controlling my Smart Fire TV. She answers questions and can tell you practically anything.,Rated 5 out of 5 stars
MartinL,"8 months ago | Dec 22, 2023 6:10 PM","I have used this product every day since I bought it and let me tell you it’s been amazing. It has loud speakers, and it is very good in price and portable all we need is solar alexa",Rated 5 out of 5 stars
Izzy,"8 months ago | Dec 22, 2023 5:45 PM",works perfectly accurate and durable love using it for music and alarm.,Rated 5 out of 5 stars
Kevin,"8 months ago | Dec 22, 2023 4:51 PM",Great product very easy to use. Works great. I would definitely buy this again.,Rated 5 out of 5 stars
Carsons,"8 months ago | Dec 22, 2023 3:54 PM","We got out Echo-dot free when we purchased the Fire tv. I enjoy using it to listen to music in my kitchen when I’m cooking or cleaning. It’s small but the sound quality is pretty good overall. I researched prices and they are all over the place. So… I would definitely recommend, for the right price.",Rated 5 out of 5 stars
Andres,"8 months ago | Dec 22, 2023 3:49 PM",Very good for the price and does everything I need,Rated 5 out of 5 stars
KathleentS,"8 months ago | Dec 22, 2023 3:46 PM","I needed this to set up my fire tv. Otherwise, I do not use it. It is turned off at the current time. It came free with the tv.",Rated 4 out of 5 stars
Anonymous,"8 months ago | Dec 22, 2023 7:46 AM","Great little machine, perfect sound, very durable, plays throughout back of house with great clarity",Rated 5 out of 5 stars
Sandman,"8 months ago | Dec 21, 2023 4:22 PM",Great Apple Product. Bought 2 of them. Works great.,Rated 5 out of 5 stars
Anonymous,"8 months ago | Dec 21, 2023 10:46 AM","Great product. Good value for the money!

Would buy again.",Rated 5 out of 5 stars
WendyC,"8 months ago | Dec 20, 2023 11:33 PM","Easy to set up and Alexa understands my commands, just sometimes it picks up from conversations",Rated 5 out of 5 stars
IsaiasO,"8 months ago | Dec 20, 2023 5:18 PM",Love the speaker works well i ise it daily when i work,Rated 5 out of 5 stars
JerryU,"8 months ago | Dec 20, 2023 1:05 AM",Great item for a good price and good quality…………….,Rated 5 out of 5 stars
LazaroM,"8 months ago | Dec 19, 2023 5:03 PM",Alexa it one of the best music player in the Amazon list,Rated 5 out of 5 stars
ErlinR,"8 months ago | Dec 18, 2023 10:11 PM",Amazing don’t have any problem 9.5/10 perfect when doing homework ask question helped me a lot,Rated 5 out of 5 stars
Collectingismyninjaway,"8 months ago | Dec 18, 2023 9:10 AM",This is awesome! makes things so much easier around the hosue.,Rated 5 out of 5 stars
AssanS,"8 months ago | Dec 17, 2023 11:56 PM",Hands free literally. I started forgetting it was a device. It was me and my gf haha,Rated 5 out of 5 stars
HarryA,"8 months ago | Dec 17, 2023 10:42 PM",Great product works perfect. Used for several months without issue,Rated 5 out of 5 stars
DevinL,"8 months ago | Dec 17, 2023 10:33 PM",I really like using this. It makes life easier and it’s fun!,Rated 5 out of 5 stars
TimothyH,"8 months ago | Dec 17, 2023 9:19 PM",Love how easy it makes things… and how one device can do all..,Rated 5 out of 5 stars
luisb,"8 months ago | Dec 17, 2023 7:46 PM",Was Amazing and enjoyed listening to music off of it!!.,Rated 5 out of 5 stars
Game,"8 months ago | Dec 17, 2023 11:02 AM",You can’t never go wrong with an Amazon echo regardless of size,Rated 5 out of 5 stars
CarlosL,"8 months ago | Dec 16, 2023 3:40 PM",Working perfect actually I get 4 more and they are working perfect,Rated 5 out of 5 stars
Ge3k00,"8 months ago | Dec 16, 2023 2:23 PM",Received as a free gift with my tv purchase I’m really glad I did cause I enjoy my echo,Rated 5 out of 5 stars
BrittanyP,"8 months ago | Dec 16, 2023 10:56 AM","Too lazy to turn off the lights, buy and Alexa and some Alexa control light bulbs. This product has changed our household for sure",Rated 5 out of 5 stars
JasonS,"8 months ago | Dec 16, 2023 9:13 AM","Like my ex-wife. Hardly listens until its not being spoken to. Makes unnecessary recommendations, talks over me & works about half the time with my smart plugs.",Rated 3 out of 5 stars
MarshaS,"8 months ago | Dec 16, 2023 4:59 AM",Easy to use. Has lots of features. Connects to many things.,Rated 5 out of 5 stars
JessicaF,"8 months ago | Dec 15, 2023 11:26 PM","The best purchased I did 
I love it and sounds really good",Rated 5 out of 5 stars
VictorK,"8 months ago | Dec 15, 2023 8:39 PM",Love this for when you are too lazy to get your phone,Rated 4 out of 5 stars
LG77G1,"8 months ago | Dec 15, 2023 8:17 PM",Never been a fan of these especially since you HAVE to connect it to some wifi first. It should be straight Bluetooth right out the box!,Rated 3 out of 5 stars
Andy,"8 months ago | Dec 15, 2023 8:04 PM",I love the echo dot.. it connects to devices very easily.. love that it connects to my phone when I listen to music around the house,Rated 5 out of 5 stars
BrianJ,"8 months ago | Dec 15, 2023 8:03 PM",Have to have item. I don’t how I remembered things before Alexa…lol. Seriously,Rated 5 out of 5 stars
Nika,"8 months ago | Dec 15, 2023 7:38 PM",Doesn’t play very loud but overall it’s great would definitely purchase more,Rated 5 out of 5 stars
Ryan,"8 months ago | Dec 15, 2023 6:56 PM",It is worth it to get Alexa we love it so much thank u,Rated 5 out of 5 stars
AlexS,"8 months ago | Dec 15, 2023 5:26 PM",Its an Alexa puck. It works and the sound isnt to bad.,Rated 5 out of 5 stars
Anonymous,"8 months ago | Dec 15, 2023 5:21 PM","Everyone in my family has one (we got one Alexa in our tv) it’s super handy for timers, weather, questions and my grandparents love it! Best way to set up timers while cooking.",Rated 5 out of 5 stars
VFL1985,"8 months ago | Dec 15, 2023 5:06 PM","Music in the bathroom is much more enjoyable now with this great little device. We get the music, news and weather while we get ready in the morning. Perfect for our needs.",Rated 5 out of 5 stars
ElizabethR,"8 months ago | Dec 15, 2023 4:52 PM",This thing is amazing! Keeps me updated on all my purchases!,Rated 5 out of 5 stars
BillyvF,"8 months ago | Dec 15, 2023 3:57 PM",Good and sounded crisp. Bargain and smart buy. Will recommend,Rated 4 out of 5 stars
RicardoMeP,"8 months ago | Dec 15, 2023 3:40 PM","I like the audio quality it has, I use it for music, transferring messages and controlling smart devices",Rated 5 out of 5 stars
myla,"8 months ago | Dec 14, 2023 2:26 PM",Provides good sound and  perfect size.  It works great in or outside,Rated 5 out of 5 stars
Kiro27,"8 months ago | Dec 14, 2023 10:20 AM",Has great  sound quality. Loud enough for our most of the house. It also continues to work great after a year!,Rated 5 out of 5 stars
GladysN,"8 months ago | Dec 13, 2023 5:29 AM",These are great devices to have. I am amazed at what technology can do.,Rated 5 out of 5 stars
HollyL,"8 months ago | Dec 12, 2023 10:24 PM",Its so  small but has great sound quality & its also very reliable & easy to use.,Rated 5 out of 5 stars
Moma2,"8 months ago | Dec 12, 2023 4:54 PM",Great product. Easy to set up. Reliable alarm clock,Rated 5 out of 5 stars
BiDa,"9 months ago | Dec 11, 2023 11:45 PM","Neat little speaker, would like it to be a little louder but good enough",Rated 4 out of 5 stars
NicoleP,"9 months ago | Dec 11, 2023 7:27 PM",Love the Echo Dot. Love being able to connext to all the echos in the house.,Rated 5 out of 5 stars
Anonymous,"9 months ago | Dec 11, 2023 6:56 PM",Amazon - Echo Dot (3rd Gen) - Smart Speaker with Alexa - Charcoal. Great value.,Rated 5 out of 5 stars
CierraC,"9 months ago | Dec 11, 2023 5:34 PM","I have been using this for two years now, and it is still going strong! I love my Alexa.",Rated 5 out of 5 stars
EdgardoR,"9 months ago | Dec 11, 2023 11:58 AM",Great product would buy again. It is really a product i use every single day.,Rated 5 out of 5 stars
MariaG,"9 months ago | Dec 11, 2023 12:14 AM","Love it! I need another one but i cant found it
Xxxxxxxxxxxxxxx",Rated 5 out of 5 stars
Fernando,"9 months ago | Dec 10, 2023 10:15 PM","Excelent product, great quality and great price...",Rated 5 out of 5 stars
GeorgeE,"9 months ago | Dec 10, 2023 4:36 PM",Great sound for such a small device. Perfect for setting reminders.,Rated 4 out of 5 stars
Vivis23,"9 months ago | Dec 10, 2023 2:12 PM",I love my device ! I carry it around to every room I go to when I’m cleaning so easy to program.,Rated 5 out of 5 stars
MischiefandMahyem14,"9 months ago | Dec 9, 2023 8:05 PM",Shes easy to talk to.and east for the kids to use as well. Worth the money spent,Rated 5 out of 5 stars
BB01,"9 months ago | Dec 9, 2023 2:45 PM","Works as expected, nice to be able to ask it question and recenice a response",Rated 5 out of 5 stars
SharonF,"9 months ago | Dec 9, 2023 1:46 PM",Love this and so convenient to use daily. I’m very happy with this purchase,Rated 5 out of 5 stars
JohannaV,"9 months ago | Dec 9, 2023 2:27 AM",This works great. I've had it for more than a year and it works like new.,Rated 5 out of 5 stars
ZyleekG,"9 months ago | Dec 8, 2023 6:50 PM",Great sound and sound feed back and connects to my fire tv and fire sticks with ease,Rated 5 out of 5 stars
Rosy,"9 months ago | Dec 8, 2023 5:45 PM","Very nice sound quality
happy with our purchase...!!!!",Rated 5 out of 5 stars
Anonymous,"9 months ago | Dec 8, 2023 4:48 PM",Bundled with the TV..would probably not have bought one separate.  Interesting and fun.,Rated 4 out of 5 stars
DavidJ,"9 months ago | Dec 8, 2023 4:16 PM","These Echo Dots add fantastic. The sound quality is great and the low price you cannot beat. We have multiple Echos throughout our home and use it daily. Highly recommend getting one of these if you can. There is not much bass in these small units so don’t expect a very large sound, but it works very well.",Rated 5 out of 5 stars
KrystalB,"9 months ago | Dec 8, 2023 4:01 PM",Was a Christmas present for my daughter and she loves I. She loves that it talks to her. And it's can get loud.,Rated 5 out of 5 stars
EMTNicholasFrank,"9 months ago | Dec 8, 2023 3:55 PM",I utilize all my equipment and I love the product more than anything,Rated 5 out of 5 stars
SabrinaL,"9 months ago | Dec 8, 2023 3:54 PM",Echo came with the tv perfect  for someone  who dont want to get out of bed will purchase again,Rated 5 out of 5 stars
Wheatley87,"9 months ago | Dec 8, 2023 3:45 PM",Makes searching easy when my phone or tablet or computer isn’t available.,Rated 5 out of 5 stars
LuisV,"9 months ago | Dec 8, 2023 3:35 PM",Nice product. Speaker is loud and clear. Use it everyday for my alarms and to listen to music.,Rated 5 out of 5 stars
DavidM,"9 months ago | Dec 8, 2023 3:32 PM","The best Alexa is incredible, it certainly makes my day to day easier.",Rated 5 out of 5 stars
GilG,"9 months ago | Dec 8, 2023 3:23 PM",ots the entertaining center of the house my wife like it very much,Rated 4 out of 5 stars
AlexA,"9 months ago | Dec 8, 2023 3:09 PM",Very inexpensive buy ans good quality sound!!!!!!!!!,Rated 5 out of 5 stars
AngellD,"9 months ago | Dec 8, 2023 1:48 PM",I love it. Works great but some times I have to repeat myself with Alexa,Rated 5 out of 5 stars
DelilahO,"9 months ago | Dec 7, 2023 2:38 PM",This item was a really good price and it works so awesome,Rated 4 out of 5 stars
wallre206,"9 months ago | Dec 6, 2023 11:33 AM",This little gadget does it all and is so compact!  Excellent deal on an excellent product,Rated 5 out of 5 stars
Lancelot,"9 months ago | Dec 6, 2023 7:17 AM",I dont remember buying this which means i lost it. An that makes me sad,Rated 1 out of 5 stars
davidabramov11,"9 months ago | Dec 5, 2023 8:08 PM",I think this product is so cool because you can ask it to play your favorite radio or podcast,Rated 5 out of 5 stars
