Profile Name,Date,Data,Star
Nugget,"7 months ago | Feb 9, 2024 7:01 PM",This is so helpful specially when you have to take care of children in the mornings and are always rushing and don’t have time to look at your phone to look for the weather and news for example. Very handy. Got one for every floor of the house.,Rated 5 out of 5 stars
MNDuane,"7 months ago | Feb 9, 2024 5:38 PM","Very easy setup with basic Alexa functionality. We use it to control various devices in and around our home. The sound is about what you would expect from a small inexpensive device like this. If you want hi fidelity, spend more money on an Echo or Echo Studio. It would be nice if it had a clock display and 3.5mm audio output (like early generation Echo Dots).",Rated 4 out of 5 stars
Kledoux,"7 months ago | Feb 9, 2024 5:27 PM","I guess it's ok for the price. Sound isn't great, Alexa doesn't always hear the wake up. I probably would spend more money and get a better Alexa device.",Rated 3 out of 5 stars
JuliaV,"7 months ago | Feb 9, 2024 4:26 PM",Good speaker! Very loud. I love how convient this Alexa is.,Rated 5 out of 5 stars
RemyH,"7 months ago | Feb 9, 2024 3:32 PM",Echo pop smart speaker sounds clear and works well.,Rated 5 out of 5 stars
SkylarS,"7 months ago | Feb 9, 2024 3:21 PM",Really love this item as an added smart home device to add to my room. I connected it to a smart home lightbulb that I set on a timer to wake me up in the morning. Saved me from having to buy a hatch alarm clock.,Rated 5 out of 5 stars
LeoSun,"7 months ago | Feb 9, 2024 3:19 PM","love it, and easy to setup and everyone in the family loves Alexa",Rated 5 out of 5 stars
BestbuyCustomer,"7 months ago | Feb 9, 2024 3:19 PM","Loved this Alexa built-in Speaker from Amazon, worth the money!!",Rated 5 out of 5 stars
KatharinaU,"7 months ago | Feb 8, 2024 2:49 PM",Super great! Have one in each room of the house! Love that it looks simple and is easy to use and place in any part of the house,Rated 5 out of 5 stars
JavierBM,"7 months ago | Feb 7, 2024 12:58 AM","Hey everyone,

I recently got my hands on the Amazon Echo Pop 2023 Gen 1, and I’ve been putting it through its paces over the past few weeks. Given its position as a budget-friendly entry in the Echo lineup, I wasn’t sure what to expect. However, I’ve been pleasantly surprised by what this little device can do. Here’s my take on it, breaking down the pros and cons for anyone considering adding it to their smart home setup.

The Good Stuff

 • Price Point: First off, the affordability of the Echo Pop is a huge plus. It’s great to see Amazon offering an option that makes smart home tech more accessible to everyone.
 • Design: It’s small and unobtrusive, fitting perfectly on my nightstand and kitchen counter. Plus, the eco-friendly approach to materials is a nice touch.
 • Sound Quality: Considering its size, the sound is pretty good! It’s been my go-to for background music and daily news briefings.
 • Alexa at Your Service: The seamless integration with Alexa means I can manage my smart home, get updates, and do a lot more, all hands-free.
 • Eco-friendly: The use of recycled materials in its design is something I really appreciate, aligning with my efforts to make more sustainable choices.

Not So Great

 • Sound Limitations: While it’s decent for casual listening, the sound quality doesn’t blow me away. It lacks the depth you’d get from a higher-end speaker.
 • Features: Understandably, to keep the cost down, it misses out on some of the fancier features of its pricier siblings.
 • Connectivity Issues: I’ve had a few hiccups getting it to stay connected to my Wi-Fi, which can be a bit frustrating.
 • Voice Recognition: It doesn’t always catch what I say on the first try, especially if I’m not right next to it or if there’s background noise.

Final Thoughts

The Amazon Echo Pop 2023 Gen 1 is a solid choice for anyone looking to dip their toes into the smart home world without spending a lot of money. It’s a competent device that covers the basics well, offering a lot of value for its price. While it won’t satisfy audiophiles or those looking for high-end features, it’s a fantastic option for everyday use.

I’m really enjoying having it as part of my home, and I think it’s a great way for anyone to get started with smart speakers. Just keep in mind its limitations, and you won’t be disappointed.

Would I recommend it? Absolutely, especially if you’re new to smart speakers or if you’re looking for an affordable way to expand your existing setup.",Rated 5 out of 5 stars
JohnC,"7 months ago | Feb 5, 2024 7:05 PM",This product is really great and reliable and I will always recommend it,Rated 5 out of 5 stars
MelvinS,"7 months ago | Feb 3, 2024 8:06 PM","The high volume was not expected, quite louder than a house speaker for its size.",Rated 5 out of 5 stars
PamP,"7 months ago | Feb 3, 2024 7:19 PM","This puppy puts out some volume. Definitely recommend this affordable echo pop.. it seems I purchased it at a great price at 1799 around Christmas 2022. Mine came with a smart bulb, which has also been quite handy. oh sure Alexa gets things wrong sometimes but we do have some laugh. I really enjoy the music setting alarms as well as the convenience of simple trivia.",Rated 5 out of 5 stars
JesseA,"7 months ago | Feb 3, 2024 12:08 PM",We have this in the bathroom and love how easy it is to play music.,Rated 4 out of 5 stars
TyOnline,"7 months ago | Feb 3, 2024 9:21 AM","For its size, it really out performs others. It’s light enough to easily hang or hide out of the way. A good buy for Bluetooth enthusiasts!",Rated 4 out of 5 stars
LWesley28,"7 months ago | Feb 3, 2024 7:55 AM",Works just as intended.  Easy to use and great form factor,Rated 5 out of 5 stars
Beetree,"7 months ago | Feb 2, 2024 8:05 PM","The speaker, for it to be so little, the sound is awesome! I bought 2 of these and placed one in my bathroom and one in my bedroom, and they work well both together as a pair and stand alone.",Rated 5 out of 5 stars
SherriF,"7 months ago | Feb 2, 2024 4:52 PM",Loved my Echo better than the original Echo. Easy to use and hook up to out speaker.,Rated 5 out of 5 stars
Sri007,"7 months ago | Feb 2, 2024 4:13 PM",Small in size but Great in sound clarity and quality.,Rated 5 out of 5 stars
AashwinderL,"7 months ago | Feb 2, 2024 3:21 PM",It’s very easy to use. I got one for my kids room.,Rated 4 out of 5 stars
Nicoler,"7 months ago | Feb 2, 2024 12:48 PM",Love it!! This has an amazing sound system. It hears me perfectly,Rated 5 out of 5 stars
Kalel,"7 months ago | Feb 2, 2024 2:33 AM",Awesome technology ever used or bought its safe and or fun to have around,Rated 5 out of 5 stars
TechLover,"7 months ago | Jan 31, 2024 8:25 AM",This is kne if the okder versions but it still produces great sound and works perfect!,Rated 5 out of 5 stars
AnandP,"7 months ago | Jan 30, 2024 11:01 AM",Perfect for white elephant gift and similar occasions ! Works great !!,Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 29, 2024 3:17 AM",Works as intended . It does what it’s supposed to . Not a bad device,Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 27, 2024 8:48 PM","Everything is working great so far, we hope it stays that way.",Rated 5 out of 5 stars
Cbhicks2180,"7 months ago | Jan 27, 2024 8:25 PM","I didn’t know what to expect with thus device but it is really good for asking questions, playing music, research an so much more !",Rated 5 out of 5 stars
JesusJ,"7 months ago | Jan 27, 2024 6:56 PM",Exelent item super helpful  i love it and it wasn't  expensive the guy from the store  that help me was helpful,Rated 5 out of 5 stars
AlmaJ,"7 months ago | Jan 27, 2024 2:00 PM","Excellent quality. Love Alexa :) Perfect gift for my grandma, she loves it! 
Great price! As you can always expect with Best Buy!",Rated 5 out of 5 stars
Javier,"7 months ago | Jan 27, 2024 1:18 PM",My wife loves it so easy to use dont have to tell for it to respond heard everything on the first try,Rated 5 out of 5 stars
kevinwv,"7 months ago | Jan 27, 2024 8:47 AM",Much improved Amazon Echo smart home device with good speakers/sound.,Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 27, 2024 7:48 AM",Works like a charm that listens to everything and doesn’t stop listening,Rated 5 out of 5 stars
SoniaL,"7 months ago | Jan 27, 2024 7:43 AM",A very nice and compatible speaker...very clear sound good quality,Rated 5 out of 5 stars
user725493,"7 months ago | Jan 27, 2024 6:07 AM",Works great.  Just what my husband needed.  Wanted another Alexa for his office but didn't need to buy a more expensive one.,Rated 5 out of 5 stars
Raslease,"7 months ago | Jan 26, 2024 10:35 PM",Easy set up and does function as a speacker and has Alexa capability. Speaker sounds good for t size,Rated 5 out of 5 stars
karat,"7 months ago | Jan 26, 2024 9:19 PM","I love this little thing. I bought this while it was on sale for about $17. We have used three other forms of the Alexa and this is our first Pop. It works just as well as any of my other Alexa devices, provides a really nice sound, and does everything just as well as my other devices. I notice no discernible sound quality difference in this versus any of the other Alexa devices I have. I am very happy with this purchase and definitely recommend it, especially at the sale price. I might buy another 1-2 of these when they go back on sale.",Rated 5 out of 5 stars
DavidC,"7 months ago | Jan 26, 2024 5:54 PM",This product is exactly what I was looking for. Sound is nice and fits in with my aesthetic so well.,Rated 4 out of 5 stars
JamesP,"7 months ago | Jan 26, 2024 4:48 PM",We bought this for our daughter’s room. We love the Sponge Bob alarm that is available and it’s so convenient to no longer have to reminder her of things or wake her in the morning. Set alarms and reminders is a breeze. It also works well as an “intercom” from room to room to avoid shouting across the house. Great value.,Rated 5 out of 5 stars
BruceV,"7 months ago | Jan 26, 2024 4:19 PM",Love it. I been wanting one for a minute and it ain disappoint!,Rated 5 out of 5 stars
DarwinC,"7 months ago | Jan 26, 2024 4:10 PM","Love this, works even better than my eco dot, love what they are doing",Rated 5 out of 5 stars
JustinC,"7 months ago | Jan 26, 2024 4:01 PM",Great sound and quality. If you want a speaker in every room of your house then i highly recommend.,Rated 5 out of 5 stars
JulietteB,"7 months ago | Jan 26, 2024 3:57 PM","the sound quality is superb,  the volume very is loud",Rated 5 out of 5 stars
BertaaM,"7 months ago | Jan 26, 2024 3:42 PM",I received this item as part of my Tv package.  Works Great,Rated 5 out of 5 stars
Drea,"7 months ago | Jan 26, 2024 3:39 PM",I bought for my autistic nephew he loves it very much. Could have a little more range in volume,Rated 4 out of 5 stars
ShevonneS,"7 months ago | Jan 26, 2024 3:35 PM",I love it and will repurchase again! Very good speaker,Rated 5 out of 5 stars
ErickA,"7 months ago | Jan 26, 2024 3:31 PM",very good product of excellent quality I highly recommend it,Rated 5 out of 5 stars
Biff,"7 months ago | Jan 26, 2024 3:29 PM",The sound is clear and loud.  It connected with other echoes easily.,Rated 5 out of 5 stars
yg76fnj,"7 months ago | Jan 26, 2024 3:28 PM",Wonderful. Great for the kids and family. Very convenient.,Rated 5 out of 5 stars
Justme,"7 months ago | Jan 25, 2024 12:55 PM",Nice little addition to my 10-year-old twin nephews' room! They love it. Great Christmas present,Rated 5 out of 5 stars
Justme,"7 months ago | Jan 25, 2024 12:46 PM",So cute! Exactly what my niece needed for her room for Christmas.,Rated 5 out of 5 stars
lauzin,"7 months ago | Jan 24, 2024 8:43 PM",It was a great gift for christmas white elefant giving.,Rated 5 out of 5 stars
IscaD,"7 months ago | Jan 24, 2024 5:38 PM",It is a smaller model but has a good quality sound.,Rated 5 out of 5 stars
EddieH,"7 months ago | Jan 23, 2024 1:15 AM",So I recently bought this on sale and its the best first Alexa i’ve got. It helps me alot as a student and a commuter. I totally recoment getting one for you.,Rated 5 out of 5 stars
Rickkodon,"7 months ago | Jan 23, 2024 12:28 AM","Easy to setup, love it , the sounds is amazing. Home is secure",Rated 5 out of 5 stars
Aj112263,"7 months ago | Jan 22, 2024 7:07 PM","It is simple to set up, simple, operate, and simply use ￼",Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 21, 2024 4:43 PM","Great product. Plug and play, easy to use, highly recommended.",Rated 5 out of 5 stars
JaimeLyn,"7 months ago | Jan 21, 2024 1:29 PM",Love it. I normal user issues with setup but got it going and love it,Rated 5 out of 5 stars
Abuelito,"7 months ago | Jan 21, 2024 10:41 AM",I love it works and sound greatI installed mine at my shower to play music,Rated 5 out of 5 stars
AzJones,"7 months ago | Jan 21, 2024 12:30 AM",Great product works great does everything I asks it..,Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 20, 2024 9:40 PM","one more for the collection at home, helpful for my mother.",Rated 5 out of 5 stars
user265403,"7 months ago | Jan 20, 2024 4:06 PM",Good little item.  Will definitely buy this as gifts,Rated 5 out of 5 stars
Mack88,"7 months ago | Jan 20, 2024 2:37 PM",Perfect for small spaces sounds good currently have mine in the bathroom,Rated 5 out of 5 stars
Area,"7 months ago | Jan 20, 2024 1:30 PM",Wanted to annoy my children this worked great for that!,Rated 5 out of 5 stars
Lifeisgood,"7 months ago | Jan 20, 2024 1:28 PM",2 thumbs up smal but great quality i would do it again,Rated 5 out of 5 stars
ATRay,"7 months ago | Jan 20, 2024 1:06 PM",Simplicity is just what you get with this. Integrates great with existing echo devices.,Rated 5 out of 5 stars
LinaW,"7 months ago | Jan 20, 2024 10:43 AM",This is the device that started it all! I upgrated the Alexa device. I love the ease of use. My daughter loved it so much I got her the kids one that has the own face. I now have an Alexa echo 8 in my kitchen which I use daily. Now i am getting smart plugs. The possibilities are endless! Highly recommended!,Rated 5 out of 5 stars
Mount,"7 months ago | Jan 20, 2024 8:10 AM",Works great small easy to set up like the color too,Rated 5 out of 5 stars
BrittanyA,"7 months ago | Jan 20, 2024 7:15 AM",Love the color! The sound is incredible for the size. And it really doesn’t take up much space.,Rated 5 out of 5 stars
HectorhV,"7 months ago | Jan 19, 2024 10:30 PM","Powerful compact speaker.
The sound quality is excellent.",Rated 5 out of 5 stars
avenified,"7 months ago | Jan 19, 2024 9:02 PM",I use it everyday to control my lights. It is amazing!,Rated 5 out of 5 stars
MariaG,"7 months ago | Jan 19, 2024 8:37 PM","Love Alexa echo pop, its modern, the sound its great but i would like the power cord in color black. The price is the best!",Rated 4 out of 5 stars
Laura,"7 months ago | Jan 19, 2024 8:17 PM",Love this Alexa Echo Pop speaker. Bought another 1 for my son as well and he loves it too !!!,Rated 4 out of 5 stars
FernandoH,"7 months ago | Jan 19, 2024 7:16 PM","I liked it! Nice sound and clearness , It hears my voice better compared to my last echo dot.",Rated 5 out of 5 stars
RichInRoch,"7 months ago | Jan 19, 2024 7:09 PM",I own 1 google assistant and 1 amazon echo.  This was on sale for a very low price so I purchased one for the room I exercise in.   It was so simple to set up and install.  I find it is very quick to respond.  I liked it so much I purchased one for a neighbor who has done several favors for me.,Rated 4 out of 5 stars
Marcel,"7 months ago | Jan 19, 2024 6:48 PM","Amazon Alexa Pop is affordable and convenience. With its budget-friendly price, it brings the power of a smart assistant into every home.",Rated 4 out of 5 stars
tamp,"7 months ago | Jan 19, 2024 5:46 PM",Good quality sound. Good for anywhere in the house,Rated 5 out of 5 stars
AnnaL,"7 months ago | Jan 19, 2024 5:15 PM",It’s a great buy. Plan to buy to additional for the other bedrooms.,Rated 5 out of 5 stars
Denise,"7 months ago | Jan 19, 2024 4:57 PM",Great Alexa speaker loud nice sale price would purchase another product,Rated 5 out of 5 stars
RebeccaS,"7 months ago | Jan 19, 2024 4:46 PM","Such a great and helpful device that helps me sleep with sleep sounds, provides a soundtrack, timer, alarm, and helps me take down my shopping list.  What a lifesaver!",Rated 5 out of 5 stars
BlakeA,"7 months ago | Jan 19, 2024 4:27 PM","This device never lets me down. She answers what I need. Makes a reminder is I need and does what she needs hands down. I love the echo! Thank you! Best, buy",Rated 5 out of 5 stars
YudelysM,"7 months ago | Jan 19, 2024 4:20 PM",I bought it for a gift and I liked it because you can take it with you,Rated 5 out of 5 stars
JessicaM,"7 months ago | Jan 19, 2024 4:14 PM",Love it! Sounds Amazing! Well Worth The Money.Highly Recommend,Rated 5 out of 5 stars
GSBBB,"7 months ago | Jan 19, 2024 4:03 PM",Simple but neat smart speaker for a great price for sure!,Rated 4 out of 5 stars
AlexandraChapa,"7 months ago | Jan 19, 2024 4:02 PM",IThis was a christmas present for a cousin and i loved it !,Rated 5 out of 5 stars
KeiW,"7 months ago | Jan 19, 2024 4:00 PM",Cheap works and is affective. Got for a christmas party gift and the person who won was excited.,Rated 5 out of 5 stars
JoseF,"7 months ago | Jan 19, 2024 3:58 PM","That really nice Alexa, help with to now about weater, music, even you talk whith her....",Rated 5 out of 5 stars
RayvonT,"7 months ago | Jan 19, 2024 3:46 PM",Great price great item it works excellent for room quality sound when i received item i was like its small but its the opposite from size lol like they big things comes in small packages and this is one of them,Rated 5 out of 5 stars
RamoneG,"7 months ago | Jan 19, 2024 3:46 PM",Easy to use. I have always been happy with purchases from Best Buy.,Rated 5 out of 5 stars
SierraB,"7 months ago | Jan 19, 2024 3:45 PM",Put this In my bathroom and love the convenience I use it when I’m taking a shower,Rated 5 out of 5 stars
RoxanaM,"7 months ago | Jan 19, 2024 3:43 PM","as expected, all good this may be my 4th or 5th alexa around the house",Rated 5 out of 5 stars
JeridE,"7 months ago | Jan 19, 2024 3:42 PM","Product functions as advertised, has excellent sound quality for its size, and interface is seamlessly with all other Alexa products solid by for the money. But if you want best value for your money the echo Dot is going to be the best value",Rated 4 out of 5 stars
AimeeRomero,"7 months ago | Jan 19, 2024 3:15 PM",Works great. Haven’t had any issues and it was free,Rated 5 out of 5 stars
JoanN,"7 months ago | Jan 18, 2024 7:41 PM",Ike the Alexa dot.   Easy to set up and use.  Smaller than expected,Rated 5 out of 5 stars
JoseG,"7 months ago | Jan 18, 2024 1:47 PM",great and vert manageable speake. great performance,Rated 5 out of 5 stars
Will,"7 months ago | Jan 17, 2024 8:49 AM","Good sound for its size, connects with other alexa devices easily",Rated 5 out of 5 stars
JoaoA,"7 months ago | Jan 17, 2024 7:24 AM","I think it's the best echo available! Very easy to set, we can use wherever you like.",Rated 5 out of 5 stars
Gzbpeter,"7 months ago | Jan 17, 2024 1:03 AM","Everyone at my house loves our echopop, so convenient when you connect a sengled bluetooth light bulb around the house you can either ask alexa to turn off the lights or turn it off from the alexa app. I think this is louder than my echo dot which was nice specially for the price that i got it for $17, its actually such a good deal because it came with a free sengeled light bulb. Its small but it can do a lot.",Rated 5 out of 5 stars
RandoJoe,"7 months ago | Jan 16, 2024 4:07 PM",Surprisingly good sound out of this little speaker! Got it on sale and couldn't recommend more for a small office or room,Rated 5 out of 5 stars
VictoriaJ,"7 months ago | Jan 16, 2024 2:27 PM",I love my echo. Great sound. I get news alerts and music. She can tell me the weather as well. I also asked her to tell me jokes. response time is fast. Easy to use and setup. Cost of item was cheap.,Rated 5 out of 5 stars
LindsayC,"7 months ago | Jan 16, 2024 10:52 AM",I got this gadget as a free gift. I gifted it to a family member who I didn’t know what else to get for them this past Christmas. They’ve told me it works great.,Rated 5 out of 5 stars
LindaP,"7 months ago | Jan 15, 2024 8:59 AM",Si happy I purchased this item the price was great wish I would of got a few more the quality is great and the price was the best definitely wound purchase again.,Rated 5 out of 5 stars
LindaP,"7 months ago | Jan 15, 2024 8:57 AM",Quality is great super happy with this echo and love the color my favorite color couldn’t be more happier,Rated 5 out of 5 stars
Phillip,"7 months ago | Jan 15, 2024 8:07 AM",The size is perfect for your room to either jam out or be notified if someone rings your doorbell. It also has an easy set up and pairing so that you can have multiple speakers connected at once.,Rated 5 out of 5 stars
Carlos,"7 months ago | Jan 15, 2024 3:09 AM",Love it would highly recommend to anyone that has alexa.,Rated 5 out of 5 stars
MaryS,"7 months ago | Jan 14, 2024 7:43 PM",I love it. Easy to set-up. I listen to music while I am cooking.,Rated 5 out of 5 stars
MyBB,"7 months ago | Jan 14, 2024 12:15 AM",Great for controlling various pieces of tech with ease.,Rated 5 out of 5 stars
ViancaR,"7 months ago | Jan 13, 2024 10:27 PM",I like so much that have to the best opción of my abilities to get me through,Rated 5 out of 5 stars
Rpla,"7 months ago | Jan 13, 2024 5:18 PM","I love the color and how this little guy feels like a robot popping up its cute head to speak to me. I know, the old Echos blend in better with your environment since they are flat and muted colors like black or gray. So this is less practical, but is still classy in the ways that MCM styled homes are. This Echo blends right in while adding a pop of color. And it operates just fine... which I'd expect since it's new. We'll see how she listens a few years from now (like my old one that disobeys).",Rated 5 out of 5 stars
LindaS,"7 months ago | Jan 13, 2024 2:33 PM",Great product…. I love it!!! It is very helpful and comes up with answers quickly. Wish I had on in evert room in my house.,Rated 5 out of 5 stars
EleannaC,"7 months ago | Jan 13, 2024 1:38 PM","it's a very good shop, i recommended it 100 percent the best puchase and investment i could make plays all the music i want and i love the alexas",Rated 5 out of 5 stars
JMEB,"7 months ago | Jan 13, 2024 1:11 PM",I really enjoy this product! It's small with great volume! I'm happy I purchased this device.,Rated 5 out of 5 stars
Hburns,"7 months ago | Jan 13, 2024 11:37 AM",We love using this to play music and ask questions.,Rated 5 out of 5 stars
McGrath,"7 months ago | Jan 13, 2024 11:25 AM","Best bang for your buck..for being an older generation of the Amazon echo series, the echo pop is easy to set up and runs just as well as the newer generation's, thats why i give it 5 stars and would highly recommend it especially if your on a budget",Rated 5 out of 5 stars
Lee3,"7 months ago | Jan 13, 2024 8:52 AM",Awesome gift. Amazing sound. Great deal all around.,Rated 5 out of 5 stars
BobbyjoC,"7 months ago | Jan 12, 2024 10:46 PM",Ma loves her new alexa we keep it in her bedroom so she can easily call us or listen to her horoscope check the weather ask the time makes it so much easier,Rated 5 out of 5 stars
Humphrey,"7 months ago | Jan 12, 2024 7:11 PM",The device is excellent works well and better than the one I previously had:),Rated 5 out of 5 stars
AnaisP,"7 months ago | Jan 12, 2024 6:28 PM","Alex always improving my life, making everything more practical and easier",Rated 5 out of 5 stars
Liyah,"7 months ago | Jan 12, 2024 5:49 PM","This device is amazing, the sound quality is great. The set up was extremly easy !",Rated 5 out of 5 stars
JackieO,"7 months ago | Jan 12, 2024 5:34 PM","I only use my echo as a timer, to answer questions and play music, but it does that just fine. I may it some point add some other apps to it, but that seems kind of confusing to me. I'm not real tech savvy.",Rated 5 out of 5 stars
Supecase,"7 months ago | Jan 12, 2024 4:57 PM",Costo beneficio increible.... de las mejores compras... sonido 10 de 10...,Rated 5 out of 5 stars
DianaB,"7 months ago | Jan 12, 2024 4:49 PM",Got it for a bedroom and it works great and it's cute!,Rated 5 out of 5 stars
DanF,"7 months ago | Jan 12, 2024 4:34 PM","Fantastic product! Easy to set up, and my Mom loves it!",Rated 5 out of 5 stars
JulianoTosta,"7 months ago | Jan 12, 2024 4:34 PM","I liked this item a lot, and buy in the Bedt Buy it's easy",Rated 5 out of 5 stars
CarinaQ,"7 months ago | Jan 12, 2024 4:24 PM","Very delicate, my niece dropped it once and it stopped working",Rated 3 out of 5 stars
CruncyTunaRoll,"7 months ago | Jan 12, 2024 4:08 PM","Overall, this little speaker is a good sounding little device. Easy to set up and stream music to and Bluetooth your phone too and I'm not using commas.  Dependable at a little cost.",Rated 5 out of 5 stars
Gopokes,"7 months ago | Jan 12, 2024 4:06 PM",Great for the size. Would like a tad more clarity when playing music but overall great for the size and price.,Rated 4 out of 5 stars
Tamala,"7 months ago | Jan 12, 2024 3:58 PM","Love Alexa, first time having one, easy setup and quick to act",Rated 5 out of 5 stars
BradleyG,"7 months ago | Jan 12, 2024 3:56 PM",Surprisingly loud for the size! Sad that it’s not like the Gen one hockey pucks but gets the job done the same,Rated 5 out of 5 stars
MichaelM,"7 months ago | Jan 12, 2024 3:52 PM",Great gift for my daughter. She is using it all the time!,Rated 4 out of 5 stars
AshlynnB,"7 months ago | Jan 12, 2024 3:51 PM",Easy way to play music throughout your home and cheap!,Rated 5 out of 5 stars
DaisyG,"7 months ago | Jan 12, 2024 3:50 PM",Amazing product !! Never had one before but now I love it,Rated 5 out of 5 stars
AaronP,"7 months ago | Jan 12, 2024 3:48 PM",Smart and just perfect for any small rooms. i got 4 of them for me an others in my family. I have it in the kitchen and give a great sound while i am cooking and great assistant to keep me alert with time and the to do list. I personally have it set up bilingual in English & Spanish simultaneously in case i miss pronounce something.,Rated 5 out of 5 stars
RomekB1000,"7 months ago | Jan 12, 2024 3:47 PM","Works very well for the application I had, which is to extend Alexa to the basement. Voice quality is great. I can intercom other Alexa units, check on timers, turn basement lights off, etc. Can not beat the price.",Rated 5 out of 5 stars
AuroraT,"7 months ago | Jan 12, 2024 3:47 PM","It is the same as Alexa but cheaper and less visible, I love it",Rated 5 out of 5 stars
Jimquick,"7 months ago | Jan 12, 2024 3:46 PM",Nice bought for my brother 70th birthday. He liked how mine works so we got him.,Rated 5 out of 5 stars
LaurenE,"7 months ago | Jan 12, 2024 3:46 PM",Christmas gift for daughter easy to setup can hear in shower,Rated 5 out of 5 stars
FranciscoM,"7 months ago | Jan 12, 2024 3:45 PM",I've bought quite a few and the truth is that all of them have been perfect.,Rated 5 out of 5 stars
NeilR,"7 months ago | Jan 12, 2024 3:43 PM","Purchased for my 91-year-old, slightly demented mom who wanted a radio. She's beyond tuning a radio. So we sat together and found stations that played what she liked. All she has to do is say ""Alexa, play KUSC."" Alexa wasn't created as adaptive technology, but it sure works on it.",Rated 5 out of 5 stars
Becky,"7 months ago | Jan 12, 2024 3:40 PM",Good for putting in a bedroom for guests to listen to their kind of music!,Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 12, 2024 3:24 PM","Me encsntoooooo es perfecta, pequeña, practica y bien sonido",Rated 5 out of 5 stars
Elijah,"7 months ago | Jan 12, 2024 8:00 AM",Great for multiroom music and to extend our Eero network! Great sound for the compact size!,Rated 5 out of 5 stars
DylanS,"7 months ago | Jan 12, 2024 5:01 AM",Have Alexa’s and the size is a good size for a bedroom. Doesn’t wake you up with the bright light. Highly suggest.,Rated 5 out of 5 stars
BrannonN,"7 months ago | Jan 11, 2024 5:35 PM",I don't even use it. It's too risky for connecting.,Rated 2 out of 5 stars
LukeJ,"8 months ago | Jan 11, 2024 10:02 AM","Installed to bring Alexa to various rooms in a home in the country.  Easy to install, work well, and would definitely purchase again.",Rated 5 out of 5 stars
MarkC,"8 months ago | Jan 10, 2024 10:40 PM",The quality of the music isn’t the best and music might be the only thing this is useful for.,Rated 3 out of 5 stars
DicksUsedwhips,"8 months ago | Jan 10, 2024 8:00 PM",I rwally hoped this would be better its hard to get that sound from amyone other then jbl or bose,Rated 1 out of 5 stars
Carpet,"8 months ago | Jan 10, 2024 4:14 PM",I got one of these for each of the kiddos and the hubby. Great gifts!,Rated 5 out of 5 stars
Carpet,"8 months ago | Jan 10, 2024 4:14 PM",I got one of these for each of the kiddos and hubby. Great gifts!,Rated 5 out of 5 stars
Fernando,"8 months ago | Jan 9, 2024 3:19 PM",Really good quality and safe shipping i recommend u to shop in best buy,Rated 5 out of 5 stars
AldwynJ,"8 months ago | Jan 8, 2024 6:51 PM",It’s very convenient. He can light up the whole room with sound.,Rated 5 out of 5 stars
Ben808,"8 months ago | Jan 8, 2024 1:44 PM",Great device with the great price. Im lovin it would love to buy again and i wanted different color.,Rated 5 out of 5 stars
Shiobe5,"8 months ago | Jan 7, 2024 3:40 AM",Love the color. Really works well and the sound quality is good enough for a small room.,Rated 5 out of 5 stars
LupeQ,"8 months ago | Jan 6, 2024 8:23 PM",I’ve had the first geneneratoon echo dot and is still going strong after 4 years. I would recommend the update. Better sound quality.,Rated 5 out of 5 stars
Anonymous,"8 months ago | Jan 6, 2024 4:07 PM",Overall pretty good sounds I love how you can change the treble and the bass from the app and the apps super convenient.,Rated 5 out of 5 stars
user494680,"8 months ago | Jan 6, 2024 11:35 AM","As a woman of a certain age, I have found this to be a godsend - no more walking into our out of a dark room. This has greatly increased my personal safety!",Rated 5 out of 5 stars
RobertY,"8 months ago | Jan 6, 2024 10:49 AM","Excellent sound. Excellent quality made. Daughter loves it!
Christmas gift!",Rated 5 out of 5 stars
JohnG,"8 months ago | Jan 6, 2024 10:40 AM",I got this for my parents and they couldn't be more excited. The setup was swift and the integration process with the thermostat and Ring is straightforward.,Rated 5 out of 5 stars
Kate,"8 months ago | Jan 6, 2024 10:39 AM","I love fhis smart speaker, especially for turning my light off at night without having to get out of bed.",Rated 5 out of 5 stars
BobH,"8 months ago | Jan 6, 2024 8:37 AM",Purchased this as a gift and they thought it was great...they set it up almost immediately,Rated 5 out of 5 stars
ChikinWNG,"8 months ago | Jan 6, 2024 8:18 AM","Great for our movie theatre room. Blends in with the black wall. The only issue is they send you a white cord for a black unit. So even if you get the black wall mount, you still get a white chord.",Rated 5 out of 5 stars
josephA79,"8 months ago | Jan 6, 2024 1:19 AM",Good product very great sound and perfect stetic is fabolous,Rated 5 out of 5 stars
Bonni,"8 months ago | Jan 5, 2024 11:50 PM",Was just what I needed in size and color and capabilities for the space and what I needed it for,Rated 5 out of 5 stars
Handy,"8 months ago | Jan 5, 2024 8:12 PM","Its great works well I had the old style but I like how the new version sits up a little, I also I can use my phone to play music with the speaker.",Rated 5 out of 5 stars
GiselleV,"8 months ago | Jan 5, 2024 7:10 PM",Works great!  i love it !i want to buy more soon !!,Rated 5 out of 5 stars
