Profile Name,Date,Data,Star
Marlene,"7 months ago | Jan 27, 2024 10:42 PM","I purchased a new Echo Dot because my old one wasn't working well anymore. I love the color, shape and clock. Also enjoy seeing the name of the song being played>",Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 27, 2024 8:51 PM",the best of the best and at a very good price without a doubt recommended,Rated 5 out of 5 stars
HeribertoA,"7 months ago | Jan 27, 2024 7:30 PM",Bought this alexa for a gift and the receiver love it she really enjoiy it,Rated 5 out of 5 stars
JoseandresM,"7 months ago | Jan 27, 2024 12:43 PM","Great Product. Excelent service.
I use this product all days",Rated 5 out of 5 stars
JerryB,"7 months ago | Jan 27, 2024 12:38 PM",Wish clock was a bit larger.Speaker is nice and loud and clear.,Rated 4 out of 5 stars
fpmaven,"7 months ago | Jan 27, 2024 12:38 PM",Nice device. Very responsive to voice commands. Still trying all the features.,Rated 5 out of 5 stars
jojo,"7 months ago | Jan 27, 2024 12:05 PM",Looks nice and is easily installed. The alarm feature is nice.,Rated 5 out of 5 stars
GeorgeW,"7 months ago | Jan 27, 2024 11:07 AM",It’s a great buy with good sound for such a little thing.  I also enjoy the display. The only frame back is it pushes you to Amazon everything.,Rated 5 out of 5 stars
user589240,"7 months ago | Jan 27, 2024 10:07 AM",This device is incredibly amazing it has helped a lot even to get organized i,Rated 5 out of 5 stars
AnthonyH,"7 months ago | Jan 27, 2024 9:50 AM",It has made my life easier for playing music while i cook,Rated 5 out of 5 stars
CaitlinB,"7 months ago | Jan 27, 2024 7:50 AM","I got this for my son, he loves it! He checks the weather every morning and loves being able to play his own music.",Rated 5 out of 5 stars
MichelleL,"7 months ago | Jan 27, 2024 12:36 AM","Great item, I really like the built in clock display. This really enhanced the look of the product.",Rated 5 out of 5 stars
Manders,"7 months ago | Jan 26, 2024 8:55 PM",Love how this item has the time on it! Works wonderfully in the bathroom. I have an Alexa in every room.,Rated 5 out of 5 stars
RebeccaG,"7 months ago | Jan 26, 2024 7:47 PM",Sounds great for its size! Best price great deal!!,Rated 5 out of 5 stars
WendyT,"7 months ago | Jan 26, 2024 4:55 PM",It's very helpful. I have mine in the kitchen so I use it to set timers I use it to turn on music turn up and down The music volume answer the phone very useful so far I love it,Rated 5 out of 5 stars
KarlitaL,"7 months ago | Jan 26, 2024 3:51 PM","I love it!! It makes my life easier , timers, music, researching info",Rated 5 out of 5 stars
Rach,"7 months ago | Jan 26, 2024 3:36 PM",I love playing music around the house so this Alexa is perfect,Rated 5 out of 5 stars
JodyJ,"7 months ago | Jan 26, 2024 3:34 PM","Absolutely awesome product!!  

Bought one for wife and son to put in their respective bathroom's as they get ready in morning and other occasions.

GREAT sound, love the clock, smart as a whip too!",Rated 5 out of 5 stars
CarrieB,"7 months ago | Jan 26, 2024 3:32 PM",This is a one cool item for your loved one to see.,Rated 5 out of 5 stars
WinstonW,"7 months ago | Jan 26, 2024 3:32 PM",Excellent orb. Does many things. Poor for pondering - answers most questions.,Rated 5 out of 5 stars
13juanle,"7 months ago | Jan 26, 2024 3:30 PM","Great product, great price, easy to use and long lasting",Rated 5 out of 5 stars
Eric,"7 months ago | Jan 26, 2024 3:25 PM",Overall works well but does have an issue staying connected to the wifi,Rated 3 out of 5 stars
StephenC,"7 months ago | Jan 26, 2024 3:24 PM",my daughter loves it ....great tool for music and day to day life !!,Rated 5 out of 5 stars
Edgar,"7 months ago | Jan 25, 2024 10:08 AM",Easy to use and perfect gift for in-laws even at 92 years old,Rated 5 out of 5 stars
Edgar,"7 months ago | Jan 25, 2024 10:03 AM",Convenient and easy to use even for a 92-year-old.,Rated 5 out of 5 stars
Manav,"7 months ago | Jan 23, 2024 8:32 AM","To me it is great speaker with Alexa support. You can connect via bluetooth too, but one downside is you have to keep it plugged in always - not battery operated.",Rated 4 out of 5 stars
AmyV,"7 months ago | Jan 22, 2024 6:30 PM",Great product.  I love the ease of this product is to use and its really adorable,Rated 5 out of 5 stars
alyssa,"7 months ago | Jan 22, 2024 1:55 PM",I bought this for a gift to my sister. She loves it so much.,Rated 5 out of 5 stars
Bassmenik,"7 months ago | Jan 22, 2024 1:01 PM","Works and sounds great! bought for my mom, shes happier than ever!",Rated 5 out of 5 stars
Andrew,"7 months ago | Jan 22, 2024 12:54 PM","Got these for my kids. Great that it shows the time, too. They can have stories read to them at bed, listen to music, or use it as a dictionary.",Rated 5 out of 5 stars
StephanieA,"7 months ago | Jan 22, 2024 8:56 AM",Works great and my parents loved their Christmas gift!,Rated 5 out of 5 stars
GaryS,"7 months ago | Jan 21, 2024 5:03 PM","My experience with this product was ok. What could go wrong? Order a product, get it. Anything else having to do with Best Buy is a disaster. Poor communication, even worse execution.",Rated 1 out of 5 stars
RobH,"7 months ago | Jan 21, 2024 4:52 PM","It's fine if you're using it for a clock, it's functionality is much to be desired. Sometimes it registers a command sometimes it doesn't I'll ask it to perform a command and it'll just go on limbo.",Rated 2 out of 5 stars
Teto,"7 months ago | Jan 21, 2024 4:09 PM",Very good item I did not expect the result but I love it,Rated 5 out of 5 stars
AzJones,"7 months ago | Jan 21, 2024 1:01 AM",I have given a couple of reviews now so I just going to say that with this product they are all wonderful to have and very helpful Alexa brand products which this one of them it's the Echo Dot and it works great 100 precent love it,Rated 5 out of 5 stars
George,"7 months ago | Jan 20, 2024 6:43 PM",Excellent product..only downside is the speaker..perfect for Alexa things but not deep enough base or sound...But I'm satisfied that's why no 5 stars,Rated 4 out of 5 stars
Loveit,"7 months ago | Jan 20, 2024 5:46 PM",Love how it works and also love the version with the clock,Rated 5 out of 5 stars
EustoliaZ,"7 months ago | Jan 20, 2024 2:36 PM","I love it……..great sound, very light 100% recommend.",Rated 5 out of 5 stars
Area,"7 months ago | Jan 20, 2024 1:10 PM",Wanted to annoy my children. This worked great for that.,Rated 5 out of 5 stars
TerenceW,"7 months ago | Jan 20, 2024 12:37 PM","I rate this product a solid 10. Not only is it a cool color, it’s connectivity was easy. It connects to all my devices and the Alexa app adds to my Smart home. This speaker brings an impressive sound quality suitable for everything I want it to do. Thanks to its portable design, this speaker is more than suitable for listening wherever I want to go.",Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 20, 2024 10:40 AM",Echo Dot was simple to setup and install to my network. Works well and looks really good.,Rated 5 out of 5 stars
DerekP,"7 months ago | Jan 20, 2024 9:59 AM","Works great for Music, time, and AI interaction. My daughter loves it. She wanted an Ipod and we got this instead.",Rated 4 out of 5 stars
DonnaN,"7 months ago | Jan 20, 2024 7:46 AM",I love my Echo Dot - it's perfect for playing music while I dance in the kitchen (my exercise routine)!   :),Rated 5 out of 5 stars
JenniferM,"7 months ago | Jan 20, 2024 1:48 AM","Like a personal assistant without a personality clash
Perfect",Rated 5 out of 5 stars
JillW,"7 months ago | Jan 20, 2024 12:29 AM",Wow! The guy who helped me was amazing! He happily went out of his way to help.,Rated 5 out of 5 stars
Dustin,"7 months ago | Jan 19, 2024 11:32 PM",I bought this as a gift for my wife and she loves it. The speaker is very loud and clear and alexa is nice to have for when yur cooking and dont want to touch your phone to chang music or look up a recipe. Over all great product.,Rated 5 out of 5 stars
Alexandrya,"7 months ago | Jan 19, 2024 10:27 PM","Loud little speaker, very responsive to Alexa. Will buy again",Rated 5 out of 5 stars
GustavoR,"7 months ago | Jan 19, 2024 10:19 PM",Work good very easy to my girl used I recommend to everyone on the family,Rated 5 out of 5 stars
PaolaA,"7 months ago | Jan 19, 2024 9:51 PM","Very nice color, easy to use, the display is very good and it has a great sound",Rated 5 out of 5 stars
TroyB,"7 months ago | Jan 19, 2024 9:49 PM",I bought this for one of my kids and they really love it!,Rated 5 out of 5 stars
Lisa,"7 months ago | Jan 19, 2024 9:38 PM",Love this product. Best decision I made. Love the clock on it as well,Rated 5 out of 5 stars
RosalbaRG,"7 months ago | Jan 19, 2024 8:36 PM","I love it, I give to my grandson he was very happy",Rated 5 out of 5 stars
Mom3,"7 months ago | Jan 19, 2024 7:38 PM",Much need upgrade from the dot. Sound is nice and love having the clock as well.,Rated 5 out of 5 stars
olivum,"7 months ago | Jan 19, 2024 6:12 PM","Priced right and works just as advertised.  Also, plenty in stock.",Rated 5 out of 5 stars
Carrie,"7 months ago | Jan 19, 2024 6:03 PM","Haven't hooked up yet, but we had one at work and loved the dot!",Rated 5 out of 5 stars
Comogirl,"7 months ago | Jan 19, 2024 5:30 PM",Love the clock. Great on the nightstand and in the office. We have a few around the house. Sound not crazy good but works for what we need.,Rated 5 out of 5 stars
NoelM,"7 months ago | Jan 19, 2024 5:21 PM",Excellent sound system. My kids enjoy and use it every day.,Rated 5 out of 5 stars
PamelaW,"7 months ago | Jan 19, 2024 5:18 PM",I absolutely love my echo dot!  She treats me so well!  I have fun with her and she even tells jokes!,Rated 5 out of 5 stars
MerilinT,"7 months ago | Jan 19, 2024 4:54 PM",Works perfect! Is very helpful for kids and is very easy for them to use,Rated 5 out of 5 stars
AnggieC,"7 months ago | Jan 19, 2024 4:47 PM",Excellent...perfect gift for my mom...she loved it,Rated 5 out of 5 stars
Mark,"7 months ago | Jan 19, 2024 4:31 PM",Have as white elephant gift. Person that won said they really like it. Looks nice.,Rated 4 out of 5 stars
TinaV,"7 months ago | Jan 19, 2024 4:22 PM",Bought as a gift for family exchange and there was a battle for it..,Rated 5 out of 5 stars
Coolj,"7 months ago | Jan 19, 2024 4:06 PM",I love this thing. My very first one and it is amazing.,Rated 5 out of 5 stars
Taleta,"7 months ago | Jan 19, 2024 4:04 PM",Nice alarm to wake me up for work and remind me to do the important things that i need to do.,Rated 5 out of 5 stars
EstefaniaN,"7 months ago | Jan 19, 2024 4:04 PM",Alexa is very useful! I highly recommend you getting yours :),Rated 5 out of 5 stars
DanielleB,"7 months ago | Jan 19, 2024 4:00 PM","Bought as a Christmas gift and they loved it. Works great, easy to use.",Rated 4 out of 5 stars
YazmineS,"7 months ago | Jan 19, 2024 3:59 PM","I love this Echo dot! It just keeps getting better and better each year. Don’t think twice, just get it!",Rated 5 out of 5 stars
Tall,"7 months ago | Jan 19, 2024 3:59 PM","I purchase this for my son as a Christmas gift. He loves the color and the display of time. We have his alarm set to wake him up and I love how the alarm sounds. The music plays well on this well. 

We purchased during Black Friday the price was well with it.",Rated 5 out of 5 stars
CarlyleB,"7 months ago | Jan 19, 2024 3:58 PM",Recipient is very pleased with the gift. Enjoy using it daily. Can't wait to add the other accessories.,Rated 5 out of 5 stars
Ddelahanty,"7 months ago | Jan 19, 2024 3:53 PM","Love this little clock/Dot that sits on my night stand. Clock numbers aren't too bright - just right, and it hears all my whispered commands like, ""shut off the alarm,"" if I decide to get up early. It whispers back! And I love the forest sounds for going to sleep. It's perfect.",Rated 5 out of 5 stars
Jimk,"7 months ago | Jan 19, 2024 3:52 PM",Easy to setup and easy to use.  Worked great right out of the box.,Rated 5 out of 5 stars
TimothyS,"7 months ago | Jan 19, 2024 3:47 PM",I love it helps out with alot little things that makes life easier,Rated 5 out of 5 stars
Bobot,"7 months ago | Jan 19, 2024 3:43 PM",Great pairing and is very helpful with morning wake ups.,Rated 5 out of 5 stars
ManuelA,"7 months ago | Jan 19, 2024 2:11 PM",So small yet so powerful. Great speaker and smart device.,Rated 5 out of 5 stars
CynthiaL,"7 months ago | Jan 19, 2024 11:33 AM",Beautiful color and love the fact that you can set a timer and see the minutes counting down right in Alexa.,Rated 5 out of 5 stars
Windybush1,"7 months ago | Jan 19, 2024 9:43 AM",I had the echo dot. I bought this as an upgrade and wasn’t disappointed. Love the clock feature on display and the sound is great.,Rated 5 out of 5 stars
Getsu,"7 months ago | Jan 19, 2024 3:48 AM","Alarms loud, speaker sounds good, only negative is that i cant just play any song i want and can only play stations/playlist",Rated 4 out of 5 stars
CassandraG,"7 months ago | Jan 18, 2024 8:07 AM",Love it - best thing since slicer bread you must get oneb,Rated 5 out of 5 stars
SlimKim2006,"7 months ago | Jan 16, 2024 10:49 PM","I gifted this to my daughter for Christmas and she loves it. She set her alarm with Alexa plays music and just ask her random questions and she tells Alexa to turn off her lights TV, etc. so cool.",Rated 5 out of 5 stars
Poposito,"7 months ago | Jan 16, 2024 12:56 PM",Great adition to nightstand. Clear and dimmed at night.,Rated 5 out of 5 stars
LaurenG,"7 months ago | Jan 16, 2024 9:10 AM",We connected our Echos throughout our house! This is wonderful for a house party or dinner to create surround sound. Everyone always leaves wanting to do the same at their house!,Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 16, 2024 7:45 AM","Excellent item, we are in love with it.  It works perfectly for what we want!!",Rated 5 out of 5 stars
Great,"7 months ago | Jan 16, 2024 6:20 AM",Works great better than the old Alexa also it shows time and temperature,Rated 5 out of 5 stars
Ssalas13,"7 months ago | Jan 15, 2024 7:16 PM",I loved that you can set an alarm easily by telling alexa nice and simple,Rated 5 out of 5 stars
Rambler65,"7 months ago | Jan 15, 2024 12:07 PM",Very useful and easy to use.The process to set up was very easy to do. The product saves space to. I like the color of it to. Having a clock built in is convenient to have. Being able use as hand feee is big plus.,Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 15, 2024 11:52 AM",Awesome sound for such a small devise! Also goes with my decor in my room.,Rated 5 out of 5 stars
JosephE,"7 months ago | Jan 15, 2024 9:53 AM",I love this little gadget. Small and compact on the desk. Works like a charm.,Rated 5 out of 5 stars
Shawn,"7 months ago | Jan 15, 2024 6:54 AM","Much better than a standard echo dot.
You can now get rid of that old antiquated alarm clock and the built in digital clock takes over.",Rated 5 out of 5 stars
Meme,"7 months ago | Jan 14, 2024 4:07 PM","Great sound quality for a compact electronic. Love the different color light up on the bottom. This thing sure makes things easy! “ Hey Alexa, turn the lights on.” So cool how you can tune this with your everyday functions!",Rated 5 out of 5 stars
MariaMayorga,"7 months ago | Jan 13, 2024 10:56 PM","I love my echo. Echo remember me when i have to tale medicine, and said the hour in the morning, it is programig at 6:00 am and spanish.
It is not expensive product",Rated 5 out of 5 stars
Great,"7 months ago | Jan 13, 2024 8:20 PM",Love it it blends in with the furniture and works perfect,Rated 5 out of 5 stars
AnnaL,"7 months ago | Jan 13, 2024 7:23 PM",I bough this as a gift along with speakers as a gift for my daughter and she absolutely loves it. I own one myself.,Rated 5 out of 5 stars
Joannie76,"7 months ago | Jan 13, 2024 3:11 PM",I like that it has a clock and it can hear u from anywhere in your home and gives alerts..,Rated 5 out of 5 stars
EleannaC,"7 months ago | Jan 13, 2024 1:35 PM","it's a very good shop, i recommended it 100 percent the best puchase and investment i could make plays all the music i want.",Rated 5 out of 5 stars
FabiolaM,"7 months ago | Jan 13, 2024 11:19 AM","It works perfect, it is very pretty and the light on the watch decreases in the dark.",Rated 5 out of 5 stars
GeoW,"7 months ago | Jan 13, 2024 7:58 AM","Being a holiday gift for wife; she likes the subtle design, smaller size than others,  deep rich sound and easy startup.",Rated 5 out of 5 stars
EricaC,"7 months ago | Jan 13, 2024 7:23 AM","Purchased as gift and recipient loved it.  Quick set up, easy to use and extra functional with the clock",Rated 5 out of 5 stars
user251340,"7 months ago | Jan 13, 2024 6:07 AM",It is really nice and works wonderfully Alexa is lots of fun,Rated 5 out of 5 stars
Margie,"7 months ago | Jan 13, 2024 4:30 AM",I got this same item for my husband last year for Christmas and we both loved it so I decided to get one for my daughter-in-law one for Christmas this year 2023. She took it home and set it up. Both her and my 5 yr old grandson love asking it questions,Rated 5 out of 5 stars
TripletMom,"7 months ago | Jan 13, 2024 3:23 AM","I have older versions of the same dot, but this one was so much quicker to set up and the display is easier to read.",Rated 5 out of 5 stars
VictorhugoM,"7 months ago | Jan 13, 2024 1:27 AM","This was a gift for my wife's parents, a great option to make their day by day easier. The experience bought in it online it was awesome, I pick up the item really quick, on time, the platform so friendly.",Rated 5 out of 5 stars
Stouray,"7 months ago | Jan 13, 2024 12:47 AM","Great and convenient speakers, it’s was a gift and she definitely love it.",Rated 5 out of 5 stars
MirthaL,"7 months ago | Jan 12, 2024 9:32 PM","Great stuff, it delivers exactly what it says it does.",Rated 5 out of 5 stars
EdgarL,"7 months ago | Jan 12, 2024 7:47 PM",It has an excellent sound and is very easy to use.,Rated 5 out of 5 stars
BradB,"7 months ago | Jan 12, 2024 7:04 PM",The sound quality is good. The software though is lacking. No way to control volume of voice — annoyingly loud at night — and integration with Apple Music is poor.,Rated 3 out of 5 stars
JoeleneW,"7 months ago | Jan 12, 2024 6:27 PM",My son set it up right away and uses in his room. Uses it for music and alarm.,Rated 5 out of 5 stars
NestorS,"7 months ago | Jan 12, 2024 6:26 PM",Great Have Alexa in the home. You can ask all questions and set the alarm,Rated 5 out of 5 stars
TVBuy,"7 months ago | Jan 12, 2024 6:24 PM",This is my 3rd echo dot in the house. But I love this one. Especially the clock…..,Rated 5 out of 5 stars
Airtag,"7 months ago | Jan 12, 2024 6:11 PM",This was a great buy.  I really like the time display under the speaker facer.,Rated 5 out of 5 stars
GaydonneN,"7 months ago | Jan 12, 2024 6:08 PM",I bought the Amazon - Echo Dot for my niece for Christmas and she loves it.,Rated 5 out of 5 stars
MarvR,"7 months ago | Jan 12, 2024 5:27 PM","Easy to operate & great sound. So nice, I bought another one.",Rated 5 out of 5 stars
Aledi,"7 months ago | Jan 12, 2024 5:22 PM",This is amazing! I love it! The volume is perfect I don’t regret buying this.,Rated 5 out of 5 stars
MJnVA,"7 months ago | Jan 12, 2024 5:18 PM",I bought this as a Christmas gift for my mom so she can listen to music. It’s size is perfect for space and the sound quality is great!,Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 12, 2024 5:00 PM","Second one I buy and I love it, have both of the devices in my home connected to my phone.",Rated 5 out of 5 stars
JeanneO,"7 months ago | Jan 12, 2024 4:42 PM",Amazing speaker. The volume is very loud and the battery last me all day. Love the fact that you can speak into the speaker. I would recommend this to everyone else especially at the price.,Rated 5 out of 5 stars
GaryF,"7 months ago | Jan 12, 2024 4:21 PM",Excellent purchase by me to replace older model.Performance is outstanding!,Rated 5 out of 5 stars
DanielaQ,"7 months ago | Jan 12, 2024 4:06 PM",Love it best purchase ever I don’t even have yo love from my sit,Rated 5 out of 5 stars
user623029,"7 months ago | Jan 12, 2024 4:02 PM",I love this item! Shipping was faster than expected !!,Rated 5 out of 5 stars
PriscilaW,"7 months ago | Jan 12, 2024 4:01 PM",It’s so easy to set up and use.  Easy to play music and check wether and so much more,Rated 5 out of 5 stars
Terry,"7 months ago | Jan 12, 2024 3:57 PM",I bought this as a Christmas present for my husband and he love it. Especially the clock.,Rated 5 out of 5 stars
YelissaF,"7 months ago | Jan 12, 2024 3:54 PM","Great product, sound is great and very east setup.",Rated 5 out of 5 stars
Ashley,"7 months ago | Jan 12, 2024 3:53 PM","She is starting to act crazy. Im not sure what to do anymore, its only been a year.",Rated 3 out of 5 stars
ancp,"7 months ago | Jan 12, 2024 3:52 PM",Purchased it for my grandmother as a Christmas present. She absolutely loved it! It is super easy to use.,Rated 5 out of 5 stars
MeganS,"7 months ago | Jan 12, 2024 3:47 PM",Absolutely love my Alexa!  Sound quality is through the roof!  I have one in almost every room.,Rated 5 out of 5 stars
AlejandraF,"7 months ago | Jan 12, 2024 3:45 PM","Bought it for my dad, it is cool. He loved it. We linked with the lights and tv.",Rated 5 out of 5 stars
NathalieT,"7 months ago | Jan 12, 2024 3:38 PM",Great to have around the house ! I have a couple Alexa’s so I linked them together and it worked perfect ! Love love Alexa!,Rated 5 out of 5 stars
Amy33,"7 months ago | Jan 12, 2024 3:38 PM","works great, super easy to set up and the playing of the song title is a nice touch.",Rated 5 out of 5 stars
RichardM,"7 months ago | Jan 12, 2024 3:36 PM",Works great. Sound quality is better than previous generation.,Rated 5 out of 5 stars
ctrpllrd4,"7 months ago | Jan 12, 2024 3:35 PM",Never thought I would like it but love it. It's easy to use and very useful.,Rated 5 out of 5 stars
JohnF,"7 months ago | Jan 12, 2024 3:34 PM",This is my 4th Amazon smart speaker. We have them all over the house. This one is pretty good. The time and temperature are nice. And it might sound better than previous version of the dots and spots.,Rated 5 out of 5 stars
Timmaharg,"7 months ago | Jan 12, 2024 3:31 PM","Easy to set up, easy to use.  Instructions are very helpful, sound quality is great.",Rated 5 out of 5 stars
RicardoF,"7 months ago | Jan 12, 2024 3:17 PM",Excellent.........................................,Rated 5 out of 5 stars
JDMorrow,"7 months ago | Jan 12, 2024 1:10 PM","I changed her voice to him and love being able to ask questions, control my TV, and turn the lights on and off at a simple command",Rated 5 out of 5 stars
Jcarranza,"7 months ago | Jan 12, 2024 8:41 AM",I use this echo dot every day! the color and the size is the best,Rated 5 out of 5 stars
backup,"7 months ago | Jan 11, 2024 11:19 PM","Easy to set up and has a better sound than the Dots.  I like the feature that shows the artist and the song that is playing.  Easily connects to other units,",Rated 5 out of 5 stars
ErikaB,"7 months ago | Jan 11, 2024 3:59 PM",Love the clock display! Works perfect for an alarm clock and jam session!,Rated 5 out of 5 stars
Zbailey,"8 months ago | Jan 10, 2024 12:58 AM",I love my echo dot and I use it everyday! Best purchase!!,Rated 5 out of 5 stars
JonathanC,"8 months ago | Jan 9, 2024 8:38 PM",This is such a great alternative to an alarm clock. I have had it for a while now and it works so well.  So many functions as well as the digital clock on the front!  Definitely worth it over the standard model!,Rated 5 out of 5 stars
AirPods,"8 months ago | Jan 9, 2024 4:27 PM",Great product and much better than the big one. Just wished it would connect to SoundCloud,Rated 4 out of 5 stars
Cindy,"8 months ago | Jan 9, 2024 9:00 AM",Easy to set up.  Awesome to use!  Love ability to set an alarm.  Like to request sleep sounds.,Rated 5 out of 5 stars
DoraP,"8 months ago | Jan 8, 2024 9:20 PM",The Echo Dot With clock is excellent it’s easy to set up  and easy to use! Just love it❤️,Rated 5 out of 5 stars
user796076,"8 months ago | Jan 8, 2024 12:24 PM","Great product, I really like that you can see the time all the time.. I love it.",Rated 5 out of 5 stars
JUNK,"8 months ago | Jan 8, 2024 11:41 AM",Does everything it is suppose too.  The sound is really nice compared to the original device we had.  The extra bass and clean sound is worth it. Wish they would make a black one.,Rated 5 out of 5 stars
Watson,"8 months ago | Jan 8, 2024 9:07 AM","Son enjoyed it for christmas, easy for young kids to use",Rated 5 out of 5 stars
ReaganK,"8 months ago | Jan 8, 2024 3:01 AM",This is a great addition to my room. Easy to set up.,Rated 5 out of 5 stars
Mincey15,"8 months ago | Jan 7, 2024 9:24 PM","She has her glitches at times lol, but Alexa does her job and functions as needed most of the time.",Rated 4 out of 5 stars
Consumer1,"8 months ago | Jan 7, 2024 3:24 PM",Does exactly what it's supposed to and more... Very helpful,Rated 5 out of 5 stars
Pinky,"8 months ago | Jan 7, 2024 11:14 AM",I absolutely love this device it is too convenient lol great got reminders and for cleaning music,Rated 5 out of 5 stars
Stardee,"8 months ago | Jan 7, 2024 2:25 AM",We love the echo dot its the best purchase I  ever made,Rated 5 out of 5 stars
LupeQ,"8 months ago | Jan 6, 2024 8:30 PM",I have about a 300 square-foot room and this device could fill up the whole room with great sound quality. I would highly recommend this device also very responsive.,Rated 5 out of 5 stars
Boymom,"8 months ago | Jan 6, 2024 6:26 AM",Easy to set up.  Plays music from any music streaming subscription.  My 8 yr old loves it.  Now I want one for the office. Actually has decent sound from such a small speaker.,Rated 5 out of 5 stars
HenryS,"8 months ago | Jan 6, 2024 1:03 AM",A product of very good qualit. Excellent service - good prices,Rated 5 out of 5 stars
Jess,"8 months ago | Jan 6, 2024 12:34 AM",Absolutely love this. I got one for my bedroom and living room.,Rated 5 out of 5 stars
KathleenM,"8 months ago | Jan 5, 2024 9:31 PM",This was bought as a gift.  Was just the right thing.,Rated 5 out of 5 stars
MichaelA,"8 months ago | Jan 5, 2024 8:42 PM",ExcellentExcellentExcellentExcellentExcellentExcellentExcellentExcellent,Rated 5 out of 5 stars
CharlyM,"8 months ago | Jan 5, 2024 8:09 PM","Works as advertised, was a lottle difficult to set up.",Rated 4 out of 5 stars
Franci,"8 months ago | Jan 5, 2024 8:00 PM","Excellent purchase. The Echo Dot really helps my granddaughter get up on time for school. No fussing getup assistant, lol",Rated 5 out of 5 stars
Pfed,"8 months ago | Jan 5, 2024 7:24 PM","Great little dot delivering big value. Easy to use, great for our bedroom and using it as an alarm clock as well as all other functions of Alexa",Rated 5 out of 5 stars
MarieM,"8 months ago | Jan 5, 2024 7:18 PM","Its small but mighty! Setting up is a breeze, and the sound? Surprisingly awesome! Clear vocals, thumping bass – it's a pocket-sized party.
Got questions? Just ask Alexa! She's your smart home sidekick, playing music, setting reminders, and more. Plus, it's got Bluetooth, so you can connect it to your favorite devices.
Affordable, cute, and with big sound – the Echo Dot 5th Gen is a little wizard for your space.",Rated 5 out of 5 stars
MigdaliaD,"8 months ago | Jan 5, 2024 6:50 PM",It's a great item....and it works great too...I love it,Rated 5 out of 5 stars
SiobhanG,"8 months ago | Jan 5, 2024 6:27 PM","Great product! This was a gift for my Mom for Christmas. It shipped and arrived on time in great condition! It set up easily, paired with her iPhone and works perfectly,",Rated 5 out of 5 stars
Dodge,"8 months ago | Jan 5, 2024 6:21 PM",My wife just loves the look of the Echo Dot w/ clock.,Rated 5 out of 5 stars
Christmas2024,"8 months ago | Jan 5, 2024 5:36 PM",My son loved his gift and he was able to pair it with some cool lights for his room.,Rated 5 out of 5 stars
Derrick,"8 months ago | Jan 5, 2024 5:24 PM",I had several echo  dots in my residence. This  version's sound is soo much better !,Rated 5 out of 5 stars
Anonymous,"8 months ago | Jan 5, 2024 5:24 PM","Best of the best, amazing design and premium sound",Rated 5 out of 5 stars
Medic,"8 months ago | Jan 5, 2024 5:21 PM",This is great the sound is awesome and the display shows the songs playing and when not in use it shows the time it is great my wife loves it,Rated 5 out of 5 stars
HernanM,"8 months ago | Jan 5, 2024 5:06 PM","Very happy with this purchase, the fact that it displays clock and info is awesome",Rated 5 out of 5 stars
KarenC,"8 months ago | Jan 5, 2024 5:03 PM",This was a gift for my 86 year old father and he LOVES it.  He and Alexa have a great thing going on.,Rated 5 out of 5 stars
Williams,"8 months ago | Jan 5, 2024 4:37 PM",Great value & great price for last minute Christmas gifts.,Rated 5 out of 5 stars
bamy,"8 months ago | Jan 5, 2024 4:36 PM",The Echo Dot is working very well. Am enjoying the reason for purchase.,Rated 5 out of 5 stars
FernandoD,"8 months ago | Jan 5, 2024 4:29 PM","We are in love with Alexa, so many things to make your life easier",Rated 5 out of 5 stars
MelissaW,"8 months ago | Jan 5, 2024 4:24 PM",Love it Love it Alexa is thy best when following orders. ice quality ad easy set up. Only downfall it has to stay plugged in.,Rated 5 out of 5 stars
MSoto,"8 months ago | Jan 5, 2024 4:21 PM",Excellent item. I love it. Absolutely recommend. I like this,Rated 5 out of 5 stars
TamarW,"8 months ago | Jan 5, 2024 4:20 PM",Loving all the items i pay so far its a good look in my room,Rated 5 out of 5 stars
WendyJ,"8 months ago | Jan 5, 2024 4:09 PM",We love having our Alexa. Very easy to hook up and use!!,Rated 5 out of 5 stars
JUNK,"8 months ago | Jan 5, 2024 4:00 PM","Didn't work, right out of the box and returned it.",Rated 1 out of 5 stars
Danielandjanet,"8 months ago | Jan 5, 2024 3:52 PM",For the price and how easy it was to order online and pick up in the store and works great and fits in tight little spaces havent gotten to use the light bulb we live in a travel trailer take s different light bulbs maybe yall good make bulbs for travel trailers would be awsome,Rated 5 out of 5 stars
MaantoinetteV,"8 months ago | Jan 5, 2024 3:48 PM",I'm quite happy with this purchase. Service is always excellent and sales reps on the floor are always happy to help with any questions that I have.,Rated 5 out of 5 stars
Beeper,"8 months ago | Jan 5, 2024 3:46 PM","This is my second Echo Dot with Clock and I love it. It works well as a clock, speaker, and alarm clock. I linked it to my PC (for a speaker) and my smart light bulb. I control it with my voice and with the Alexa App. It's a very useful and sturdy device and I highly recommend it!",Rated 5 out of 5 stars
EnriqueM,"8 months ago | Jan 5, 2024 3:44 PM",Awesome sound can listen to anything and is easy listening.,Rated 5 out of 5 stars
